Page ID,Page name,Disclaimer,Amount spent (ZAR)
153698181363705,Democratic Alliance Eastern Cape,Democratic Alliance,196
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
136956534616,Times LIVE,TimesLIVE,≤100
195909420099,Solidariteit,Solidariteit,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
106241164479590,Vicky Knoetze MPL,Democratic Alliance,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
1621692424754301,Minderoo Foundation,These ads ran without a disclaimer,≤100
228597353852511,Democratic Alliance Kouga,Democratic Alliance,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
2145594122138312,Action Society,Action Society,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
1742410059361710,AwakeMzansi,Awake Mzansi,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
158714780827513,UNFPA,These ads ran without a disclaimer,≤100
1271402709601865,HEALA,HEALA,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
229641360457150,Good Governance Africa,Good Governance Africa,≤100
144954928909651,FAK,FAK,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
116347314789822,Mamazaya,These ads ran without a disclaimer,≤100
379138726819,ACDP,ACDP,≤100
103010575610182,Prophet Onyekachi Ministries,These ads ran without a disclaimer,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
629021617133721,Judges Matter,Judges Matter,≤100
102268322635915,The Finance Daily,These ads ran without a disclaimer,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
246425659800809,Central News,Central News,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
1019691118063870,Traverse Le Goff MP,Traverse Le Goff MP,≤100
104847847912336,Shot by Shana,These ads ran without a disclaimer,≤100
119521264725553,Q21,These ads ran without a disclaimer,≤100
1589154051350606,FOZ - Friends of Zion Museum,These ads ran without a disclaimer,≤100
109650942114887,Mallam NABIA,These ads ran without a disclaimer,≤100
100904822517086,Non-trivial,These ads ran without a disclaimer,≤100
114276288347550,Street Insider Journal,These ads ran without a disclaimer,≤100
190126634445277,Africa Defense Forum ADF Magazine,These ads ran without a disclaimer,≤100
203490816328381,UD Almería,These ads ran without a disclaimer,≤100
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100
114983151609553,Street Insider Daily,These ads ran without a disclaimer,≤100
116981568944452,Knowledge Bucket,These ads ran without a disclaimer,≤100
