Page ID,Page name,Disclaimer,Amount spent (KES)
600979883334883,Hon. Zaheer Jhanda Mp Nyaribari Chache,Hon. Zaheer Jhanda Mp Nyaribari Chache,1048
749501791796416,Hon. Wakili Njeri Maina,Jane Njeri Maina,≤100
100885769269937,Hon. Brenda Kraido Majune,Hon. Brenda Kraido Majune,≤100
1793544260969494,Hon. Cecily Mbarire MGH,Hon. Cecily Mbarire MGH,≤100
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,≤100
109054081653106,Leonard Ithau,These ads ran without a disclaimer,≤100
423841211058852,Embu County Government,Embu County Government,≤100
473646339859392,Abdullahi Mohamed Hersi,These ads ran without a disclaimer,≤100
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100
103211351965821,Abraham Maina Kironji,Abraham Maina,≤100
484917995035641,"Dtr Owiti Owayo,FDR","Dtr Owiti Owayo,FDR",≤100
565225540184937,CGTN,These ads ran without a disclaimer,≤100
202170866486424,RFI Kiswahili,These ads ran without a disclaimer,≤100
