Page ID,Page name,Disclaimer,Amount spent (ILS)
103907495935157,צו חירום,צו חירום,472
107701748905637,באהבה ליהודי אוקראינה,הרב הראשי לאוקראינה משה ראובן אסמן,427
599453993544831,نساء ضد العنف  Women Against Violence,Women Against Violence,152
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,152
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",129
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,117
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,115
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,109
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,≤100
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,≤100
114423103807949,פורום העצמאים,פורום העצמאים בהסתדרות,≤100
370270343005611,ישראל ביתנו,ישראל ביתנו,≤100
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,≤100
1662907067255622,איגוד הגז הטבעי,Unik,≤100
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,≤100
204780362875106,מקור ראשון,מקור ראשון,≤100
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,≤100
104451956273575,נאמני תורה ועבודה,נאמני תורה ועבודה,≤100
2275137472764041,התאחדות הקבלנים בוני הארץ,התאחדות הקבלנים בוני הארץ,≤100
790149967713981,דרכנו,דרכנו,≤100
107796574338168,אמיר ברוט,אמיר ברוט,≤100
1160881603976024,מס אמת לרכב עבודה,מס אמת לרכב עבודה,≤100
662721113760589,TheMarker Labels,TheMarker Labels,≤100
104743111658191,Ron Ben Shushan,רון בן שושן,≤100
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,≤100
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,≤100
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,≤100
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,≤100
106136394376777,Idan Yakov,Rama Yarimi,≤100
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,≤100
103183301914371,כוח של אמא,Nataly Milner,≤100
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,≤100
273512049367435,האגודה למען הלהטב בישראל,האגודה למען הלהטב בישראל,≤100
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,≤100
109523830757998,דמוקרטtv,דרכנו,≤100
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100
604890186681585,מור ויצמן,Mor Weitzman,≤100
1395918227341473,עיריית חדרה,עיריית חדרה,≤100
137449656335533,Amnesty International Israel,Amnesty International Israel,≤100
193264714026809,Emunah אמונה,ארגון אמונה,≤100
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,≤100
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,≤100
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,≤100
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,≤100
34775063966,גדעון סער | Gideon Saar,גדעון סער | Gideon Saar,≤100
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",≤100
159416337497662,Nir Barkat - ניר ברקת,Nir Barkat - ניר ברקת,≤100
1073548259341247,לובי 99,לובי 99,≤100
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,محامون من أجل إدارة سليمة - Lawyers for Good Governance,≤100
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",≤100
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,≤100
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,≤100
121181764576038,ORT Israel - אורט ישראל,ORT Israel - אורט ישראל,≤100
100301088671913,Tal Hershkovitz,Tal Hershkovitz,≤100
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,≤100
172654247853282,Shenhav musanbar,Shenhav Musanbar,≤100
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,≤100
389810911067075,Наш дом Израиль,ישראל ביתנו,≤100
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,≤100
1633801720194315,מועצה מקומית פרדס חנה כרכור,מועצה מקומית פרדס חנה כרכור,≤100
189064091982224,המכון הישראלי לתכנון כלכלי,המכון הישראלי לתכנון כלכלי,≤100
389976174446991,"יקותיאל ושות' משרד עורכי דין מומחים בהתחדשות עירונית, פינוי בינוי ותמ""א 38",Yifat Hazan,≤100
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,≤100
166981530486600,המכון למדיניות העם היהודי - The Jewish People Policy Institute,The Jewish People Policy Institute,≤100
160178307760913,מחזקים,מחזקים,≤100
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,≤100
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,≤100
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",≤100
342134189487993,חיים ביבס Haim Bibas,חיים ביבס Haim Bibas,≤100
767262423350854,פורום הדיור הציבורי,Danny Gigi,≤100
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,≤100
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,≤100
1971468032937556,פורום בוחרים בחיים,פורום בוחרים בחיים,≤100
128641160502301,גלובס - Globes,גלובס - Globes,≤100
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,≤100
106325622347502,אלחנן שורץ לראשות מועצה אזורית חוף הכרמל,Elhanan Schwartz,≤100
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,≤100
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,≤100
248723598607259,ארגון בזכות,Bizchut,≤100
