Page ID,Page name,Disclaimer,Amount spent (NOK)
14095969045,Fremskrittspartiet,Fremskrittspartiet,1696
234659001772,Arbeiderpartiet,Arbeiderpartiet,1223
111345183340,Fagforbundet,Fagforbundet,967
329095637110085,FRANTZ AS,Frantz as,616
10953652930,Høyre,Høyre,244
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,222
206510029407716,Møre og Romsdal Høyre,Møre og Romsdal Høyre,204
126448980866214,Klassekampen,Klassekampen,203
322525743444,Get Inspired,These ads ran without a disclaimer,185
135843375926,UNICEF Norge,UNICEF Norge,179
203067569732001,Fellesforbundet,Fellesforbundet,109
1942193329328382,Ålesund FrP,Ålesund FrP,106
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,106
11526489541,Senterpartiet,Senterpartiet,104
20468812735,LO,LO,101
275389322558295,LOs sommerpatrulje,LO,≤100
371106536283235,DAG OG TID,Dag og Tid AS,≤100
109940342080579,Smøla Næringsforening,Smøla Næringsforening,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,≤100
158517320882189,Ålesund SV,Ålesund SV,≤100
114200448664475,Møre og Romsdal Venstre,Møre og Romsdal Venstre,≤100
189828081044593,MS-forbundet i Norge,Ms-forbundet,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),≤100
10254410675,Venstre,Venstre,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
289098651297423,Annika Brandal - V,Annika Brandal - V,≤100
196060713751352,LO Trøndelag,LO,≤100
109472857545317,Statsforvaltaren i Møre og Romsdal,Statsforvaltaren i Møre og Romsdal,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
278615972984573,Tverga,Tverga,≤100
1583324988565868,Stortinget,Stortinget,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
620408144801035,Vestnes Arbeiderparti,Vestnes Arbeiderparti,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
