Page ID,Page name,Disclaimer,Amount spent (UYU)
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,5117
1663909410533738,Pit-Cnt - oficial,PITCNT,1134
143923892393748,Instituto Nacional de la Juventud (MIDES-INJU),Instituto Nacional de la Juventud,908
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,320
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,128
118843371534548,AUTE - Agrupación UTE - Sitio Oficial,AUTE,≤100
103988995047541,Diputada Nancy Nuñez Soler,Nancy Estela del Pilar Nuñez Soler,≤100
984834781647717,Diputada Alexandra Inzaurralde,Alexandra Inzaurralde,≤100
109742511433906,Intersocial Maldonado,Irene Gonçalvez Mautone,≤100
102807685873350,Facundo Marziotte,AE Comunicacion Visual,≤100
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,≤100
292129440851133,CropLife Latin America,These ads ran without a disclaimer,≤100
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100
104763178714577,Gels MDPI,These ads ran without a disclaimer,≤100
100417379468020,Agronomy MDPI,These ads ran without a disclaimer,≤100
106918888863637,Veterinary Sciences MDPI,These ads ran without a disclaimer,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
1424003061235730,Asociación Autismo en Uruguay,Arlene Raquel Navarro Aguiar,≤100
