Page ID,Page name,Disclaimer,Amount spent (BAM)
112724472142155,Pomak Bihać,Pokret za Modernu i Aktivnu Krajinu POMAK,146
102802955817933,Centralna izborna komisija Bosne i Hercegovine,Centralna izborna komisija Bosne i Hercegovine,136
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,110
417853371621843,Mirnes Ajanović za gradonačelnika Tuzle,Mirnes Ajanović,≤100
753740401664958,Omer Berbić - kandidat za gradonačelnika Tuzle,Omer Berbic,≤100
1175187435840080,SDP Bihać,SDP Bihać,≤100
197596636939679,tacno.net,Tacno.net,≤100
611971679461194,Halid Zigic,Halid Zigic,≤100
1943299705882249,Šuhret Fazlić,Šuhret Fazlić,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
147315858633088,Istinomjer,Istinomjer,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
711227835645999,Judo Klub Borsa Mostar,Judo Klub Borsa Mostar,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
230925323921716,Naš Bihac,Amir Kamy Kulenovic,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100
109652028193268,Revizije info,Revizije info,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
101820526552763,Biscani.net,Biscani.net,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
1448893352065916,GO SDP BiH Tuzla,GO SDP Tuzla,≤100
1407894932868655,Omladinski Pokret Revolt,Omladinski pokret Revolt,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
2430163100537312,Spin Info,Spin Media,≤100
113720357481125,"Restart - konkretno, transparentno i dosljedno",These ads ran without a disclaimer,≤100
101820526552763,Biscani.net,These ads ran without a disclaimer,≤100
113288987176405,Zlatko Miletić,These ads ran without a disclaimer,≤100
782924635435040,Tender Octopi,These ads ran without a disclaimer,≤100
108341105409731,Golf Guys 2,These ads ran without a disclaimer,≤100
310943025606302,World Cancer Day,These ads ran without a disclaimer,≤100
104138845736466,Nenad Lalović - Ненад Лаловић,Nenad Lalović,≤100
106684228815847,Africa's Green Economy Summit,These ads ran without a disclaimer,≤100
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100
172802309398509,European Jewish Congress,These ads ran without a disclaimer,≤100
