Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
108819392526809,Partido Acción Nacional,Partido Acción Nacional,125317,48
264773293005,Marko Cortés,Marko Cortés,51682,11
112882117843391,Morena Estado de México,morenaedomex.si,33356,66
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,28631,16
108995845804175,Bonafont,Bonafont,23885,6
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,22821,21
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,22012,10
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,18054,10
923633637651202,Morena Sí,Morena Sí,15631,30
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,15563,3
133478060111915,CEMEX Impacto Social,CEMEX México,12983,37
100483239526430,Con ella Sí avanzamos,conellasiavanzamos.com,12641,116
449095701815347,Salvador Zamora,Salvador Zamora,12528,5
101252239569220,Transformando Morelos,Transformando Morelos,12511,3
104680124489636,Demoscopia Digital,Demoscopia Digital,12490,166
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,11622,8
237286396650510,Enkoll Inteligencia de Mercados,Enkoll,10949,30
101301916123086,Transformarte,transformarteconlat.com,10251,116
202456989183,Gobierno de Monterrey,Gobierno de Monterrey,9924,10
110424554200976,Rafaga Informativa,Ráfaga Informativa,9794,14
1861550397441449,Revista32,Revista32,9099,133
100320426220425,Colima con C de Claudia,Colima con C de Claudia S.A DE C.V,9079,116
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,8880,4
103451872329701,Salvemos Miles de Vidas México,Salvemos Miles de Vidas México,8874,25
254852601222832,CEMEX México,CEMEX México,8363,14
129116715379616,La Lotería Del Pueblo,Hugo Junco Olvera,8012,1
146709175702544,Gobierno de Quintana Roo,ELEMENTAL,7742,10
56713285274,Greenpeace México,Greenpeace México,7696,12
106159885479677,Las Noticias México,Las Noticias México,7618,4
100557755099985,Convocatorias 2023,Convocatorias 2023,7612,15
371398486227348,Secretaría de Medio Ambiente y Ordenamiento Territorial,Secretaria de Medio Ambiente y Ordenamiento Territorial SMAOT,6945,7
669306863144908,Alberto Esquer,Fernando Esquer,6772,4
126979027991075,Morena Colima Sí,Morena Colima Si,6666,8
105097171575007,La LOCAL Mx,La LOCAL Mx,6403,4
104066812502973,La raíz del cambio,LA RAÍZ DEL CAMBIO S.A DE C.V,6365,94
105291228709143,Rotativo México,Rotativo México,6338,3
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,6231,35
107657435584767,Honestidad y Esperanza para Morelos,Honestidad y Esperanza para Morelos,6148,3
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,6095,2
114719673728509,La Silla Informativa,La Silla Informativa,6062,7
110649732291877,Secretaría de Desarrollo Económico Sustentable (SDES),Secretaría de Desarrollo Económico y Sustentable Guanajuato,6004,16
340786939279382,Secretaría de Educación de Guanajuato SEG,Secretaría de Educación de Guanajuato,5851,18
109488981975636,Chicharrón norteño,Omar Aguirre Meneses,5670,1
107123832200376,El Valor de Transformar,EL VALOR DE TRANSFORMAR S.A DE C.V,5601,29
236254476579304,Enrique Vargas Del V.,Enrique Vargas Del V.,5585,20
109234497481457,Amanecer,Amanecer,5507,4
105187135351432,El Informativo,El Informativo,5406,2
114728268088874,El más Grande va con la Mejor,El más Grande va con la Mejor,5339,29
198315533529654,Purísima del Rincón,Purísima del Rincón,5195,3
273255793312747,EL INFORMANTE Edo Mex,EL INFORMANTE México,5107,8
302448513146235,Jorge Romero Herrera,JORGE ROMERO,5105,4
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,4986,7
878034448921586,Hoy CDMX,Hoy CDMX,4914,7
100261186230213,El cambio es juntxs,El Cambio es Juntos S.a de C.v,4907,87
106111961257629,Campana Informativa,Campana Informativa,4872,7
108687728744220,Caribe Noticias,Caribe Noticias,4715,2
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,4552,46
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,4404,23
106295648496570,Infiltrados Tamaulipas,Estamos Unidos Mexicanos,3818,9
