Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
654912251187357,Grupa PGE,Grupa PGE,1885,3
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1278,21
57544755889,Amnesty International Polska,Amnesty International Polska,1257,33
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1186,15
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,1143,11
108675458379147,Liczy się energia,Liczy się energia,1116,2
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,975,17
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,879,14
100396149568299,Klimatyczna Baza Wiedzy,Klimatyczna Baza Wiedzy,832,18
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,751,118
513969188677442,Compassion Polska,Compassion Polska,723,24
50063176484,TVN24,TVN,700,13
273827962690526,Otwarte Klatki,Otwarte Klatki,680,13
178362315106,European Parliament,European Parliament,661,2
103189994608689,20stopni.pl,Konceptlab,653,10
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,584,8
111778487054045,TOGETAIR,Kamil Magot,544,3
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,530,8
105636040979969,Polska 2050,Fundacja Polska Od Nowa,526,4
228168274881,wysokieobcasy,wysokieobcasy,428,12
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,427,35
339855706171439,Dobra Fabryka,Dobra Fabryka,367,12
1227194230675141,Pratia,Pratia SA,357,10
144808095552639,ING Polska,ING Polska,351,4
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,340,16
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,336,7
821489871370233,Rafał Romanowski - Poseł na Sejm RP,Romanowski Rafał,326,15
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,317,2
108274755500430,Kolektyw Aktywne Miasto,Stowarzyszenie Młodych Animatorów Kultury,314,4
173086948664,Infor.pl,Infor.pl,312,11
735907983172057,Urząd Gminy Czernica,Gmina Czernica,300,1
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,298,9
203627442993022,Portal Oświatowy,Wiedza i Praktyka,290,5
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),268,3
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,267,1
312204349288060,Mariusz Gosek,Mariusz Gosek,257,8
427646927347438,A4 Katowice - Kraków,Stalexport Autostrada Małopolska S.A.,207,6
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,202,14
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),199,10
178415208919146,Solidarna Polska,Solidarna Polska,194,2
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,192,11
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,182,4
1063990387008272,Centrum Życia i Rodziny,Centrum Życia i Rodziny,180,1
450781218391641,Protestuj.pl,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,180,1
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,179,5
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,174,3
521216701360487,MURATOR,MURATOR,165,10
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,164,6
136884656519145,IOM Poland,International Organization for Migration,159,4
475584852475176,Pozytron,Bartłomiej Jan Ginter,153,7
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,150,8
111536078074010,Strefa Logopedy,Wiedza i Praktyka,146,2
167053496770977,Fundacja Redemptoris Missio,Fundacja Pomocy Humanitarnej Redemptoris Missio,144,2
142218132483199,Kasa Stefczyka,Kasa Stefczyka,140,3
104921858016507,Dzień Dobry Podatki,Michał Wilk,140,8
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,138,4
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,136,1
267686749910602,Piotr Müller,Piotr Müller - Poseł na Sejm RP,135,7
406758116099067,Fundacja Kasisi,Fundacja Kasisi,126,2
142614625077,WWF Polska,WWF Polska,121,1
286672948180163,Tomasz Trela,Poseł Tomasz Trela,113,3
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,112,2
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,112,8
100302862419697,"Wielkopolska, tej",UMWW,109,11
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",Łukasz Zbigniew Czerwiński,109,23
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,107,2
135490949986411,Pomorze Zachodnie,These ads ran without a disclaimer,105,3
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,104,3
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,104,3
104187288930729,Wspólnota Samorządowa Gminy Dobra,Wspólnota Samorządowa Gminy Dobra,103,2
110058531445574,Janusz Cieszyński,Janusz Cieszyński,102,10
366513693549844,Dr Witold Czarnecki - Poseł z Wielkopolski,Dominik Szopa,101,21
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100,1
698495676960463,Błażej Poboży,Błażej Poboży,≤100,5
2152238558396822,Mariusz Kałużny,Mariusz Kałużny,≤100,1
515725191889934,Zmieniamy Łódzkie,Zmieniamy Łódzkie,≤100,1
1496359750659795,Michał Wójcik,Michał Wójcik,≤100,2
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,≤100,3
127619873953536,Stefczyk.info,Stefczyk.info,≤100,2
139576942808077,Telewizja Dami Region,Slawomir Tomasz Zieba,≤100,5
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100,22
202813996476257,Podlaski.info,Tygodnik Podlaski,≤100,2
907969312619463,Gazeta Żoliborza,PKM Żoli Media,≤100,1
