Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
126567104406,Hyresgästföreningen,Hyresgästföreningen,50139,116
643137272398136,Sverige för UNHCR,Sverige för UNHCR,46432,53
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,33251,19
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,29235,30
608975645850217,Vattenfall,Vattenfall Sverige,29133,18
109886133732943,RESCUE - Sverige,RESCUE - Sverige,28808,5
172441106275050,KPA Pension,KPA,23742,3
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,19544,64
151159271594797,Systembolaget,Systembolaget,18404,5
59324455950,UNICEF Sverige,UNICEF Sverige,17865,32
2194546487442221,Neste,Neste,14407,4
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),13548,75
72659261793,Rädda Barnen,Rädda Barnen,12032,91
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,11613,35
111630258867610,Röda Korset,Röda Korset,9027,21
162985227114132,Skellefteå Kraft,Skellefteå Kraft,8736,12
95735961890,Greenpeace Sverige,Greenpeace Sverige,7324,110
369582590803,Dagens ETC,ETC-tidningarna,7035,28
42676805259,Diakonia,Diakonia,6725,48
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,6554,68
382243262003,Plan International Sverige,Plan International Sverige,5982,18
105462524358269,Den Svenska Gruvan,Den Svenska Gruvan,5691,6
212604496324,Fackförbundet ST,Fackförbundet ST,4205,89
186513678039755,Fortum,Fortum Sverige,3808,28
114262485262083,Konsumentverket,Konsumentverket,3304,1
19746853632,Djurens Rätt,Djurens Rätt,3247,2
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,3158,15
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,3058,10
153270724787,Amnesty International Sverige,Amnesty International Sverige,2673,17
356032977210,Vi-skogen,Vi-skogen,2664,24
109969847586061,Morgon-Tidningen,AIP Media,2624,5
140417992681511,Clowner utan Gränser,Clowner utan Gränser,2617,14
314872662206,Ekonomifakta,Ekonomifakta,2561,18
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,2410,5
106579105171694,ETC nyhetsmagasin,ETC Media AB,2392,7
18880778360,ActionAid Sweden,ActionAid Sweden,2289,12
237813956289260,Maskrosbarn,Maskrosbarn,2215,12
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,2181,4
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,2095,7
103296115466644,Skattenytta,Kommissionen för Skattenytta,1710,11
32334375453,Kattjouren,Nätverket Kattjouren,1678,1
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,1336,4
235650011981,SPF Seniorerna,SPF Seniorerna,1334,2
175843834306,WaterAid Sverige,WaterAid Sverige,1290,16
62185934430,Olof Palmes internationella center,Olof Palmes Internationella Center,1193,7
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,1163,4
113710601984970,Barnfonden,Barnfonden,1093,3
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,1036,12
412192732132640,ECPAT Sverige,ECPAT Sverige,1032,20
112338252157105,Viskadalen,Viskadalen,1019,3
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",1010,1
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,977,3
237146235237,Timbro,Tankesmedjan Timbro,939,27
112225970344,Räddningsmissionen,Räddningsmissionen,924,40
1451330355093804,Myndigheten för delaktighet,Myndigheten för delaktighet,900,34
296423575695,Afrikagrupperna,Afrikagrupperna,863,18
111699453757094,Soft Towel Games,These ads ran without a disclaimer,800,1
379686162129542,Svea Bank,Svea Ekonomi,794,5
76472413284,Tidningen Vi,Tidningen Vi,775,1
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,748,6
312084019369,Dagens Medicin,Dagens Medicin,724,2
324914190902686,Magasinet Paragraf,Magasinet Paragraf,703,1
382066395683576,Dustin,Dustin,698,2
183512318424647,Magdalena Andersson,Socialdemokraterna,686,7
120745044633792,Lunds universitet,Lunds universitet,684,2
149155351773944,SEB,SEB,668,2
7719591155,Moderaterna,Moderaterna,667,1
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,659,14
178362315106,European Parliament,European Parliament,651,16
300290481979,Södertälje kommun,Södertälje kommun,648,2
122512491125750,Ängelholms kommun,Ängelholms kommun,627,4
273053169937029,ClimateHero,ClimateHero,609,7
840264879353861,Ellevio,Ellevio,599,20
505229989560231,Kristdemokraterna i Skåne,Kristdemokraterna i Skåne,589,4
1531320107133721,Syre,Dagens O2 AB,577,4
