Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
102931488739,Platforma Obywatelska,Platforma Obywatelska,4153,11
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,2289,40
165245993503617,Mercedes-Benz Polska,These ads ran without a disclaimer,1749,9
111778487054045,TOGETAIR,Kamil Magot,1665,32
102811109411234,Do:łącz,Dołącz,1397,10
339855706171439,Dobra Fabryka,Dobra Fabryka,1167,7
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1149,34
100947022065093,Okresowa Koalicja,Okresowa Koalicja,1066,8
1683534065241470,OKO.press,OKO.press,1022,37
57544755889,Amnesty International Polska,Amnesty International Polska,840,37
107898832590939,European Commission,European Commission,783,4
144808095552639,ING Polska,ING Polska,754,14
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,720,6
107280785612581,Krakowskie Centrum Edukacji Klimatycznej,Krakowskie Centrum Edukacji Klimatycznej,698,16
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,600,7
487587700423,Miasto Gdańsk,Miasto Gdańsk,589,7
142614625077,WWF Polska,WWF Polska,580,3
147547541961576,Council of the European Union,Council of the European Union,572,4
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,545,4
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,475,134
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,419,3
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,418,38
131511477684330,Znak Horyzont,Społeczny Instytut Wydawniczy Znak sp. z o.o.,415,15
142218132483199,Kasa Stefczyka,Kasa Stefczyka,413,9
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,397,11
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,397,16
349783468716743,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,Włodzimierz Tomaszewski,368,1
113143203693,Santander Bank Polska,Santander Bank Polska,366,5
239574985661,Akademia Górniczo-Hutnicza w Krakowie,Akademia Górniczo-Hutnicza w Krakowie,362,2
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,356,35
513969188677442,Compassion Polska,Compassion Polska,356,16
391098174296294,Super Express,se.pl,352,8
206578949374958,Fundacja Republikańska,Fundacja Republikańska,326,3
142361819657439,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,313,1
107344527675114,Toyota - fabryka w Wałbrzychu,Szymon Jan Marczak,310,3
406758116099067,Fundacja Kasisi,Fundacja Kasisi,308,3
228168274881,wysokieobcasy,wysokieobcasy,301,13
111275624780972,Erase Indifference,Erase Indifference,300,1
557305027641691,Prof. Ryszard Legutko,European Parliament ECR Group,287,1
50063176484,TVN24,TVN,275,3
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,274,10
230359693460,Uniwersytet Śląski w Katowicach,Uniwersytet Śląski,273,1
311766890555,Fundacja Batorego,Fundacja Batorego,272,62
74863922834,Krytyka Polityczna,Krytyka Polityczna,265,15
200480966638039,Supremacy 1914,These ads ran without a disclaimer,257,3
256314858405394,Paweł Olszewski,Paweł Olszewski,251,4
230415296997772,bydgoszcz.pl,bydgoszcz.pl,233,3
136884656519145,IOM Poland,International Organization for Migration,230,3
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,225,5
103423656514231,Fundacja Gdańska,Fundacja Gdańska,217,2
409448322773622,Leszek Miller,Leszek Miller,213,2
374316015936388,"Maria Małgorzata Janyska - polityk, posłanka na Sejm RP",Maria Małgorzata Janyska – Posłanka na Sejm RP,211,1
106632767665326,Marcin DREWA,Marcin Pawel Drewał,208,2
1227194230675141,Pratia,Pratia SA,193,5
712571059542531,Szpital im. Rudolfa Weigla w Blachowni,These ads ran without a disclaimer,191,1
749393698434460,Jarosław Krajewski,Jarosław Krajewski,190,3
173086948664,Infor.pl,Infor.pl,186,7
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,185,14
137877409609952,Lewica,Nowa Lewica,181,4
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,179,84
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,175,2
434225653303734,Fundusze Europejskie dla Mazowsza,Maria Wyszyńska,173,8
457690554629140,Narodowy Instytut Architektury i Urbanistyki,Narodowy Instytut Architektury i Urbanistyki,172,2
10150116077700370,Fundacja Rodzić po Ludzku,Fundacja Rodzić po Ludzku,170,10
475584852475176,Pozytron,Bartłomiej Jan Ginter,168,9
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,163,5
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,161,17
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,161,2
1496359750659795,Michał Wójcik,Michał Wójcik,159,2
436111276479085,Sieć Obywatelska - Watchdog Polska,Sieć Obywatelska - Watchdog Polska,156,14
283996612400,Fundacja Nasza Ziemia,Fundacja Nasza Ziemia,155,5
159205967423152,Stowarzyszenie Sursum Corda /w górę serca/,H4People,148,6
514735281965536,Demagog,Stowarzyszenie Demagog,147,8
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,147,8
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,146,2
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,146,5
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,145,12
388396651745077,Jestem z Pruszkowa,Konstanty Chodkowski,142,2
253909884588,Centrum Nauki Experyment,Centrum Nauki EXPERYMENT,139,6
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,137,2
387124011444132,Wojciech Saługa Poseł na Sejm,Wojciech Saługa,137,1
286672948180163,Tomasz Trela,Poseł Tomasz Trela,135,2
140982409255721,Miłość nie wyklucza,Miłość nie wyklucza,133,2
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,128,2
1861472084081423,Inna Perspektywa Rzeczywistości - Blog Radosława Kordowskiego,Radosław Kordowski,128,2
292514454554454,Cartrack Polska,Cartrack Polska,127,2
76134197129,Radio TOK FM,Kinga Warwas,127,5
174123027189,Instytut Spraw Publicznych,Fundacja Instytut Spraw Publicznych,123,2
109218848183780,Marek Woźniak,UMWW,119,7
355335447987852,"Katarzyna Stachowicz - samorządowiec, działaczka społeczna",Katarzyna Karolina Stachowicz,119,1
