Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
555503991321280,Geraldine Roman,Sulong Pilipinas,8136,3
105929115643626,Caroline Tanchay,Caroline Tanchay,6406,7
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,5828,5
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",4417,3
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,3556,1
109322002065194,EKIS,EKIS,2817,23
701517253228758,DOSTv,DOSTv,2585,6
142802334452,INQUIRER.net,"Inquirer Interactive, Inc",2299,2
969917173120995,Susan Yap,Sulong Pilipinas,2150,2
101382091400564,Atty. Tony Roman,Sulong Pilipinas,2082,1
547821942058909,Pilipinas Today,WFPH,1956,21
1566478310240623,Francis Tolentino,Francis Tolentino PH,1937,11
156752721080952,Sonny Angara,Sonny Angara,1920,4
495629064258114,Lolita Karen Javier,Amor U. Nacional,1499,2
111563964712077,Atty. Dino Yulo,Atty. Dino Yulo,1382,1
257830240980106,Ronnie Dadivas,Roxas City United,1283,4
269175894020945,Pilipinas Today,WFPH,1282,13
154386154617,WWF-Philippines,WWF-Philippines,1222,3
100170811672425,Pilipinas Today Kyusi,WFPH,1222,12
106521875779947,RISE Of ELVES,These ads ran without a disclaimer,1080,1
186667502068528,Larry De Costa,WFPH,1049,11
509834572400899,Nancy Binay,Maria Lourdes Nancy Binay Angeles,1043,1
104955062184489,BBM Movement,UEEI Consorcia Inc,1031,2
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,1000,1
739629346154083,BJ Biron,Prometheus,991,1
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,991,1
223618785182273,Pilipinas,WFPH,979,11
705660422953865,About Metro Pacific,WFPH,922,10
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,922,3
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,914,2
1871757276390999,Cong. Mannix Dalipe - Page,Manuel Jose M. Dalipe,904,2
163550757135020,News5,News5,812,4
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,809,28
109867628173478,Ronin Leviste,Marizelle Villanueva Cereneo,781,13
558694637671776,Congressman  Pantaleon Alvarez,Congressman  Pantaleon Alvarez,740,1
112952897079549,Energy Development Corporation,Energy Development Corporation,739,8
102886345339673,Ben Patron,Ben Patron,736,2
321351771993681,Pilipinas Today Tweets,Sartine,716,9
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,680,5
1535594466686140,Aboitiz,These ads ran without a disclaimer,640,1
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,631,3
166107624078770,Camanava News,Camanava News,615,3
103485942191411,Juan Bulletin,Polsure,604,2
110529111699411,PhilNews24,Polsure IT Services,582,2
112512037866969,BM Ric Ric Dy Olegario,Irina Kristi Bagongon Pidor,581,1
1332938170076882,Tatak QC,Polsure,581,2
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,552,10
675526249465359,Rolando A. UY,Jerome L. Jungco,546,2
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,542,3
684717488321242,Future Bridging Leaders Program,Future Bridging Leaders Program,510,2
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,509,3
107768512296982,Century Tuna Saving Our Seas,Jessa Charvie Gomez Ganongan,507,2
1922749344643532,The World Tonight,The World Tonight,442,5
282619263537551,I Choose #MalayaAkongMaging,I Choose #MalayaAkongMaging,434,4
248113532485940,Alexie B. Tutor,Marjorie Galagar Escuadro,400,1
106835958598497,Best Ebook Bundles,These ads ran without a disclaimer,392,1
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,375,6
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,371,2
100228085283881,Support to Bangsamoro Transition - Subatra,Kenny Erad Nodalo,303,2
1779870368752390,May JOY sa QC,Polsure,297,1
102203275921536,Cong. JC Abalos,Cong. JC Abalos,297,1
115419768085260,Lokal,Lokal,296,1
1581188235521874,Vice Mayor Atty. Sherwin N. Tugna,Vice Mayor Atty. Sherwin N. Tugna,292,1
113141712082464,Ruth Mariano Hernandez,Odraude Hernandez Alub,287,2
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,286,2
537843086665379,City Inquirer,City Inquirer,269,3
105969951219886,Sibika.ph,Philippine Business for Education Inc.,265,3
100668628818013,Bim Ignacio,Ma Angela Escalona Ignacio,265,1
1710076309223241,Atty. TATA Moral-Romano,Leah Marie Moral-Romano,259,1
108285398860955,Evolve Republic,Evolve Republic,258,3
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Mae Madelaine Galamay Danao,256,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,252,4
330818486937353,John Dalipe - Page,John Dalipe - Page,247,1
110865933824068,United San Isidro,United San Isidro,236,1
107463358538636,planetGOLD Philippines,planetGOLD Philippines,224,3
374004705980904,Philippine Business for Education,Philippine Business for Education,212,2
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,210,1
100108226244136,PH 24 ORAS,Message Doctor PH Company,205,3
105530902042738,Alpha Phi Omega - Alpha Gamma Chapter,Geneva Benice Perez Lapeña,204,2
159229717938942,"CEED - Center for Energy, Ecology and Development",CEED Philippines,202,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC,201,2
108716480730147,Cong Jing Paras,Cong Jing Paras,200,2
161724383883802,SB Naphy Facunla,Napholion C. Facunla,200,1
1647474828693396,Bong Go,Bong Go,200,2
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,200,1
176725369945441,Pilipinas Today,The World Tonight,199,3
325780477966356,Geo 24/7,Energy Development Corporation,198,2
247331620535579,Mike Defensor,The Mike Defensor Organization,194,2
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,193,1
100305568984268,EdukNaman,Philippine Business for Education Inc.,190,3
388689438381348,Mike Defensor,The Mike Defensor Organization,171,2
100173486265813,Malayang Pilipinas,Message Doctor PH Company,171,3
102149044584904,Iparush kay Paras,Iparush kay Paras,167,3
188925428202321,Real California Milk Philippines,These ads ran without a disclaimer,166,1
1674692332785202,"Miguel ""Migz"" Zayco",Miguel Montinola Zayco,163,2
862299017292512,Don Ramon Bagatsing,Don Ramon Alonso Bagatsing,151,2
331150954999781,We Effect Philippines,We Effect Philippines,150,1
106190085258387,"Congressman Simeon Garcia, Jr.",Rosalino Mendoza Garcia,149,1
102970332164739,"Cathy Gopico. Member, Sangguniang Panlalawigan.",Norman Esparrago Gopico,149,1
103740675411302,imgsinghannabelle,These ads ran without a disclaimer,148,1
308668033138598,"Vice Mayor Angelito ""Totie"" Lazaro Jr.",Sammy Figura Grubanzo,145,2
626042837562556,Lanz Almeda,Jose Lorenzo Torres Almeda,145,1
102907729290658,Pilipinas Kong Mahal,Message Doctor PH Company,135,2
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,134,1
109755128094975,CaSaMa,CaSaMa,132,2
247614528925771,Hey Moonshine,Don Carlo Rex Ybanez,132,2
150375428333135,OPAPRU,OPAPRU,129,1
109002621740870,JEL Japan Surplus,These ads ran without a disclaimer,125,1
483430665076578,Edukasyon.ph,Edukasyon.ph,125,2
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,120,2
307855770033568,"Estelito ""Litoy"" R. Marabe, CPA",Mark Anthony Pelere Alima,111,1
104988244674974,Mobility Awards,The Climate Reality Project Philippines,111,2
