Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
271202350087390,النائب البرلماني : محمد بوي ولد الشيخ محمد فاضل - خيار الحق,النائب البرلماني : محمد بوي ولد الشيخ محمد فاضل - خيار الحق,≤100,2
100293659725893,مرشح الشباب د. محمد عبد الجليل الشيخ القاضي,Mohamed Ouwah Edje,≤100,6
110631788681313,,Abdallahi Saleck Mohamed Alem,≤100,3
114012888341133,,Abdallahi Saleck Mohamed Alem,≤100,3
112996045035943,حملة مرشح الشباب: محمد ولد يحيى,اطول عمر المصطف,≤100,1
809949419176660,صفحة المرشح عبد الله ولد امام,صفحة المرشح عبد الله ولد امام,≤100,2
103424842746114,,محمد سالم جدو,≤100,6
108295262180553,Tekil TV,Yacoub Taleb,≤100,2
100456972130365,Mauri-design,Mauri-design,≤100,2
115605001513218,الشيخ مولاي بده مرشح الشباب,Mohamed Ouwah Edje,≤100,1
130555146995650,الخليل النحوي,الخليل النحوي,≤100,1
112113145095343,,أحمد موسى,≤100,1
108020444461444,القمة للطاقة الشمسية,أحمد موسى,≤100,1
103990304754367,الريان للطاقة الشمسية  Rayne Energie solar,أحمد موسى,≤100,1
120031604401797,,Ely Sidi Ahmed,≤100,1
104128202676524,,These ads ran without a disclaimer,≤100,1
102062376054280,مؤسسة آفاق للإنتاج الإعلامي - Afak,محمد الأمين محمد,≤100,1
1595001567269654,طامحون للأفضل,These ads ran without a disclaimer,≤100,1
570980553308586,الخيام الملكية المغربية,These ads ran without a disclaimer,≤100,1
110597938686582,,محمد الأمين محمد,≤100,1
158183830897328,Bellewarmedia - بلوار ميديا,Bellewarmedia - بلوار ميديا,≤100,1
110122358477613,TRT Afrika Français,These ads ran without a disclaimer,≤100,1
109831992081562,صفحة المرشح-العمدة-احمد ول اشكونه,These ads ran without a disclaimer,≤100,1
1655478897929127,Ladies Social Network,These ads ran without a disclaimer,≤100,1
106384615773699,م. أمنـة المسلــم اشريف - Aminetou Elmousselem Echrif,These ads ran without a disclaimer,≤100,1
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
100924646218513,كتلة متحدون الشبابية,أحمد موسى,≤100,1
102041322886335,,Bah Abdellahi,≤100,1
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100,1
112854258459158,,These ads ran without a disclaimer,≤100,1
105436942223080,"Yixing, China's Pottery City",These ads ran without a disclaimer,≤100,1
110980888642151,Twibbon April,These ads ran without a disclaimer,≤100,4
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
94199711897,Hábitat para la Humanidad,These ads ran without a disclaimer,≤100,1
1106316199392992,Bryan Lambo EFA Coaching,These ads ran without a disclaimer,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
298861020736,فرانس 24 / FRANCE 24 Arabic,These ads ran without a disclaimer,≤100,1
