Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,2877,5
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,2587,7
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",2178,25
591727857554934,פוליטיקלי קוראת,פוליטיקלי קוראת,1833,4
248723598607259,ארגון בזכות,Bizchut,1830,8
273512049367435,האגודה למען הלהטב בישראל,האגודה למען הלהטב בישראל,1550,4
1073548259341247,לובי 99,לובי 99,1371,3
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,1271,7
107217383988190,מגזין אפוק,Epoch Magazine,1241,22
266097474067652,בני גנץ - Benny Gantz,מפלגת כחול לבן,1205,2
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,1180,1
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,1029,5
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,864,4
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,858,7
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,820,3
204780362875106,מקור ראשון,מקור ראשון,797,73
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,762,16
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,719,6
104743111658191,Ron Ben Shushan,רון בן שושן,680,2
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",662,38
137449656335533,Amnesty International Israel,Amnesty International Israel,662,18
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,643,2
790149967713981,דרכנו,דרכנו,627,8
104451956273575,נאמני תורה ועבודה,נאמני תורה ועבודה,569,7
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,503,3
107698738576280,Sowtna,Unik,449,2
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,446,5
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,430,16
319459201991688,א.ב.א - אגוד בתי אבות ודיור מוגן,א.ב.א - אגוד בתי האבות,425,1
604890186681585,מור ויצמן,Mor Weitzman,419,1
159416337497662,Nir Barkat - ניר ברקת,Nir Barkat - ניר ברקת,402,1
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,377,2
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,376,10
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,371,3
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,368,4
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,343,24
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,326,6
100301088671913,Tal Hershkovitz,Tal Hershkovitz,326,1
1662907067255622,איגוד הגז הטבעי,Unik,324,4
361464970647064,זהר בלום,זהר בלום,318,1
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,315,3
468634849844348,עיריית אור יהודה,עיריית אור יהודה,313,2
100255059520803,שאמה 38,רמת גנים בעד רמת גן,312,2
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,305,7
155237077282,מגמה ירוקה - Green Course,מגמה ירוקה - Green Course,302,4
100978407934166,תנועה ישראלית,Israeli Movement,299,8
108787681841168,רישיון נשק בקליק,Michael Michel Levi,298,2
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,284,8
500238833397356,ציפי ברנד,ציפי ברנד,282,4
1034509719896684,המכון החרדי למחקרי מדיניות,מכון החרדי למחקרי מדיניות,278,1
256546887847232,עיריית רמת גן,עיריית רמת גן,277,2
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,260,2
100585238528895,לובי המיליון,One Million Lobby לובי המיליון,260,5
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,257,4
172654247853282,Shenhav musanbar,Shenhav Musanbar,256,4
682178658591430,נחמה בוגין,נחמה בוגין,239,3
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,233,2
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,221,5
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,212,25
849824028408565,תנועת אם תרצו,תנועת אם תרצו,200,1
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,196,2
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,193,11
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,193,3
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,183,7
103318245674813,שווה בשווה- ikuli kuli,עולים ביחד,173,4
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,170,8
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,163,7
182916765074767,אדם טבע ודין,אדם טבע ודין,163,4
401687276639883,רז קינסטליך - ראש עיריית ראשון לציון,רז קינסטליך - ראש עיריית ראשון לציון,159,1
1443071125939789,שיחה מקומית,שיחה מקומית,159,5
1824323844461002,יקיר שינדלר,יקיר שינדלר,159,1
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",153,4
1619338854980208,יוסי דגן,המועצה האיזורית שומרון,150,1
