Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
116269191760882,DSB,DSB,9246,4
65929129383,Røde Kors,Røde Kors,7984,36
101875098313543,Andel,Andel,7483,14
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,6987,15
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,6052,31
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,5544,51
104544224264943,3F Transport,3F Transport,4847,3
304554445813,Videncentret Bolius,Videncentret Bolius,4695,24
26458152911,SOS Børnebyerne,SOS Børnebyerne,4428,25
599763040213164,Radius Elnet,Radius Elnet,3822,2
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3143,38
12860228293,Politiken,Politiken,2932,19
748887235210811,Obton Forvaltning A/S,Obton A/S,2576,16
12787473132,Berlingske,Berlingske,2156,23
72672361910,Børns Vilkår,Børns Vilkår,1985,26
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1725,15
55365680705,Greenpeace Danmark,Greenpeace Danmark,1533,15
159000594147871,Mary Fonden,Mary Fonden,1280,19
17428770950,RÆSON,Clement Kjersgaard,1206,1
123653695693986,Motatos Danmark,Motatos,1134,12
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,1036,21
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,992,36
102154048301476,Lederstof.dk,Lederne,981,31
106468772046278,Project Greensand,Project Greensand,885,11
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,812,21
867877683280051,Weekendavisen,Weekendavisen,810,21
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,803,5
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,728,20
126543540781090,Ældre Sagen,Ældre Sagen,712,11
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,708,1
304554445813,Videncentret Bolius,Bolius,703,3
77420716648,Energiselskabet Natur-Energi,Energiselskabet Natur-Energi,693,6
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,681,7
189743007654,Gyldendal,These ads ran without a disclaimer,677,1
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,660,6
574052992790327,Frirummet,Frirummet,608,4
59143726810,Psykiatrifonden,Psykiatrifonden,587,1
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,559,5
437410226312057,Københavns Kommune,Københavns Kommune,499,4
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,497,6
246977185497434,Plastic Change,Plastic Change,497,6
314676938743,DM din akademiske fagforening,DM,496,17
110560691837684,SolCompagniet,SolCompagniet,449,1
287306323369,Børnecancerfonden,Børnecancerfonden,426,2
182121298931589,Odense Kommune,Odense Kommune,423,4
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,411,5
112229035481469,HK Danmark,HK Danmark,357,2
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,355,4
116675518017427,Jens Stenbæk,Jens Stenbæk,353,3
105511328705392,HØRT,Børns Vilkår,348,8
111095867334448,Rent Hav,Rent Øresund,320,1
334571029981175,DM og MA studerende,DM,307,3
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,306,1
20303574131,Nationalmuseet,Nationalmuseet,286,10
197135936965427,DKsyd TV,Dksyd,286,1
1704424023182897,Politiken Historie,Politiken Historie,283,12
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,276,3
657491824390744,Spring Copenhagen,Spring Copenhagen,272,10
246097715413231,Alkohol & Samfund,Alkohol & Samfund,248,10
167887506877,AIDS-Fondet,AIDS-Fondet,234,12
1722656998043900,Uniqkey A/S,These ads ran without a disclaimer,221,4
145392175531068,JydskeVestkysten,JydskeVestkysten,197,1
