Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
102931488739,Platforma Obywatelska,Platforma Obywatelska,9538,31
122074554119,EU Social,EU Social,7091,9
543228812481111,Donald Tusk,Platforma Obywatelska RP,5120,7
178362315106,European Parliament,European Parliament,2304,6
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1388,31
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1118,19
57544755889,Amnesty International Polska,Amnesty International Polska,984,40
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,837,155
228168274881,wysokieobcasy,wysokieobcasy,792,7
107898832590939,European Commission,European Commission,634,2
339855706171439,Dobra Fabryka,Dobra Fabryka,621,4
1227194230675141,Pratia,Pratia SA,562,14
618179678235315,wschód,wschód,549,2
273827962690526,Otwarte Klatki,Otwarte Klatki,530,1
1683534065241470,OKO.press,OKO.press,501,20
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,487,3
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,483,10
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,472,8
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,400,13
113143203693,Santander Bank Polska,Santander Bank Polska,345,5
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,333,31
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,312,7
513969188677442,Compassion Polska,Compassion Polska,310,8
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,310,5
109223993792330,Andrzej Domański,Andrzej Domański,305,6
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,282,2
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,255,9
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,244,4
