Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,165,6
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,14
102667249419191,GenChange,Arijana Trle,≤100,2
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,16
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,12
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,4
1473660889517303,Irfan Čengić,Irfan Cengic,≤100,3
162926690478548,Oslobodjenje,Oslobodjenje,≤100,1
111544041335161,Antikorupcija info,Antikorupcija info,≤100,10
197596636939679,tacno.net,Tacno.net,≤100,5
109652028193268,Revizije info,Revizije info,≤100,9
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,11
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,6
104992122558073,Valter.Portal,Valter.Portal,≤100,2
1494057107558990,Javna rasprava,Javna rasprava,≤100,11
147315858633088,Istinomjer,Istinomjer,≤100,8
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100,3
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100,1
2401351939921390,Raport.ba,Raport Media Group,≤100,1
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,2
506759763041477,Čapljina u srcu,Pero Previšić,≤100,1
85069283164,Admir Čavalić,Admir Čavalić,≤100,2
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100,1
102437165128755,Anel Ibeljić,Anel Ibeljic,≤100,1
1508133079498226,Grad Živinice,Grad Živinice,≤100,1
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Славенко Ристић - лидер Републичке странке Српске,≤100,1
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,1
120481645203741,Dragan Bursać,Dragan Bursać,≤100,1
740954555997446,SDA Jablanica,SDA Jablanica,≤100,2
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100,1
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100,1
585772551567679,Perspektiva,Perspektiva,≤100,1
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100,1
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100,1
195728538050,Netokracija,These ads ran without a disclaimer,≤100,1
151296002169571,Jelena Trivic,Jelena Trivic,≤100,1
163080080447411,Републичка странка Српске,Filip Lučić,≤100,1
102092095798552,BLink.ba,Vedran Sevcuk,≤100,1
119698898115100,Vedad Deljković info,Vedad Deljković,≤100,1
116679401363112,Kelce Jam,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,1
112071155023896,Harper's Bazaar France,These ads ran without a disclaimer,≤100,1
565225540184937,CGTN,These ads ran without a disclaimer,≤100,1
100960082205245,More Hackz - the 1000 page,These ads ran without a disclaimer,≤100,1
272245566209091,SNSD Čelinac - СНСД Челинац,СНСД Челинац - SNSD Čelinac,≤100,1
110818941452003,Morehackz Stories,These ads ran without a disclaimer,≤100,1
104656362112871,Recessed.space,These ads ran without a disclaimer,≤100,1
