Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
142220055851036,Electoral Commission of South Africa (IEC),These ads ran without a disclaimer,21184,1
102268322635915,The Finance Daily,The Finance Daily,6228,6
740116816003959,Western Cape Government,Western Cape Government,1915,41
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1189,2
342643596115773,Safely Home by Western Cape Government,Safely Home by Western Cape Government,554,1
116657351312927,Pledge To Vote SA,Pledge to Vote,494,16
1742410059361710,AwakeMzansi,Awake Mzansi,403,1
102265308016316,Al Jama-ah,Al Jama-ah,381,1
2145594122138312,Action Society,Action Society,297,17
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,271,1
119736861394881,Financial Mail,BusinessLIVE,265,13
6011868110,Democratic Alliance,Democratic Alliance,230,1
106172744063430,The Daily Friend,The Daily Friend,204,18
165736836881428,GroundUp,GroundUp News NPC,195,1
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,184,18
817419378298114,Herman Mashaba,ActionSA,108,1
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,103,1
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100,1
144985128871748,City of Cape Town,City of Cape Town,≤100,1
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100,1
103365894972330,Find Your Adventure,These ads ran without a disclaimer,≤100,1
182843381896565,Democratic Alliance Northern Cape,Democratic Alliance,≤100,1
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100,5
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,≤100,2
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100,2
181204251979581,NEASA,National Employers' Association of South Africa,≤100,1
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,5
200901800033158,DA Makana,Democratic Alliance,≤100,1
103106768897128,Councillor Sakhile Mngadi,Sakhile Mngadi,≤100,2
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100,2
101051196020136,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,≤100,1
113893111338138,minister_of_ger30,These ads ran without a disclaimer,≤100,2
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100,2
153063591397681,Amazon Web Services,These ads ran without a disclaimer,≤100,1
100627069630168,Cecília Martins,These ads ran without a disclaimer,≤100,3
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100,1
112314738439063,Hon Elisha Matambo,These ads ran without a disclaimer,≤100,1
108096858922548,The People's Movement,These ads ran without a disclaimer,≤100,1
106426589071573,Bathabile Dlamini for ANCWL President,These ads ran without a disclaimer,≤100,2
101289218907718,Web News,These ads ran without a disclaimer,≤100,2
1626877920864508,Vodafone Foundation,These ads ran without a disclaimer,≤100,1
110702765272482,Magic1423-03,These ads ran without a disclaimer,≤100,1
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1
103843752435966,Morehackz - The R Page,These ads ran without a disclaimer,≤100,1
105558698809934,SRNE Solar,These ads ran without a disclaimer,≤100,1
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100,1
133945616646913,RioOnWatch.org,These ads ran without a disclaimer,≤100,1
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100,1
104038811536831,CertifiedKetodiet.com,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
204426449574330,CNN Africa,These ads ran without a disclaimer,≤100,3
98673036962,ROLDA,These ads ran without a disclaimer,≤100,3
114053828319874,HL Connection #3,These ads ran without a disclaimer,≤100,1
104368422598347,Card VPN,These ads ran without a disclaimer,≤100,2
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
100490729492964,Sebastian Bello,These ads ran without a disclaimer,≤100,5
104444729065513,Victoria Segovia,These ads ran without a disclaimer,≤100,1
110818941452003,Morehackz Stories,These ads ran without a disclaimer,≤100,1
100979089555293,Jose Bedoya,These ads ran without a disclaimer,≤100,1
2418643321715898,Daily Stickers,These ads ran without a disclaimer,≤100,1
