Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,2164,16
654912251187357,Grupa PGE,Grupa PGE,2073,3
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1723,20
108675458379147,Liczy się energia,Liczy się energia,1386,2
57544755889,Amnesty International Polska,Amnesty International Polska,1325,39
178362315106,European Parliament,European Parliament,1201,13
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,1120,95
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1078,12
339855706171439,Dobra Fabryka,Dobra Fabryka,1046,14
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,966,14
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,891,4
273827962690526,Otwarte Klatki,Otwarte Klatki,746,13
50063176484,TVN24,TVN,657,15
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,587,8
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),542,2
513969188677442,Compassion Polska,Compassion Polska,539,10
133482470024453,Newsweek Polska,Newsweek Polska,475,8
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,396,5
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,380,16
228168274881,wysokieobcasy,wysokieobcasy,367,7
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,346,5
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,316,10
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,316,8
101510036210805,Centrum Interwencji Kryzysowej w Łodzi,Centrum Promocji i Rozwoju Inicjatyw Obywatelskich OPUS,313,4
104921858016507,Dzień Dobry Podatki,Michał Wilk,290,9
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,289,10
142218132483199,Kasa Stefczyka,Kasa Stefczyka,282,6
1227194230675141,Pratia,Pratia SA,278,7
427646927347438,A4 Katowice - Kraków,Stalexport Autostrada Małopolska S.A.,263,6
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,241,1
143951191449,Profinfo.pl,Wolters Kluwer PL,241,4
136884656519145,IOM Poland,International Organization for Migration,236,4
203627442993022,Portal Oświatowy,Wiedza i Praktyka,218,3
178415208919146,Solidarna Polska,Solidarna Polska,215,2
312204349288060,Mariusz Gosek,Mariusz Gosek,211,9
107831155469186,Ossified bag,These ads ran without a disclaimer,204,1
173086948664,Infor.pl,Infor.pl,199,11
107265068092174,Onet Premium,Ringier Axel Springer Polska,192,4
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,183,1
349783468716743,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,Włodzimierz Tomaszewski,168,1
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,168,8
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,165,6
475584852475176,Pozytron,Bartłomiej Jan Ginter,160,6
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,155,4
305401181544,UNICEF Poland,UNICEF Polska,153,3
110594873929432,Gdańsk Pomaga,Fundacja Gdańska,151,1
230415296997772,bydgoszcz.pl,bydgoszcz.pl,148,2
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,142,6
271502918243,Polski Czerwony Krzyż (PCK),Polski Czerwony Krzyż (PCK),137,2
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,136,1
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,134,3
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,131,6
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",Łukasz Zbigniew Czerwiński,131,22
100302862419697,"Wielkopolska, tej",UMWW,129,8
406758116099067,Fundacja Kasisi,Fundacja Kasisi,127,2
142614625077,WWF Polska,WWF Polska,127,1
362731483842344,Agro Trust - Skup i  #𝐖𝐢𝐚𝐝𝐨𝐦𝐨ś𝐜𝐢𝐙𝐛𝐨ż𝐨𝐰𝐞,Marcin Robert Witzling,119,1
1546454742302867,Krzysztof Paszyk,Krzysztof Paszyk Polskie Stronnictwo Ludowe,111,4
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,111,2
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,109,9
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,109,2
1861472084081423,Inna Perspektywa Rzeczywistości - Blog Radosława Kordowskiego,Radosław Kordowski,109,1
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,108,11
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,108,1
487587700423,Miasto Gdańsk,Miasto Gdańsk,107,2
821489871370233,Rafał Romanowski - Poseł na Sejm RP,Romanowski Rafał,107,3
2320275388297228,Marcin Romanowski,Marcin Romanowski,106,1
145481822175715,Otodom,Grupa OLX sp. z o.o.,106,2
255204804904226,Fundacja Rozwoju Kinematografii,Fundacja Rozwoju Kinematografii,105,1
370535546308040,Natemat.pl,GLOB360,104,2
398575110474591,Krzysztof Gadowski - Poseł na Sejm RP,Biuro Poselskie Posła Krzysztofa Gadowskiego,104,1
69153026654,Jerzy Buzek,Jerzy Buzek,102,1
145329992215815,Piotr Król,Piotr Marek Król,102,1
104072609268600,Zmarszczki są piękne,Archipelag Inicjatyw,≤100,1
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100,3
109154968740230,Klaster Rybitwy,Klaster Rybitwy – Fundacja Rozwoju Przedsiębiorczości,≤100,4
388396651745077,Jestem z Pruszkowa,Konstanty Chodkowski,≤100,1
114265080356649,EuroKlima - Energy,EuroKlima Energy,≤100,1
111778487054045,TOGETAIR,Kamil Magot,≤100,1
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100,3
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100,4
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100,16
199877710116314,Patryk Jaki,Patryk Jaki,≤100,1
108567461681538,"Polska Katolicka, nie Laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100,3
253909884588,Centrum Nauki Experyment,Centrum Nauki EXPERYMENT,≤100,2
110297173883420,Stanisław Mazur,Stanisław Mazur,≤100,4
122436147816214,Skłodowscy.pl,Kancelaria Podatkowa Skłodowscy,≤100,12
391098174296294,Super Express,se.pl,≤100,2
1643686859194259,Sebastian Kaleta,Sebastian Kaleta,≤100,1
478776192265585,Przemysław Czarnecki,Przemysław Czarnecki,≤100,5
107990322183588,Przeciw Putinowi,Przeciw Putinowi,≤100,1
109218848183780,Marek Woźniak,UMWW,≤100,3
376101312892,Miasto Poznań,Miasto Poznań,≤100,2
105039892358886,FURPO,FURPO GROUP SP. Z O.O.,≤100,4
217893341703466,Tylko Toruń,Kinga Baranowska,≤100,2
170887773826663,Marcin Warchoł,Marcin Warchoł,≤100,1
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",≤100,2
834495839904474,Michał Cieślak,Leszek Mikołaj Zajęcki,≤100,6
1725148494424834,Urząd Marszałkowski Województwa Wielkopolskiego,Urząd Marszałkowski Województwa Wielkopolskiego,≤100,3
1493760307522390,CityFit,CityFit,≤100,3
514735281965536,Demagog,Stowarzyszenie Demagog,≤100,7
1863743663893316,Fundusz Obywatelski im. Henryka Wujca,Fundacja dla Polski,≤100,2
1683534065241470,OKO.press,OKO.press,≤100,9
255100403945,Polityka,Polityka,≤100,2
111536078074010,Strefa Logopedy,Wiedza i Praktyka,≤100,1
141706212510407,Dom Aniołów Stróżów,Stowarzyszenie Pomocy Dzieciom i Młodzieży „Dom Aniołów Stróżów”,≤100,3
136390556431938,Pracownia na rzecz Wszystkich Istot,Pracownia na rzecz Wszystkich Istot,≤100,4
382875260304,Teologia Polityczna,Teologia Polityczna,≤100,2
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100,6
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Cezary Trutkowski,≤100,2
152244658221042,Wielka Litera,Wielka Litera,≤100,1
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100,2
330644215221,Bankier.pl,Bankier.pl,≤100,7
170894632966683,Warszawski Instytut Bankowości,Sektorowa Rada ds. Kompetencji Sektora Finansowego,≤100,3
108470777303042,Robert Popkowski,Robert Popkowski,≤100,3
136932946358747,Michał Dworczyk,Michał Dworczyk (PiS),≤100,1
311766890555,Fundacja Batorego,Fundacja Batorego,≤100,3
1496359750659795,Michał Wójcik,Michał Wójcik,≤100,2
222141244609992,Poseł Jakub Rutnicki,Biuro Poselskie Posła Jakuba Rutnickiego,≤100,2
361650134246397,Hrabia Tytus,Fundacja Zakłady Kórnickie,≤100,1
515725191889934,Zmieniamy Łódzkie,Zmieniamy Łódzkie,≤100,1
129626970836,inFakt,inFakt,≤100,3
1608898765820336,Vogue Polska,Vogue Polska,≤100,2
105428171456904,BWT Polska - Best Water Technology,BWT Polska,≤100,13
76134197129,Radio TOK FM,Kinga Warwas,≤100,1
118055394941878,ABB,Performance Media P.S.A,≤100,1
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,≤100,3
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,≤100,9
121677374580121,Stowarzyszenie Rozwoju Wsi Świętokrzyskiej,Stowarzyszenie Rozwoju Wsi Świętokrzyskiej,≤100,2
151650414730,Med Polonia,Med Polonia Sp. z o. o.,≤100,43
176619537364977,Grodno S.A.,Grodno S.A.,≤100,3
1945219198920241,Aleksander Jankowski - Wicewojewoda Pomorski,Aleksander Jankowski,≤100,1
1590841411198586,Iwona Michałek Poseł na Sejm RP,Iwona Michałek,≤100,2
155010259207,Heinrich-Böll-Stiftung Warszawa,Sara Wołczyńska,≤100,2
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,≤100,2
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100,2
832320483579139,Vestra,Vestra,≤100,3
174700791475,Student.lex.pl,Wolters Kluwer Polska Sp. z o.o.,≤100,5
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,≤100,1
