Page ID,Page name,Disclaimer,Amount spent (SGD),Number of ads in Library
160823460655497,Lianhe Zaobao 联合早报,Lianhe Zaobao 联合早报,863,25
129011692114,The Straits Times,The Straits Times,833,20
365481993536188,TAFEP Tripartite Alliance for Fair and Progressive Employment Practices,TAFEP,601,40
108973843175,WWF-Singapore,WWF – World Wide Fund for Nature (Singapore),290,5
343347583411734,歡樂大東家,These ads ran without a disclaimer,268,1
176678252464215,OCBC Bank,These ads ran without a disclaimer,186,2
176678252464215,OCBC Bank,OCBC Bank,170,1
571310173079250,Singapore International Cyber Week,Cybersecurity Agency of Singapore,146,1
219541704832846,National Reading Movement,National Reading Movement,124,1
256953359544240,ExxonMobil Singapore,ExxonMobil,119,8
453961014813944,UOB,UOB,≤100,1
147322899276238,Schroders Singapore,Schroder Investment Management (S) Ltd,≤100,2
359422924132462,Children's Cancer Foundation,"Phua Min Jiang, Dennison",≤100,18
160823460655497,Lianhe Zaobao 联合早报,These ads ran without a disclaimer,≤100,2
425106448078044,"Ministry of Law, Singapore","Ministry of Law, Singapore",≤100,2
1485486608381824,Singapore Chinese Cultural Centre 新加坡华族文化中心,Singapore Chinese Cultural Centre,≤100,3
101963408923046,Real Estate Insight,Sim Hanwen,≤100,6
101815586571229,Edwin Tong,Chingay Parade SG,≤100,6
259077840923556,AOX Singapore,AOX Singapore,≤100,3
276015381058,"Ministry of Defence, Singapore (MINDEF)",These ads ran without a disclaimer,≤100,1
126996258015076,Global Ehsan Relief Singapore,Global Ehsan Relief Singapore,≤100,1
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100,2
1389010631425852,World Scientific Singapore,World Scientific Publishing Co. Pte Ltd,≤100,4
166565800052060,ConnexionSG,Nexus,≤100,1
134735939969681,Daughters Of Tomorrow,Daughters Of Tomorrow,≤100,4
1660303860865171,Tote Board,"Sim Kuan Jin, Terence",≤100,1
288031731262011,The Business Times,The Business Times,≤100,2
158714780827513,UNFPA,These ads ran without a disclaimer,≤100,8
349277761912897,People United Against Puppy Farms - Singapore,People United Against Puppy Farms - Singapore,≤100,1
105193687974134,TWC2 Tamil,Transient Workers Count Too - TWC2,≤100,1
1100598909974868,NUS Atheist Society,Chan Jan Lin,≤100,1
186691125128189,Air Liquide,These ads ran without a disclaimer,≤100,1
104015742220554,Mimic,These ads ran without a disclaimer,≤100,2
1389010631425852,World Scientific Singapore,These ads ran without a disclaimer,≤100,1
1495865600705439,Mantra,These ads ran without a disclaimer,≤100,1
204862942932993,Nikkei Asia,These ads ran without a disclaimer,≤100,2
105448452269780,Lifestylecog,These ads ran without a disclaimer,≤100,1
102058329113370,American Tourister Asia,These ads ran without a disclaimer,≤100,1
45413563867,The Free and Equal Elections Foundation,These ads ran without a disclaimer,≤100,1
110095967929912,Best Of The Best On Kickstarter,These ads ran without a disclaimer,≤100,2
