Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,48219,63
643137272398136,Sverige för UNHCR,Sverige för UNHCR,46486,30
608975645850217,Vattenfall,Vattenfall Sverige,35514,24
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,35354,30
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,32975,19
151159271594797,Systembolaget,Systembolaget,27226,1
172441106275050,KPA Pension,KPA,24494,1
161213770567846,Operation Smile Sverige,Operation Smile Sverige,23591,14
59324455950,UNICEF Sverige,UNICEF Sverige,17464,33
109886133732943,RESCUE - Sverige,RESCUE - Sverige,16910,3
72659261793,Rädda Barnen,Rädda Barnen,15455,132
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,14795,44
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),14473,46
126567104406,Hyresgästföreningen,Hyresgästföreningen,13669,112
382243262003,Plan International Sverige,Plan International Sverige,13057,19
369582590803,Dagens ETC,ETC-tidningarna,11990,29
162985227114132,Skellefteå Kraft,Skellefteå Kraft,10053,12
111630258867610,Röda Korset,Röda Korset,8397,12
19746853632,Djurens Rätt,Djurens Rätt,8174,4
42676805259,Diakonia,Diakonia,5992,36
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,5883,70
95735961890,Greenpeace Sverige,Greenpeace Sverige,5871,83
212604496324,Fackförbundet ST,Fackförbundet ST,4182,63
186513678039755,Fortum,Fortum Sverige,3824,28
114262485262083,Konsumentverket,Konsumentverket,3292,1
153270724787,Amnesty International Sverige,Amnesty International Sverige,3215,8
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,2913,3
140417992681511,Clowner utan Gränser,Clowner utan Gränser,2669,16
314872662206,Ekonomifakta,Ekonomifakta,2492,18
173745622660246,Bring Sverige,Bring Sverige,2296,2
356032977210,Vi-skogen,Vi-skogen,1642,23
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,1629,8
19746853632,Djurens Rätt,These ads ran without a disclaimer,1546,1
1451330355093804,Myndigheten för delaktighet,Myndigheten för delaktighet,1458,37
56002955332,Jörgen Warborn,Moderaterna,1360,5
24574889995,Charlie Weimers MEP,Charlie Weimers,1355,1
235650011981,SPF Seniorerna,SPF Seniorerna,1281,2
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,1279,9
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1253,51
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,1210,9
112225970344,Räddningsmissionen,Räddningsmissionen,1194,22
102115772635130,Uppdrag: Utrota fattigdomen,Diakonia,1171,6
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,1129,3
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,1083,3
113710601984970,Barnfonden,Barnfonden,1073,3
62185934430,Olof Palmes internationella center,Olof Palmes Internationella Center,1072,4
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1054,3
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,1029,13
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,1009,12
412192732132640,ECPAT Sverige,ECPAT Sverige,992,20
105901735400433,Centerpartiet Region Stockholm,Centerpartiet Region Stockholm,977,4
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,962,2
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,950,2
175843834306,WaterAid Sverige,WaterAid Sverige,925,15
309657091388,Svenska Lottakåren,Svenska Lottakåren,848,4
100615022892825,Tillsammans för solidaritet,Afrikagrupperna,817,12
149155351773944,SEB,SEB,812,3
379686162129542,Svea Bank,Svea Ekonomi,769,5
312084019369,Dagens Medicin,Dagens Medicin,711,2
249195615122371,Sara Skyttedal,Sara Skyttedal,706,1
91217182731,Nordiska museet,Nordiska museet,703,16
237146235237,Timbro,Tankesmedjan Timbro,696,24
506685746198996,DebattNytt,Bror Carl Jakobsson,682,2
237813956289260,Maskrosbarn,Maskrosbarn,666,16
7719591155,Moderaterna,Moderaterna,656,1
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,652,19
111699453757094,Soft Towel Games,These ads ran without a disclaimer,625,1
226810677402741,Centerpartiet i Jönköpings län,Centerpartiet Jönköpings län,611,2
122512491125750,Ängelholms kommun,Ängelholms kommun,608,4
324914190902686,Magasinet Paragraf,Magasinet Paragraf,598,1
273053169937029,ClimateHero,ClimateHero,584,7
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,583,2
1633181116933852,SvD Junior,SvD Junior (SvD),577,2
840264879353861,Ellevio,Ellevio,577,20
1531320107133721,Syre,Dagens O2 AB,561,4
