Page ID,Page name,Disclaimer,Amount spent (BOB),Number of ads in Library
110812991225129,Secretaría de Salud y Desarrollo Humano,Servicio Departamental de Salud,351,4
102674511293040,Manfred Reyes Villa,Manfred Reyes Villa,259,1
964080723662055,Carlos Subirana Responde,Editorial CSS,145,2
106403237850347,Goberna Bolivia,Goberna,≤100,11
320503974822994,EAE - Escuela de Abogados del Estado,EAE - Escuela de Abogados del Estado,≤100,7
102351595022048,Carlos Montaño Alcalde,Carlos Montaño Alcalde,≤100,1
103276561855899,El Diario Virtual,El Diario Virtual,≤100,1
101510037940847,La Prensa Digital,LP Digital,≤100,1
1663546307210960,Erik Morón,These ads ran without a disclaimer,≤100,1
937026286638878,Daniel Lopez Pantoja,Daniel Lopez por Tarija,≤100,1
146227348758026,Viendo Es La Cosa,Viendo Es La Cosa,≤100,1
104648981195021,The Oxygen Project ES,These ads ran without a disclaimer,≤100,2
110481725071608,Salud y Bienestar en foco,These ads ran without a disclaimer,≤100,1
905547646131176,Desacuerdo Tv,These ads ran without a disclaimer,≤100,1
552790635089157,The Secular Community,These ads ran without a disclaimer,≤100,1
107941432333008,Cdhg-1234,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
104738335990390,Fnuhj-1234,These ads ran without a disclaimer,≤100,1
116603861327799,alex_sa.c,These ads ran without a disclaimer,≤100,1
495120413892979,History vs. Hollywood,These ads ran without a disclaimer,≤100,1
117105021304811,Bigggie,These ads ran without a disclaimer,≤100,9
349791962189803,The Bridesblush Social,These ads ran without a disclaimer,≤100,1
107239145112173,Color Me Fun,These ads ran without a disclaimer,≤100,1
880611255347800,Phoenix TV 鳳凰衛視,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
106170661628518,香港V,These ads ran without a disclaimer,≤100,1
