Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,1218506,9
103876095960528,Vote Adewole Adebayo for President 2023,Adebayo Adewole Campaign Group,96492,1
492378324116772,The Lagos State Government,The Lagos State Government,96136,1
753031955030992,Atiku-Okowa.com,One Nigeria Movement,90195,6
14312764639,Atiku Abubakar,The Atiku Campaign,60819,2
277754446181585,Tonye Cole,Tonye Cole,56011,1
273475106700480,Peter Obi Support Network,Wilson Obinna Agu-Thomas,51531,2
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,32752,7
111671415154722,The Time is Now,Team Caleb Mutfwang,25417,3
111671415154722,The Time is Now,Team Caleb Mutfwang,25417,3
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,20297,2
102619289418448,Refined Alliance for Atiku,Pius Ihechi Ikeoba,15351,6
954771728004488,Lux House Inc.,Tonye Isaac,14694,22
110808857137968,Marilyn Okowa-Daramola,Marilyn Okowa-Daramola,12916,1
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,12407,2
391125774253545,Francis E. Waive,Francis E. Waive,9125,3
126460284139483,Nigerianeye,NigerianEye,8303,1
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,7819,1
114009474939343,Hon. Collins Ezenwa Ilo,Collins Ezenwa Ilo,7455,4
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,7381,1
117014670139291,No Negative Vibe,Chiedozie Abarikwu,6772,1
103018869332378,BantuPage,Ikechukwu Orji,6150,7
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,6035,3
654180731859809,T-Police,T-Police,5988,4
191066234648103,Shehu Musa Yar'Adua Foundation,Shehu Musa Yar'Adua Foundation,5250,2
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,5178,5
117313041253293,Obedient structure,These ads ran without a disclaimer,4850,1
105018565612690,Atiku Listens,Atiku Listens,4583,3
1834313933459789,BBC StoryWorks,These ads ran without a disclaimer,4441,2
101246432732955,Chijioke Okereke Campaign Organization - COCO,Chijioke Okereke Campaign Organization - COCO,4152,2
345763855563592,Savdfutur,Savdfutur,3430,2
