Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
103907495935157,צו חירום,צו חירום,11419,33
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,10469,20
113172981678041,הביתה,הביתה,9027,35
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,3356,18
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,1748,4
107217383988190,מגזין אפוק,Epoch Magazine,1675,26
115028251920872,זהבה גלאון Zehava Galon,צו חירום,1342,4
482975571739120,ארגון המורים העל-יסודיים,ארגון המורים העל-יסודיים,1012,1
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,957,15
1662907067255622,איגוד הגז הטבעי,Unik,916,3
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,907,50
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",780,5
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,750,7
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",697,18
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,662,6
767262423350854,פורום הדיור הציבורי,Danny Gigi,607,4
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,589,2
204780362875106,מקור ראשון,מקור ראשון,575,92
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,498,8
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,489,1
137449656335533,Amnesty International Israel,Amnesty International Israel,469,10
106136394376777,Idan Yakov,Rama Yarimi,460,5
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,451,12
104743111658191,Ron Ben Shushan,רון בן שושן,431,2
168898066479983,עיריית עכו,עיריית עכו,419,5
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,415,1
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,399,7
604890186681585,מור ויצמן,Mor Weitzman,394,1
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,387,5
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,379,2
106895605678077,מחאת המילואימניקים,מילואימניקים,379,17
103624452596775,קידר פינגולד - לראשות המועצה האזורית יואב,יוניק מדיה,376,2
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,369,2
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,367,14
161096657252221,שוברים שתיקה,שוברים שתיקה,365,6
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,364,32
500238833397356,ציפי ברנד,ציפי ברנד,363,3
104016161489936,Israel siton,Israel Siton,352,3
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,341,4
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,333,6
452342168247343,יוחנן פלסנר - Yohanan Plesner,המכון הישראלי לדמוקרטיה,329,7
154698021323966,יוזמות אברהם  مبادرات  ابراهيم,יוזמות אברהם مبادرات ابراهيم,323,2
160178307760913,מחזקים,מחזקים,321,2
224993517556428,Da'am Party - מפלגת דעם - حزب دعم,Da'am Party - מפלגת דעם - حزب دعم,315,8
533100153535400,الهستدروت الجديدة,الهستدروت الجديدة,296,3
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,Michal Even,288,1
129851697143493,"עמותת ליל""ך-לחיות ולמות בכבוד",Lilach - The Israeli Society to Live and Die With Dignity,287,1
108787681841168,רישיון נשק בקליק,Michael Michel Levi,285,2
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,282,5
109523830757998,דמוקרטtv,דרכנו,279,4
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,276,3
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,273,3
124894077550811,ישראל חופשית,ישראל חופשית,272,1
513695272011123,The Genesis Prize,Genesis Prize Foundation,270,2
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,268,8
143563882388180,עיריית אשקלון,עיריית אשקלון,266,4
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,265,8
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,259,4
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,250,9
1073548259341247,לובי 99,לובי 99,249,1
519587265446919,יוראי להב הרצנו - Yorai Lahav Hertzanu,Yorai Lahav Hertzanu,244,3
100160129076368,רפי סער - ראש העיר כפר סבא,רפי סער - ראש העיר כפר סבא,237,3
591336644556900,יגאל וינברגר - Igal Winbereger,יגאל וינברגר - Igal Winbereger,233,5
114355804884727,רונן דגמי לראשות המועצה האזורית יואב,digibird,231,4
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,226,5
756869797682674,Свободный Израиль,Свободный Израиль,225,3
361464970647064,זהר בלום,זהר בלום,210,1
546024288762312,"ד""ר יחיאל לסרי",עיריית אשדוד,206,4
239989316604823,יואב קעטבי,יואב קעטבי,205,9
221885774492166,לשכת המסחר,לשכת המסחר,205,4
632806616739261,איציק רוכברגר 2023,איציק רוכברגר 2023,204,1
100570949591846,שניר פרידמן - לראשות מועצה אזורית הגלבוע,שניר פרידמן,201,7
1531002607150465,יפעת שאשא ביטון - Yifat Shasha Biton,יפעת שאשא ביטון - Yifat Shasha Biton,199,1
914741188600735,עומדים ביחד نقف معًا,עומדים ביחד نقف معًا,193,3
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,193,4
109242871232111,מתן בארי,Matan Beer'i,190,3
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,190,6
153664638161877,מתן דיל- Matan Dil,מתן דיל,188,3
936130799779065,עו״ד אלברט טייב בשביל הכפר,עו״ד אלברט טייב בשביל הכפר,187,4
150003831696805,Tsofen  تسوفن   צופן,Tsofen تسوفن צופן,186,1
106729712355597,יפעת סולל - מרצ,Yogev Triki,186,3
575042382839057,Nissim Vaturi - ניסים ואטורי,ניסּים ואטורי,183,1
358391697641207,מחוז דרום - לשכת עורכי הדין,מחוז דרום - לשכת עורכי הדין,182,4
110397971747090,REM - Reverse Engineered Materials,Unik,180,4
111780578510932,גבעתיים נגד הדיקטטורה,Yonatan Bar,179,2
377161539406940,רפי סער,רפי סער,176,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,174,3
