Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,33469,24
643137272398136,Sverige för UNHCR,Sverige för UNHCR,25687,27
109886133732943,RESCUE - Sverige,RESCUE - Sverige,25330,4
111630258867610,Röda Korset,Röda Korset,24438,21
72659261793,Rädda Barnen,Rädda Barnen,20909,88
608975645850217,Vattenfall,Vattenfall Sverige,15166,16
2265392953716988,Ilan De Basso,Socialdemokraterna i Europaparlamentet,14534,12
126567104406,Hyresgästföreningen,Hyresgästföreningen,14157,112
162985227114132,Skellefteå Kraft,Skellefteå Kraft,12414,13
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),10158,19
382243262003,Plan International Sverige,Plan International Sverige,9411,12
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,7922,47
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,5462,61
19746853632,Djurens Rätt,Djurens Rätt,4939,6
59324455950,UNICEF Sverige,UNICEF Sverige,4811,4
213543555380242,Socialdemokraterna i Europaparlamentet,Socialdemokraterna i Europaparlamentet,4544,8
309657091388,Svenska Lottakåren,Svenska Lottakåren,4437,18
95735961890,Greenpeace Sverige,Greenpeace Sverige,3956,67
186513678039755,Fortum,Fortum Sverige,3870,34
412192732132640,ECPAT Sverige,ECPAT Sverige,3785,37
140417992681511,Clowner utan Gränser,Clowner utan Gränser,3683,23
237813956289260,Maskrosbarn,Maskrosbarn,3638,3
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,3562,6
45101268520,SSU,SSU,3553,10
113710601984970,Barnfonden,Barnfonden,3117,9
1439778006254125,Evin Incir,Socialdemokraterna i Europaparlamentet,2686,4
314872662206,Ekonomifakta,Ekonomifakta,2671,19
153270724787,Amnesty International Sverige,Amnesty International Sverige,2568,2
579268339149105,Erik Bergkvist,Socialdemokraterna i Europaparlamentet,2558,1
767749640051136,Heléne Fritzon,Socialdemokraterna i Europaparlamentet,2420,1
161213770567846,Operation Smile Sverige,Operation Smile Sverige,2033,6
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,1711,11
42676805259,Diakonia,Diakonia,1625,6
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1425,1
112225970344,Räddningsmissionen,Räddningsmissionen,1269,24
237146235237,Timbro,Tankesmedjan Timbro,1248,2
235650011981,SPF Seniorerna,SPF Seniorerna,1210,2
899603916845362,JAG Personlig assistans,JAG Personlig assistans,1165,2
212604496324,Fackförbundet ST,Fackförbundet ST,1104,49
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1087,17
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1072,3
239855722130,Nyhetsmagasinet Fokus,Fokus,963,14
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,926,11
103296115466644,Skattenytta,Kommissionen för Skattenytta,828,5
379686162129542,Svea Bank,Svea Ekonomi,807,5
312084019369,Dagens Medicin,Dagens Medicin,761,2
123739584343055,Social Media Rekrytering,Social Media Rekrytering,723,5
369582590803,Dagens ETC,ETC-tidningarna,701,7
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,679,27
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,670,19
149155351773944,SEB,SEB,652,2
122512491125750,Ängelholms kommun,Ängelholms kommun,610,4
163305633746125,Karneval förlag,Holviks,606,1
273053169937029,ClimateHero,ClimateHero,595,7
1531320107133721,Syre,Dagens O2 AB,583,4
163820136238,LO Sverige,Landsorganisationen i Sverige,567,1
302201957541,Medelhavsmuseet,Världskulturmuseerna,556,1
328754490337,Vårdförbundet,Vårdförbundet,551,36
91217182731,Nordiska museet,Nordiska museet,522,12
62185934430,Olof Palmes internationella center,Olof Palmes Internationella Center,518,2
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,518,18
