Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
107217383988190,מגזין אפוק,Epoch Magazine,2488,11
256546887847232,עיריית רמת גן,עיריית רמת גן,2436,10
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1745,29
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,1731,11
109708842392860,מרכז השלטון המקומי בישראל,מרכז השלטון המקומי בישראל,1435,13
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,1432,38
325131448440639,מפלגת נעם,מפלגת נעם,1144,17
266097474067652,בני גנץ - Benny Gantz,מפלגת כחול לבן,1000,1
204780362875106,מקור ראשון,מקור ראשון,896,115
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,808,15
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,752,2
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,750,2
103183301914371,כוח של אמא,Nataly Milner,743,1
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,634,4
94762908662,נעמת | Women,נעמת | Women @ Work,616,1
767262423350854,פורום הדיור הציבורי,Danny Gigi,603,4
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,580,5
1073548259341247,לובי 99,לובי 99,567,3
849824028408565,תנועת אם תרצו,תנועת אם תרצו,504,9
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,448,4
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,429,5
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,429,5
604890186681585,מור ויצמן,Mor Weitzman,426,1
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",423,42
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,400,4
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,362,3
112791015410812,Danny Danon - דני דנון,Danny Danon - דני דנון,350,1
106021541456343,קארן טל - Karen Tal,קארן טל - Karen Tal,345,2
194200557275526,לשכת העיתונות הממשלתית,לשכת העיתונות הממשלתית,339,3
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,336,8
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,326,2
142062606449584,משה (קינלי) טור-פז Moshe Turpaz,קינלי טור-פז,321,3
1662907067255622,איגוד הגז הטבעי,Unik,309,1
108787681841168,רישיון נשק בקליק,Michael Michel Levi,304,2
1095454130528850,עיריית מגדל העמק,עיריית מגדל העמק,302,1
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,299,30
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,295,3
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",294,12
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,285,2
182916765074767,אדם טבע ודין,אדם טבע ודין,279,5
534335679927121,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,243,3
136456246407342,לשכת סוכני ביטוח,Tal Sanderoni,239,18
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,237,14
