Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
369122343101775,e.on,E.ON Sverige AB,14218,3
149155351773944,SEB,SEB,13683,2
643137272398136,Sverige för UNHCR,Sverige för UNHCR,13582,7
608975645850217,Vattenfall,Vattenfall Sverige,13304,7
382243262003,Plan International Sverige,Plan International Sverige,13298,36
111630258867610,Röda Korset,Röda Korset,10307,20
239177706143268,Mobility Sweden,Mobility Sweden,9255,4
114526821939129,Arla,Arla,9253,5
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,8883,27
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),8513,30
369582590803,Dagens ETC,ETC-tidningarna,8135,40
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,6937,23
95735961890,Greenpeace Sverige,Greenpeace Sverige,6318,81
19746853632,Djurens Rätt,Djurens Rätt,6285,2
59324455950,UNICEF Sverige,UNICEF Sverige,5813,10
237146235237,Timbro,Tankesmedjan Timbro,5492,36
162985227114132,Skellefteå Kraft,Skellefteå Kraft,5431,4
126567104406,Hyresgästföreningen,Hyresgästföreningen,4860,24
72659261793,Rädda Barnen,Rädda Barnen,4492,74
186513678039755,Fortum,Fortum Sverige,4414,34
279974638809211,Oxfam Sverige,Oxfam Sverige,4330,5
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",4306,4
101341883359561,Matsmart Sverige,Matsmart,4056,23
109886133732943,RESCUE - Sverige,RESCUE - Sverige,3251,2
149155351773944,SEB,Skandinaviska Enskilda Banken,3191,3
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,3190,17
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,2908,63
270417619700700,Snb:s Skribentskola,Svenska Nyhetsbyrån,2885,7
42676805259,Diakonia,Diakonia,2827,12
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2412,35
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1786,8
179931025357058,Kommunal,Kommunal,1700,9
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1529,7
18880778360,ActionAid Sweden,ActionAid Sweden,1528,4
153270724787,Amnesty International Sverige,Amnesty International Sverige,1520,10
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,1402,28
1534982756793690,Foodvisor,These ads ran without a disclaimer,1216,7
1005361066218702,Norrtåg,Norrtåg,1203,2
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1113,23
124406344329453,Hyundai Sverige,These ads ran without a disclaimer,1088,1
212604496324,Fackförbundet ST,Fackförbundet ST,965,60
100323819247251,Désirée Pethrus,Kristdemokraterna Stockholm,963,3
161213770567846,Operation Smile Sverige,Operation Smile Sverige,938,6
106579105171694,ETC nyhetsmagasin,ETC Media AB,911,2
190362484322035,Komlitt förlag,Emma Holmström,843,12
676246449160270,Sverigedemokraterna,Sverigedemokraterna,754,1
183512318424647,Magdalena Andersson,Socialdemokraterna,677,3
112225970344,Räddningsmissionen,Räddningsmissionen,656,25
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,653,27
273053169937029,ClimateHero,ClimateHero,590,7
166406746310,Resumé,Resumé,583,3
1633181116933852,SvD Junior,SvD Junior (SvD),570,2
314872662206,Ekonomifakta,Ekonomifakta,568,65
1531320107133721,Syre,Dagens O2 AB,555,4
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,534,6
328754490337,Vårdförbundet,Vårdförbundet,533,30
229796357036465,Sverigedemokraterna Sundsvall,Kevin Sahlin,530,1
113710601984970,Barnfonden,Barnfonden,528,5
111699453757094,Soft Towel Games,These ads ran without a disclaimer,523,3
965458110149319,Byggindustrin,Byggindustrin,519,2
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,516,3
125777020786691,Mikael Damberg,Socialdemokraterna,492,4
356032977210,Vi-skogen,Vi-skogen,483,6
130148200513245,Amazon Watch Sverige,Amazon Watch Sverige,479,6
