Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,4392,6
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,3556,61
107758219306090,OLX Polska,OLX Polska,1811,3
228168274881,wysokieobcasy,wysokieobcasy,1513,27
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,1039,14
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,927,12
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,785,24
54779960819,United Nations,United Nations with Facebook Ad Credits,731,9
339855706171439,Dobra Fabryka,Dobra Fabryka,722,15
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,718,5
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,700,15
1683534065241470,OKO.press,OKO.press,657,20
513969188677442,Compassion Polska,Compassion Polska,585,13
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,473,7
203627442993022,Portal Oświatowy,Wiedza i Praktyka,468,6
144808095552639,ING Polska,ING Polska,462,4
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,445,99
273827962690526,Otwarte Klatki,Otwarte Klatki,393,2
178362315106,European Parliament,European Parliament,387,4
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,348,2
50063176484,TVN24,TVN,294,16
432445257544169,Global City Community,These ads ran without a disclaimer,284,10
475584852475176,Pozytron,Bartłomiej Jan Ginter,284,10
142614625077,WWF Polska,WWF Polska,275,6
57544755889,Amnesty International Polska,Amnesty International Polska,252,10
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,239,21
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,210,11
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),201,8
111778487054045,TOGETAIR,Kamil Magot,198,1
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,196,16
107396187476330,LUX MED Stomatologia,"LUX MED Sp. z o.o.,",189,9
111536078074010,Strefa Logopedy,Wiedza i Praktyka,176,2
173086948664,Infor.pl,Infor.pl,173,10
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,170,6
406758116099067,Fundacja Kasisi,Fundacja Kasisi,152,1
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,151,8
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,150,1
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,149,14
160181130796814,Fundacja ADRA Polska - ADRA Poland,Fundacja ADRA Polska,134,4
129626970836,inFakt,inFakt,133,10
1227194230675141,Pratia,Pratia SA,121,6
1260515550792236,Tomasz Buczek,Tomasz Buczek,119,1
178415208919146,Solidarna Polska,Solidarna Polska,116,1
109191125777264,Fundacja Międzynarodowy Ruch Na Rzecz Zwierząt Viva!,Fundacja Międzynarodowy Ruch Na Rzecz Zwierząt Viva!,116,1
267686749910602,Piotr Müller,Piotr Müller - Poseł na Sejm RP,112,4
109181427136785,Ryszard Wilk,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,≤100,1
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100,1
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100,1
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,≤100,28
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100,2
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100,3
127619873953536,Stefczyk.info,Stefczyk.info,≤100,2
108567461681538,"Polska Katolicka, nie Laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100,1
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100,1
141049865933925,Katolicka Agencja Informacyjna / KAI,Katolicka Agencja Informacyjna,≤100,1
1178298399044474,Kościół Amazing Grace,Kościół Amazing Grace,≤100,1
134626909042,Stowarzyszenie Inwestorów Indywidualnych,Stowarzyszenie Inwestorów Indywidualnych,≤100,5
102577288350341,Super Biznes,se.pl,≤100,3
107265068092174,Onet Premium,Ringier Axel Springer Polska,≤100,1
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100,1
100507332348221,Liberfor,Liberfor,≤100,2
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100,1
101675557899435,Wiadomości Szczecin,Gmina Miasto Szczecin,≤100,1
311278685609822,Fundacja Centaurus,Fundacja Centaurus,≤100,4
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100,4
371359310400318,Janusz Kowalski,Janusz Kowalski,≤100,2
111725691638202,Piotr Rycerski - Szef Gabinetu Politycznego Wicepremiera Jacka Sasina,Piotr Rycerski,≤100,2
328190797653238,Fundacja Alberta Schweitzera,Fundacja Alberta Schweitzera,≤100,1
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100,2
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",Łukasz Zbigniew Czerwiński,≤100,7
820723261309968,Czysta Bydgoszcz,Czysta Bydgoszcz,≤100,9
103718909184760,Marek Krawczyk,Marek Krawczyk,≤100,2
648495745485275,Adrian Witczak - radny Tomaszowa Mazowieckiego,Adrian Witczak,≤100,1
110073751840906,Network of the Three Seas Regions,Network of the Three Seas Regions,≤100,1
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Cezary Trutkowski,≤100,2
1927638294214746,Amicus Fundacja Łuszczycy i ŁZS,AMICUS Fundacja Łuszczycy i ŁZS,≤100,2
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100,6
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100,3
170894632966683,Warszawski Instytut Bankowości,Sektorowa Rada ds. Kompetencji Sektora Finansowego,≤100,3
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,≤100,1
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100,2
101376965033041,BSSF/Belarusian Sport Solidarity Foundation,Belarusian Sport Solidarity Foudation,≤100,4
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,≤100,1
