Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
103813715878847,Mujeres Mexicanas,Mujeres Mexicanas,59396,4
120475107640369,La Realidad de hoy,La Realidad de hoy,56111,6
269877666449337,Movimiento Ciudadano Jalisco,Movimiento Ciudadano,54922,10
111290081772772,Frontera de México,Frontera de México,48312,4
119813324392503,Latitud Cero,Latitud Cero,47859,4
116013104730058,México en el Mundo.,México en el Mundo.,46001,4
120607030955709,Todo Noticias,Todo Noticias,38698,2
120385634315272,Tiempo de Noticias,Tiempo de Noticias,35740,6
110171835367463,Portada Informativa,Portada Informativa,35619,4
178200285706,Comex,These ads ran without a disclaimer,35500,1
102121839522309,Conoce Más,Conoce Más,33749,4
101297736218883,Mujeres en la lucha,Mujeres en la lucha,32064,2
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,27999,13
102281232785079,Noticias del Mundo,Noticias del Mundo,27182,2
110320423807974,Latinus,Latinus,23430,7
1520610478183053,Badabun,Badabun,17998,5
102219139246608,MarceLovers,Mundo Millenial,16303,19
121748530893763,El informativo de la transformación,El informativo de la Transformación,14503,64
449095701815347,Salvador Zamora,Salvador Zamora,14366,17
56713285274,Greenpeace México,Greenpeace México,14241,93
362430908370,Aeromexico,Aeromexico,13034,6
156639921819,Gii360,Gii360,12996,29
215155355246903,Francisco Cabeza De Vaca,Francisco Cabeza De Vaca,12912,5
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,11900,13
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,11783,8
923633637651202,Morena Sí,Morena Sí,11560,103
116103530222815,Red Morena,Red Morena,11455,1
116546948099512,Times Mujer Mx,Times Mujer Mx,11353,32
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,11002,64
116433311381559,Crónicas de a Pie,Cronicas de a Pie,10900,32
242334769225146,Sergio Salomón Céspedes Peregrina,Sergio Salomón Céspedes Peregrina,10561,10
106159885479677,Las Noticias México,Las Noticias México,10286,4
202456989183,Gobierno de Monterrey,Gobierno de Monterrey,9843,14
108737448471399,Altavoz Web,Altavoz Web,9373,10
263192040447826,Agua y Drenaje de Monterrey,"Servicios de Agua y Drenaje de Monterrey, I.P.D.",9193,2
1505965219699374,Salomón Chertorivski,Salomón Chertorivski,8671,1
1613868898897076,Waldo Fernández González,Waldo Fernández González,8516,40
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,8418,131
126053684120856,Gobierno del Estado de Oaxaca,Gobierno del Estado de Oaxaca,8258,49
465531963489973,Verónica Delgadillo,Verónica Delgadillo,8180,4
109634395756375,Save the Children México,Save the Children México,7567,12
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,7273,28
106902489068662,Acción Morenista,AM 2023,7177,10
279469625434543,Paco Cienfuegos,Paco Cienfuegos,7052,48
285058928236909,Mauricio Vila,Mauricio Vila,6982,57
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,6949,39
101498485926583,El Monarca,El Monarca,6734,8
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,6569,17
103868416083966,Cómo Vamos,Como Vamos,6532,128
101267031439463,Voz de las Empresas,Consejo de la Comunicación,6510,26
837607596288104,Eliseo Fernández Montufar,Community Manager,6117,7
