Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,4113,14
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,3039,3
103907495935157,צו חירום,צו חירום,2691,17
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1219,8
113065595006048,ענת כינורי לראשות העיר חולון 2023,ענת כנורי,1203,62
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,1000,1
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,922,64
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,906,5
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,870,30
474079052648531,יועז הנדל   Yoaz Hendel,יועז הנדל,858,3
306522369420053,פורום המכללות הטכנולוגיות,פורום המכללות הטכנולוגיות,797,5
622545034511462,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,758,10
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,735,5
107217383988190,מגזין אפוק,Epoch Magazine,694,12
110125925176216,יוזמת המאה - The 100 Initiative,יוזמת המאה,673,3
767262423350854,פורום הדיור הציבורי,Danny Gigi,670,3
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,619,11
104222621115858,הביטחוניסטים,הביטחוניסטים,607,6
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,574,15
1073548259341247,לובי 99,לובי 99,522,2
103183301914371,כוח של אמא,Nataly Milner,471,2
107796574338168,אמיר ברוט,אמיר ברוט,471,10
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,464,7
1034509719896684,המכון החרדי למחקרי מדיניות,מכון החרדי למחקרי מדיניות,438,2
204780362875106,מקור ראשון,מקור ראשון,438,13
106136394376777,Idan Yakov,Rama Yarimi,433,4
340376237396,מחוז תל אביב - לשכת עורכי הדין בישראל,מחוז תל אביב - לשכת עורכי הדין בישראל,431,17
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",417,23
604890186681585,מור ויצמן,Mor Weitzman,401,1
325048350950892,רמי גרינברג,עיריית פתח תקוה,392,5
103624452596775,קידר פינגולד - לראשות המועצה האזורית יואב,יוניק מדיה,386,3
104743111658191,Ron Ben Shushan,רון בן שושן,381,1
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,365,11
122222764525212,הרשות לפיתוח כלכלי של המיעוטים  سلطة التطوير الاقتصادي للاقليات,המשרד לשוויון חברתי,361,1
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,347,25
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,330,2
100978407934166,תנועה ישראלית,Israeli Movement,326,9
1416098465325051,ליברל - Liberal,ליברל - Liberal,325,6
160178307760913,מחזקים,מחזקים,322,3
34775063966,גדעון סער | Gideon Saar,גדעון סער | Gideon Saar,322,3
109523830757998,דמוקרטtv,דרכנו,319,5
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,308,7
102870845957500,ערן ורדון לראשות המועצה האזורית יואב,ערן ורדון לראשות המועצה האזורית יואב,307,5
137449656335533,Amnesty International Israel,Amnesty International Israel,299,4
193264714026809,Emunah אמונה,ארגון אמונה,298,1
124333777706475,עיריית רמלה,עיריית רמלה - העמוד הרשמי,298,8
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,296,3
468634849844348,עיריית אור יהודה,עיריית אור יהודה,293,4
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,286,4
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,286,2
108787681841168,רישיון נשק בקליק,Michael Michel Levi,285,2
1534982756793690,Foodvisor,These ads ran without a disclaimer,285,5
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,271,3
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,262,4
885381241499674,Qualita,Qualita,249,2
121181764576038,ORT Israel - אורט ישראל,ORT Israel - אורט ישראל,244,3
413997108637911,עיריית ירושלים,עיריית ירושלים,240,2
100301088671913,Tal Hershkovitz,Tal Hershkovitz,236,1
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,235,5
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,234,23
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,232,5
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,229,3
172002696179214,דודו קוכמן לראשות המועצה האזורית יואב,דודו קוכמן,227,2
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",224,6
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,224,3
100585238528895,לובי המיליון,One Million Lobby לובי המיליון,221,3
124894077550811,ישראל חופשית,ישראל חופשית,219,2
411177009409267,ענת זנזורי,ענת זנזורי,215,5
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,محامون من أجل إدارة سليمة - Lawyers for Good Governance,211,12
501512673192146,Авигдор Либерман,ישראל ביתנו,205,2
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,204,6
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,203,1
102608244574256,Nas Radio - راديو الناس,Nas Radio - راديو الناس,200,2
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,197,4
182055351857379,"שח""ם - ארגון השחקנים והשחקניות בישראל","שח""ם - ארגון השחקנים בישראל",194,1
1160881603976024,מס אמת לרכב עבודה,מס אמת לרכב עבודה,193,2
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's way,183,5
210968782252395,פתחון לב,פתחון לב,179,1
512355185513534,ראש העיר מיכאל וידל,מיכאל וידל - הדף הרשמי,173,2
113410581644966,אורית גוטמן,אורית גוטמן,168,6
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,166,3
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",165,3
114355804884727,רונן דגמי לראשות המועצה האזורית יואב,digibird,163,2
1921160331531297,Act. تغيير اعلامي,סיכוי אופוק - سيكوي أفق,163,2
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",163,1
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,161,3
113789568181754,איציק דנינו - ראש העיר שלי,איציק דנינו,161,5
221429664638160,קדמה,קדמה,160,5
52999780846,סינמטק ירושלים - The Jerusalem Cinematheque,Jerusalem Cinematheque,160,5
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,158,10
107701748905637,באהבה ליהודי אוקראינה,הרב הראשי לאוקראינה משה ראובן אסמן,157,11
599453993544831,نساء ضد العنف  Women Against Violence,Women Against Violence,155,2
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,154,4
571277579984391,"הרשות השופטת - עוזמ""ת",These ads ran without a disclaimer,153,1
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,153,21
109242871232111,מתן בארי,Matan Beer'i,151,1
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,151,1
171506896314198,מיטל להבי - Meital Lehavi,מיטל להבי,151,6
213801788683219,עיריית ראש העין,עיריית ראש העין,151,3
2051373538305014,"קרן שח""ף","קרן שח""ף",149,3
129618240428658,כוח לעובדים,כוח לעובדים,148,1
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,146,2
105882494651944,יניב חנו - Yaniv Chano,יניב חנו,146,1
389004391219079,אלון דוידי - Alon Davidi,עיריית שדרות,145,2
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",145,5
546024288762312,"ד""ר יחיאל לסרי",עיריית אשדוד,145,4
