Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,20977406,6
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,16724439,266
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,13171744,12
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,6654755,14
102793242742002,Jaksapedia,JAKSAPEDIA,3483865,17
92828041744,Sandiaga Salahuddin Uno,Sandiaga Salahuddin Uno,2821152,6
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,2500897,30
102712985995817,Sobat Airlangga Hartarto,Sobat Airlangga Hartarto,1914906,24
101971245965029,Siap Kawal Polri,Kawal Polri,1768862,34
197545083607941,Harian Kompas,Harian Kompas,1300575,47
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,1044864,36
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,1027343,3
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,981264,15
103817945830465,Sobat Dito,Sobat Dito,756349,8
417497171919243,Pesona Indonesia,Pesona Indonesia,575066,1
101403669397488,Nikmatul Sugiyarto,Septian Raharjo,517274,22
1419236281714929,Andrei Angouw,Bryan Sumilat,464654,1
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,426232,15
116705041036588,Francine Widjojo,Francine Widjojo,424227,1
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",421153,2
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,417510,7
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,400915,2
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,381059,2
104830667806476,Melihat Indonesia,Septian Raharjo,375620,33
202555993805088,Caption,Ganjar Nusantara Indonesia,336741,7
110952238516382,Kiki Daliyo,Dwi Wantoro,312572,24
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,298253,10
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,273042,8
103974322620939,Kominfo Trenggalek,Anggianto,267642,6
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,266866,21
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,264131,4
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,250186,1
112121101796090,Opini 2024,Juniar Dwi Harianto,242587,13
103013484811323,Jangan Lupa Sejarah,John Kamnahas,242384,13
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,230235,9
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,223660,15
292939164731691,Relawan Herviano,Relawan Herviano,212896,8
101355948222111,Golkar Indonesia,Golkar Indonesia,200877,7
212811572075740,Pemerintah Kota Malang,Ayu Fitria Mandarasari,200000,1
116357131050852,Rumah Kita jambi,Ganjar Nusantara Indonesia,200000,1
101396779210463,Rumah Kita Jatim,Ganjar Nusantara Indonesia,199940,1
108358428631534,Lampung Selatan Bersuara,Ganjar Nusantara Indonesia,199854,1
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,183935,4
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,175578,4
107161484460730,Sobat Erick 2024,Mohammad Izur Islami,163909,15
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,156840,19
