Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
109344747582571,PASS - Prevention against Sugar-Sweetened Beverages,PASS - Prevention against Sugar-Sweetened Beverages,11028,1
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,6563,1
171980796153771,Siraj ul Haq,Siraj ul Haq,5013,2
109771132134070,کتابوں کی بستی,Zauq E Adab,4802,10
127593717315049,Jamaat-e-Islami Islamabad,Jamaat-e-Islami Islamabad,3950,1
176241209383699,"Cornelius Law College, Sargodha",These ads ran without a disclaimer,2853,1
109493084543028,Four Corners with Tarar,NEXT TV,2528,1
144494398930201,Jamaat-e-Islami Pakistan,Jamaat-e-Islami Pakistan,2364,1
101160702224736,White News,White News,2179,2
137730619640652,Hope Uplift Foundation (HUF),Hope Uplift Foundation (HUF),2145,1
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,2128,2
112689834835163,Ahmed Raza,Ahmed Raza,1950,3
103355289338003,SJSteelOfficial,These ads ran without a disclaimer,1408,2
102298835489335,Sahibzada Muhammad Yaqoob Khan,Sahibzada Muhammad Yaqoob Khan,1074,1
117570394575101,Rai Waqas Aslam Kharal,Rai Waqas Aslam Kharal,1000,3
105690462092880,MM News,M M DIGITAL (PRIVATE) LIMITED,963,2
110586761603992,5th pillar,These ads ran without a disclaimer,751,1
106429308893380,One Nation,One Nation,747,1
2062509050683435,Senator Dr Abdul Kareem,Senator Dr Abdul Kareem,675,2
1259526344064381,Abdul Wasi,Abdul Wasi,665,1
111791888503468,Hafiz Shahid Ghug,Hafiz Shahid Ghug,633,2
312803355447477,Uzair Hasan,These ads ran without a disclaimer,571,1
877547649075033,Home decor by hina,These ads ran without a disclaimer,571,1
101269169346393,Barrister Abdullah Mumtaz Kahloon,Barrister Abdullah Mumtaz Kahloon,500,1
103686962587036,Sister's Dental Clinic,These ads ran without a disclaimer,476,3
106073598256376,MQ's Advertising Agency,These ads ran without a disclaimer,432,1
176971363257558,Kahloon Dairy Farm-Sargodha,Kahloon Dairy Farm-Sargodha,416,1
420026288429590,Balochistan Today,Balochistan Today,378,1
116318844397677,Jehangir Azam Wazir,Jehangir Azam Wazir,367,1
97429917898,ProPakistani,ProPakistani,358,1
612798778856720,GIKI School of Management Sciences,These ads ran without a disclaimer,358,1
105327482507531,Education Project Balochistan,Education Project Balochistan,336,1
101320812842845,Pasban Democratic Party,Pasban Democratic Party,318,1
131189377574,MDPI,These ads ran without a disclaimer,313,1
147710335240518,Eindhovens Dagblad,These ads ran without a disclaimer,274,1
117127729696623,Hub Tv Mustafa Hassani,These ads ran without a disclaimer,257,1
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,253,1
389438921109161,Touseef Abbasi,Touseef Abbasi,170,1
158607391518953,Pir Islam Ghazi,These ads ran without a disclaimer,102,1
173070036386587,Raja Tariq Murtaza,Raja Tariq Murtaza,≤100,1
736035957113465,Dr Ali therapy,These ads ran without a disclaimer,≤100,1
1539423449628439,شبكة أصدقاء فلسطين,These ads ran without a disclaimer,≤100,1
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
364442753629619,1010,These ads ran without a disclaimer,≤100,1
115422712186899,Magnificent Karachi,These ads ran without a disclaimer,≤100,1
117352551390847,DQS: SEAT of POWER,These ads ran without a disclaimer,≤100,1
109307398866839,Pakistan Muslim Party,These ads ran without a disclaimer,≤100,1
111414593682088,CNPC Russian,These ads ran without a disclaimer,≤100,1
115191378595924,Deputado Marçal Filho,These ads ran without a disclaimer,≤100,1
108091784319799,Khyber Heights,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
109070015803893,العربیہ اردو - Al Arabiya Urdu,These ads ran without a disclaimer,≤100,1
2272485479733990,Consulate General of China in Erbil,These ads ran without a disclaimer,≤100,1
372634879599800,Olymp Trade,These ads ran without a disclaimer,≤100,1
102556029420226,Okie Girl Brands,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,2
553737021364990,The Nation's Christ-based Leader/Healing & Wholeness,These ads ran without a disclaimer,≤100,1
585561851830555,Interra Social,These ads ran without a disclaimer,≤100,1
345840486219924,Energy China,These ads ran without a disclaimer,≤100,1
100806656203749,Flower VPN & Fast Proxy Master-0414-2,These ads ran without a disclaimer,≤100,1
187766727949541,Deportivo Alavés,These ads ran without a disclaimer,≤100,5
