Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
303473312998028,FedEx,FedEx,2100,4
230448456985193,Elections Ontario,Elections Ontario,2027,12
162936387068600,Ontario Public Service Employees Union (OPSEU),Ontario Public Service Employees Union (OPSEU/SEFPO),1647,23
249042335139282,BDC,BDC,1413,12
19750184960,Greenpeace Canada,Greenpeace Canada,1101,78
180862678644381,Ontario NDP,Ontario NDP,967,48
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,878,125
154462904588700,Enbridge Gas,Enbridge Gas,873,75
186266941387011,BMO Financial Group,BMO Financial Group,862,1
5794733873,David Suzuki Foundation,David Suzuki Foundation,852,23
185083894875909,Pathways to Education Canada / Passeport pour ma réussite Canada,Pathways to Education Canada,746,47
106917558391358,Alliance nouvelles voies,Pathways Alliance,718,2
107385241806,Plan International Canada,Plan International Canada,693,34
633812813408377,Elections Canada,Elections Canada,663,26
113297740077607,Canadian Energy Centre,Canadian Energy Centre,620,65
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,617,12
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,578,38
114104888684854,Élections Ontario,Elections Ontario,557,10
281999881613,World Vision Canada,World Vision Canada,501,7
283487578481273,Énergir,Énergir,493,15
169928686425623,UFCW Local 401,UFCW Local 401,478,9
453724058039992,viaSport British Columbia,viaSport British Columbia,465,33
16761458703,University of British Columbia,The University of British Columbia,423,6
203485052997041,Hospital Employees' Union,Hospital Employees' Union,407,12
1097840090260804,National Police Federation,National Police Federation,387,45
35715544220,Stand.earth,Stand.earth,376,18
132872270152600,SaskEnergy,SaskEnergy,372,2
115835521825983,UNHCR Canada,UNHCR Canada,365,28
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,358,21
182629491891136,First Nations Health Authority,First Nations Health Authority,351,22
262370800536,CanadaHelps,CanadaHelps,331,3
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,320,57
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,312,8
126625247383774,Export Development Canada - Exportation et développement Canada,Export Development Canada - EDC,302,17
143249880633,World Animal Protection Canada,World Animal Protection Canada,276,20
612093308848274,Port of Vancouver,Vancouver Fraser Port Authority,259,2
187805263715,RÉZO,RÉZO,254,2
108425434716453,Dehors par URBANIA,URBANIA MEDIA,249,7
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,242,4
278075718909826,Aviva,Aviva,242,1
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,239,11
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,231,8
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,222,52
10633250963,Save the Children Canada,Save the Children Canada,220,26
73970658023,International Rescue Committee,These ads ran without a disclaimer,217,7
114849617772737,Care2 Canada,Press Pause Collective,207,8
254245404682417,C.D. Howe Institute,C.D. Howe Institute,203,13
161817467263,Nova Scotia Government,Government of Nova Scotia,194,1
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,193,3
473133932730673,Le Support de la Société québécoise de la déficience intellectuelle,Le Support de la Société québécoise de la déficience intellectuelle,191,4
2112106495731697,Wild First,Canadian Coastal Research Society,180,1
63358436494,Naître et grandir,Naître et grandir,180,8
107367301047611,George Chahal,George Chahal,174,2
123235041462,The Fraser Institute,Fraser Institute,173,13
169042736456594,All Out,ConnectAd,168,29
152467601467262,BMO Groupe financier,BMO Groupe financier,165,6
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,165,2
100999094747422,Land Needs Guardians,Land Needs Guardians,160,4
222322717930469,Government of New Brunswick,Government of New Brunswick,158,1
