Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,3279,31
114229523780037,أحمد إبراهيم البنا - Ahmed Ibrahim Elbanna,Ahmed El Banna,2192,2
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,1742,6
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,1658,5
550280998481446,Rasha Kelej,Rasha Kelej,1484,10
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,958,2
113101433777546,Essam Diab - عصام دياب,Mahmoud Mostafa Ghorab,598,3
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,586,2
112386821226061,مجمع الملك سلمان العالمي للغة العربية,These ads ran without a disclaimer,531,1
105295784663620,المهندس/ محمد رشاد  البرتقالى,Saeed Abd-Almonem,517,2
103571604973098,هشام حسين - Hesham Hussein,هشام حسين - Hesham Hussein,477,10
110734497396339,محمود سامي - 𝐌𝐚𝐡𝐦𝐨𝐮𝐝 𝐒𝐚𝐦𝐲,Mahmoud Samy,465,2
110877857406073,المهندس حسام لبن,المهندس حسام لبن,399,3
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,391,4
103086629281243,محمد الشنراوي,محمد الشنراوي,384,5
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,325,5
103283332669003,مؤسسة جمال الجارحي للتنمية المجتمعية,محمد السيد عبد الستار,300,1
927829383900542,وزارة التخطيط والتنمية الاقتصادية,وزارة التخطيط والتنمية الاقتصادية,277,1
106124164732387,حزب العدل أمانة محافظة أسيوط,Ali Ahmed Ali,267,6
308088503057656,النائب محمود عصام,النائب محمود عصام,251,5
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,238,2
104864037834748,المستشار شعبان رأفت عبداللطيف,Mohamed Helmy,219,1
112072071382470,أحمد الفار - Ahmed Elfar,Noha Mohamed Ibrahim,218,2
1720882541553191,حسن عمار - Hassan Ammar,حسن عمار,211,1
131814203525361,CC Plus,Nourhan Osama,194,4
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,179,1
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,175,2
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,167,4
102806525317449,Delta Landmark,Delta Landmark,159,4
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,151,2
111393504057042,د/ مها عبد الناصر,د/ مها عبد الناصر,143,2
595025640685644,النائبة شيرين عبد العزيز - Sherin abdelaziz,النائبة شيرين عبد العزيز - Sherin abdelaziz,142,2
