Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
325780477966356,Geo 24/7,Energy Development Corporation,10629,31
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,8364,6
1566478310240623,Francis Tolentino,Francis Tolentino PH,8097,25
547821942058909,Pilipinas Today,WFPH,7840,59
265779500134955,SM Supermalls,SM Supermalls,6437,6
102340105982970,MABULOk San Fernando,MABULOk San Fernando,5876,2
109322002065194,EKIS,EKIS,5849,24
223618785182273,Pilipinas,WFPH,4924,28
75665129515,Go Negosyo,Go Negosyo,4758,2
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,3286,26
555503991321280,Geraldine Roman,Sulong Pilipinas,2819,3
185633641527060,Toby Tiangco,Toby Tiangco,2728,3
269175894020945,Pilipinas Today,WFPH,2581,12
701517253228758,DOSTv,DOSTv,2233,8
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2196,1
1922749344643532,The World Tonight,The World Tonight,2046,15
100170811672425,Pilipinas Today Kyusi,WFPH,1957,10
105929115643626,Caroline Tanchay,Caroline Tanchay,1914,12
48688071399,Greenpeace Philippines,Greenpeace Philippines,1830,2
118263363420286,Pilipinas Today Ilocos,WFPH,1722,15
495629064258114,Lolita Karen Javier,Lolita Karen Javier,1436,2
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",1412,1
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1323,4
102550901310332,Pilipinas Visayas,WFPH,1315,12
156752721080952,Sonny Angara,Sonny Angara,1266,2
121843141182573,Ayala Corporation,Ayala Corporation,1235,1
103751355997012,Optum Philippines,Optum Philippines,1235,1
100562967966954,Filipinas Radyo AM,WFPH,1102,10
1647474828693396,Bong Go,Bong Go,1080,3
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,1038,14
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,1014,2
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,877,4
103548215475630,Aniela Tolentino,Archinet International Inc.,866,3
315452865504416,ChildFund Philippines,ChildFund Philippines,844,2
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,834,2
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,791,3
494887807297979,Cocolife,Cocolife,768,2
1759941490758280,Jerry Treñas,Jerry Treñas,749,16
176725369945441,Pilipinas Today,The World Tonight,737,6
100305568984268,EdukNaman,Philippine Business for Education Inc.,732,4
705660422953865,About Metro Pacific,WFPH,707,7
102965912000814,Congressman Hori Horibata,Congressman Hori Horibata,693,2
1452648134951782,Local Government Unit of Solano,Local Government Unit of Solano,689,3
102834178189654,Sky Window Blinds,These ads ran without a disclaimer,686,1
228700014146287,Filipinas Bisaya,Filipinas Bisaya,637,6
112952897079549,Energy Development Corporation,Energy Development Corporation,626,3
438159769566830,EDC BINHI,EDC BINHI,624,2
1387404457997862,Cong Bingo Matugas,Cong Bingo Matugas,600,5
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,571,2
103485942191411,Juan Bulletin,Polsure,568,2
248113532485940,Alexie B. Tutor,Alexie B. Tutor,567,2
104988244674974,Mobility Awards,The Climate Reality Project Philippines,564,5
100770729339080,Cong. Wilbert T. Lee,Cong. Wilbert T. Lee,549,2
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Office of the Municipal Mayor - Atty. Philip A. Dacayo,547,3
106066225014933,BOKAL Dindo V. Dysico,BOKAL Dindo V. Dysico,523,2
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,522,3
185986004827409,UNFPA Philippines,PLCPD,489,3
166107624078770,Camanava News,Camanava News,488,4
290009901573686,SK Federation of Pagbilao,SK Federation of Pagbilao,471,1
2271543113085523,Pilipinas Today AM,WFPH,471,2
257830240980106,Ronnie Dadivas,Roxas City United,470,1
103206424893248,Davao Consumer Movement,Davao Consumer Movement,438,2
112512037866969,BM Ric Ric Dy Olegario,BM Ric Ric Dy Olegario,435,1
101649996064845,Taiwan．Hakka international literature,These ads ran without a disclaimer,406,1
1535594466686140,Aboitiz,Aboitiz,406,1
102327208446392,FACTS,FACTS,406,1
103366018694923,Jonathan Jonsi Siytiap,Jonathan Jonsi Siytiap,400,2
332536503771530,Vice Governor Karen Agapay,Vice Governor Karen Agapay,394,2
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,393,3
105604828846674,Rose Lin,Friends of Rose Lin,391,2
100877355420271,One to Tree,One to Tree,371,1
737737929741817,Advocates Philippines,Advocates Philippines,361,1
203327936686109,Mujer-LGBT Organization,Mujer-LGBT Organization,356,3
100107185753805,Rep. Claudine Bautista,Rep. Claudine Bautista,355,5
107029245455249,Law Ebooks PH,These ads ran without a disclaimer,348,1
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,343,5
100668628818013,Bim Ignacio,Bim Ignacio,320,1
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,312,4
374004705980904,Philippine Business for Education,Philippine Business for Education,309,2
186667502068528,Larry De Costa,WFPH,305,3
100613639077658,Councilor Jomil Serna,Friends and Supporters of Jomil Serna,300,1
1332938170076882,Tatak QC,Polsure,289,1
594546817629223,Negosyo QC,Polsure,287,2
107701168822758,Aksyon TV,Aksyon TV,271,1
1710652982556834,Lee Ann Debuque,Lee Ann Debuque,265,3
103234338747358,MJournal,MJournal,256,1
126919387470670,Rufus B. Rodriguez,Rufus B. Rodriguez,248,2
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,242,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,230,3
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,229,1
205248039844,sedaLAW,sedaLAW,216,1
388689438381348,Mike Defensor,The Mike Defensor Organization,203,2
407604493105131,"PBA: Politika, Basketbol, at Artista","PBA: Politika, Basketbol, at Artista",200,2
537843086665379,City Inquirer,City Inquirer,200,2
107463358538636,planetGOLD Philippines,planetGOLD Philippines,198,3
100805324763895,Provincial Government of Bohol,Provincial Government of Bohol,197,1
2103172176611007,Aksyon Demokratiko,Aksyon Demokratiko,196,1
247331620535579,Mike Defensor,The Mike Defensor Organization,186,2
110505531540054,Hon. Tata Ortega-Casetta,Hon. Tata Ortega-Casetta,186,3
366797844060990,Now You Know,Now You Know,179,3
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,179,4
154386154617,WWF-Philippines,WWF-Philippines,170,2
308668033138598,"Vice Mayor Angelito ""Totie"" Lazaro Jr.","Vice Mayor Angelito ""Totie"" Lazaro Jr.",170,2
102389359204185,Cagayan de Oro City Information Office,Cagayan de Oro City Information Office,168,7
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,165,1
107121649107526,Team Heart SK Jagobiao,These ads ran without a disclaimer,150,1
522302631184659,Philippine Business for Environmental Stewardship,Philippine Business for Environmental Stewardship,149,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,145,1
147975588597216,Stratbase,Stratbase,134,1
112586745088105,rechtsanwalt.lehner,These ads ran without a disclaimer,121,1
110829087227170,QC Waves Swim Club Inc.,QC WAVES SWIM CLUB INC,113,1
1096538887134446,Reuters Plus,These ads ran without a disclaimer,110,1
