Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
126567104406,Hyresgästföreningen,Hyresgästföreningen,21268,50
608975645850217,Vattenfall,Vattenfall Sverige,18187,45
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,16713,20
72659261793,Rädda Barnen,Rädda Barnen,14501,69
151159271594797,Systembolaget,Systembolaget,11198,7
161213770567846,Operation Smile Sverige,Operation Smile Sverige,10949,22
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,9766,8
111630258867610,Röda Korset,Röda Korset,8633,20
236879092476,Håll Sverige Rent,Håll Sverige Rent,8285,52
95735961890,Greenpeace Sverige,Greenpeace Sverige,8144,88
162985227114132,Skellefteå Kraft,Skellefteå Kraft,7540,11
382243262003,Plan International Sverige,Plan International Sverige,7101,9
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6217,32
369582590803,Dagens ETC,ETC-tidningarna,4925,20
101341883359561,Matsmart Sverige,Matsmart,4668,6
150057951690751,OKQ8,OKQ8,4193,9
109886133732943,RESCUE - Sverige,RESCUE - Sverige,4100,2
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3713,34
643137272398136,Sverige för UNHCR,Sverige för UNHCR,3247,12
186513678039755,Fortum,Fortum Sverige,3245,17
130666626950917,Öresundskraft,Öresundskraft,2950,2
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2856,32
153270724787,Amnesty International Sverige,Amnesty International Sverige,2823,16
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,2671,9
59324455950,UNICEF Sverige,UNICEF Sverige,2531,4
205373616736,Avfall Sverige,Avfall Sverige,2386,1
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,2323,6
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,2316,4
676246449160270,Sverigedemokraterna,Sverigedemokraterna,2265,12
18880778360,ActionAid Sweden,ActionAid Sweden,2259,4
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,2252,6
8040892957,Socialdemokraterna,Socialdemokraterna,2149,15
440345132668081,UL,UL,2034,1
193309030695120,UR,UR,1970,11
379686162129542,Svea Bank,Svea Ekonomi,1879,6
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1821,3
314872662206,Ekonomifakta,Ekonomifakta,1607,81
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1603,34
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1582,36
261455205686,LRF,LRF,1561,4
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1510,8
42676805259,Diakonia,Diakonia,1407,15
144395935966586,Generation Pep,Generation Pep,1345,6
1419307421424959,Demokraterna,Demokraterna,1254,2
369122343101775,e.on,E.ON Sverige AB,1118,1
195379633820701,Svenskt Kött,Svenskt Kött,1109,15
899603916845362,JAG Personlig assistans,JAG Personlig assistans,928,5
109969847586061,Morgon-Tidningen,AIP Media,918,2
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,878,2
178193355556765,Nordström Assistans AB,Nordström Assistans AB,850,2
212604496324,Fackförbundet ST,Fackförbundet ST,847,33
178362315106,European Parliament,European Parliament,840,11
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,838,2
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,774,11
118090278221826,Erikshjälpen,Erikshjälpen,746,4
175656912484553,Unionen,Unionen,728,17
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,701,25
181590825305317,COWI Sverige,COWI Sverige,693,12
512800882149538,Region Västerbotten,Region Västerbotten,666,5
166406746310,Resumé,Resumé,641,2
296423575695,Afrikagrupperna,Afrikagrupperna,635,7
237146235237,Timbro,Tankesmedjan Timbro,630,40
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,626,1
518144408210153,Våra barns klimat,Våra barns klimat,611,3
323156205347,Vänsterpartiet,Vänsterpartiet,574,15
251829904829983,David Lega,David Lega - Kristdemokraterna,566,1
328754490337,Vårdförbundet,Vårdförbundet,561,26
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,549,15
179931025357058,Kommunal,Kommunal,549,5
412192732132640,ECPAT Sverige,ECPAT Sverige,546,20
356032977210,Vi-skogen,Vi-skogen,512,12
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,506,18
183512318424647,Magdalena Andersson,Socialdemokraterna,502,3
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,488,1
989752884508948,Muharrem Demirok,Centerpartiet,480,2
140038609395696,Lif,LIF - de forskande läkemedelsföretagen,479,1
108492218918,IF Metall,IF Metall,473,3
223302541061447,Nema Problema,Nema Problema,467,27
312084019369,Dagens Medicin,Dagens Medicin,455,1
153194577050,Kristdemokraterna Solna,Kristdemokraterna i Solna,441,4
113710601984970,Barnfonden,Barnfonden,432,6
273053169937029,ClimateHero,ClimateHero,431,7
163305633746125,Karneval förlag,Holviks,429,2
108579507301489,Akavia,Akavia,420,4
245214805905370,Konkret,Opulens Förlag AB,420,12
709317875766999,Judisk Kultur i Sverige,Judisk Kultur i Sverige,412,2
630606087010683,Sverigedemokraterna Solna,SD Solna,412,1
699391876922779,Veronica Magnusson,Veronica Magnusson,408,1
175843834306,WaterAid Sverige,WaterAid Sverige,399,7
965458110149319,Byggindustrin,Byggindustrin,363,1
539297539496434,Dagens Samhälle,Dagens Samhälle,363,1
234172635050,Forum för levande historia,Forum för levande historia,362,3
314283591054,Byggnads,Byggnads,359,2
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,341,12
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,318,1
208751565805849,Stiftelsen Expo,Stiftelsen Expo,314,2
1633181116933852,SvD Junior,SvD Junior (SvD),306,8
126245644082634,Malmömoderaterna,Malmömoderaterna,304,3
163820136238,LO Sverige,Landsorganisationen Sverige,303,2
105051279529106,Kulturhuset Stadsteatern,Kulturhuset Stadsteatern,299,7
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,299,6
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,297,16
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,297,1
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,293,2
143140665862271,Moderaterna Umeå,Moderata kretsen Umeå,293,2
153386171353294,LRF Västra Sverige,LRF Västra Sverige,292,1
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,289,5
286987014656068,Socialdemokraterna Solna,Socialdemokraterna Solna,279,3
104952875797501,Carina Ohlsson,Svenska socialdemokrater i Europaparlamentet,275,1
153150404966,Moderaterna Skellefteå,Moderaterna Skellefteå,271,2
450481758311196,Moderaterna i Solna,Moderaterna i Solna,270,1
135062563176874,Utrikespolitiska Institutet,Utrikespolitiska Institutet,264,5
290735261080438,Moderaterna i Göteborg,Moderaterna i Göteborg,264,1
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,258,9
154887827868890,Sörmlands Sparbank,Sörmlands Sparbank,253,2
776663125727235,Internationalen,Socialistisk Politik,251,1
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,249,2
127757523931098,Emrahus AB,Emrahus AB,245,2
433323816696224,Vänsterpartiet Jönköpings län,Vänsterpartiet Jönköpings län,228,3
162033074541,Södertörns högskola,Södertörns högskola,224,2
1506025182942351,Miljöpartiet de gröna i Malmö,Miljöpartiet i Malmö,221,2
309657091388,Svenska Lottakåren,Svenska Lottakåren,219,1
147672065396607,Sverigedemokraterna Linköping,Sverigedemokraterna Linköping,215,1
239855722130,Nyhetsmagasinet Fokus,Fokus,208,7
120216874723147,Svenskt Sigill,Svenskt Sigill,207,22
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,203,9
268608766607208,Svensk Tidskrift,Svensk Tidskrift,202,4
114736451897793,Socialdemokraterna i Södertälje,Socialdemokraterna i Södertälje,192,2
712230305617939,Uniper i Sverige,Uniper i Sverige,190,5
524274170922836,Liberalerna Orust,Liberalerna Orust,188,1
276280366116172,Vänsterpartiet Kävlinge,Vänsterpartiet Kävlinge,182,2
349041299054769,Kungl. Vetenskapsakademien,Kungl. Vetenskapsakademien,173,2
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,172,2
383511565045309,Region Värmland,These ads ran without a disclaimer,172,1
103487509736810,Socialdemokraterna i  Gävleborg,Socialdemokraterna i  Gävleborg,169,1
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,168,8
107104919328517,Miljöpartiet de Gröna i Sundbyberg,Miljöpartiet Sundbyberg,167,1
540622546006901,Centerpartiet Nacka,Centerpartiet Nacka,163,4
1139097292843761,Kristdemokraterna Göteborg,Kristdemokraterna Göteborg,162,2
1715208875382561,OP Assistans,OP Assistans,161,2
374742579289874,Jämställd Utveckling Skåne,Jämställd Utveckling Skåne,156,1
194996370654471,Assistanslotsen,Assistanslotsen,155,2
340169928419,Hotell- och restaurangfacket,Hotell- och restaurangfacket,155,1
1267325956645384,Bonzi,Bonzi,154,2
766962160096580,Vi Omsorg i Sverige AB,Vi Omsorg i Sverige AB,153,2
505186329496364,Aktiv Assistans AB,Aktiv Assistans AB,152,2
