Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
151159271594797,Systembolaget,Systembolaget,20668,3
126567104406,Hyresgästföreningen,Hyresgästföreningen,17292,41
109886133732943,RESCUE - Sverige,RESCUE - Sverige,15025,2
608975645850217,Vattenfall,Vattenfall Sverige,13675,30
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,12061,18
95735961890,Greenpeace Sverige,Greenpeace Sverige,11695,73
114526821939129,Arla,Arla,8734,8
369582590803,Dagens ETC,ETC-tidningarna,8626,26
161213770567846,Operation Smile Sverige,Operation Smile Sverige,7842,25
643137272398136,Sverige för UNHCR,Sverige för UNHCR,7786,18
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,6670,26
382243262003,Plan International Sverige,Plan International Sverige,6102,15
111630258867610,Röda Korset,Röda Korset,5762,24
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),5458,29
122074554119,EU Social,EU Social,5455,6
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4262,10
178362315106,European Parliament,European Parliament,4002,12
186513678039755,Fortum,Fortum Sverige,3581,27
72659261793,Rädda Barnen,Rädda Barnen,3528,41
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,3320,37
19746853632,Djurens Rätt,Djurens Rätt,3097,5
314872662206,Ekonomifakta,Ekonomifakta,2871,74
890888971075662,Stockholm Exergi AB,Stockholm Exergi,2850,2
59324455950,UNICEF Sverige,UNICEF Sverige,2750,28
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,2574,5
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2263,24
42676805259,Diakonia,Diakonia,2207,13
178193355556765,Nordström Assistans AB,Nordström Assistans AB,1988,4
379686162129542,Svea Bank,Svea Ekonomi,1843,15
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,1788,3
1757191391203190,Proethos fond,Proethos AB,1544,8
279974638809211,Oxfam Sverige,Oxfam Sverige,1450,6
245214805905370,Konkret,Opulens Förlag AB,1443,16
195379633820701,Svenskt Kött,Svenskt Kött,1428,18
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),1212,3
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1177,3
1419307421424959,Demokraterna,Demokraterna,1113,1
219410318157271,Läkarmissionen,Läkarmissionen,1021,1
153270724787,Amnesty International Sverige,Amnesty International Sverige,992,9
8040892957,Socialdemokraterna,Socialdemokraterna,969,9
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,906,10
809338299217333,Svenska Epoch Times,Svenska Epoch Times,888,3
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,846,12
899603916845362,JAG Personlig assistans,JAG Personlig assistans,785,6
170211353124087,Centerpartiet i Stockholm,Centerpartiet i Stockholm,770,4
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,765,19
109609604086656,Vejpkollen.se,Vejpkollen.se,750,3
237146235237,Timbro,Tankesmedjan Timbro,744,50
347852331958080,En Företagares Vardag,En Företagares Vardag,716,7
506685746198996,DebattNytt,DebattNytt,670,2
91217182731,Nordiska museet,Nordiska museet,610,9
166406746310,Resumé,Resumé,608,2
518144408210153,Våra barns klimat,Våra barns klimat,584,4
328754490337,Vårdförbundet,Vårdförbundet,544,20
1267325956645384,Bonzi,Bonzi,544,2
103296115466644,Skattenytta,Kommissionen för Skattenytta,539,8
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,528,1
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,511,3
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,504,10
