Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
103991971762467,Faizna Agro Farming Pvt Ltd,Faizna Agro Farming Pvt Ltd,9771,1
594606007235747,Abdul Aleem Khan,Abdul Aleem Khan,7850,1
577045818994760,Pakvoter,IFES with Facebook ad credits,7237,2
100308592833663,Muhammad Naveed Butt,Muhammad Naveed Butt,7040,1
106404676842052,ووٹ کو عزت دو,ووٹ کو عزت دو,6683,1
101080725159933,Allama Shabbir Hasan Maisami,Allama Shabbir Hasan Maisami,4300,11
101160702224736,White News,White News,3900,4
127593717315049,Jamaat-e-Islami Islamabad,Jamaat-e-Islami Islamabad,3358,4
347978062231387,Mustafa Nawaz Khokhar Offical,Mustafa Nawaz Khokhar Offical,3260,4
109493084543028,Four Corners with Tarar,NEXT TV,2510,2
246046232150591,Pakistan Peoples Party - PPP,Pakistan Peoples Party,2388,1
109771132134070,کتابوں کی بستی,Zauq E Adab,1866,5
112328164003927,Shah Faisal Afridi,Shah Faisal Afridi,1377,1
105396082410434,White News English,White News English,1243,5
97429917898,ProPakistani,ProPakistani,1069,1
117570394575101,Rai Waqas Aslam Kharal,Rai Waqas Aslam Kharal,1000,2
629196867492267,Lala Abdul Raheem,Lala Abdul Raheem,914,7
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,870,1
412740818918534,Rana Mubashir,Rana Mubashir,787,2
105690462092880,MM News,M M DIGITAL (PRIVATE) LIMITED,685,2
382736348991083,Muhammad Arif Haqqani Official,Muhammad Arif Haqqani Official,543,1
931203933666198,Startup Pakistan,Startup Pakistan,500,1
111582364939633,Tax Nerd Pakistan,These ads ran without a disclaimer,472,1
104314102703209,Rana Arif Iqbal Harnah,Rana Arif Iqbal Harnah,430,1
137730619640652,Hope Uplift Foundation (HUF),Hope Uplift Foundation (HUF),419,2
101206152972905,Voice of PP 60,Voice of PP 60,331,1
925019934219066,Mardan Ali Zaidi,Mardan Ali Zaidi,323,1
105376492571743,Jamaat-e-Islami Peshawar,Jamaat-e-Islami Peshawar,317,1
111791888503468,Hafiz Shahid Ghug,Hafiz Shahid Ghug,316,1
108731623986929,Voice of Sindh,Voice of Sindh,313,2
108091784319799,Khyber Heights,These ads ran without a disclaimer,300,1
795663433908531,Kayhan Life,These ads ran without a disclaimer,286,1
110243038305018,Rao Muhammad Hashim,Rao Muhammad Hashim,284,1
1195191507161580,Senator Seemi Ezdi,Senator Seemi Ezdi,223,2
2374668292822236,Daily People s Life,These ads ran without a disclaimer,209,1
173070036386587,Raja Tariq Murtaza,Raja Tariq Murtaza,199,1
120062273237634,Jaanlo,Jaanlo,196,1
104180016097754,Education department,These ads ran without a disclaimer,186,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,120,2
1555721217790131,Senator Fawzia Arshad,Senator Fawzia Arshad,118,2
1975503732706423,Maleeka Bokhari,Maleeka Bokhari,109,2
287363838070827,Bilal Qudrat Butt,These ads ran without a disclaimer,101,1
110178478559996,Muhammad Usama Hamayoun,These ads ran without a disclaimer,≤100,1
941366212611372,VOICE OF MANGHOPIR,These ads ran without a disclaimer,≤100,1
277129248969981,Pakistan People's Party Sindh,Pakistan People's Party Sindh,≤100,1
104971488719637,Sindh Information Department,These ads ran without a disclaimer,≤100,1
101745702555143,People of Mardan,These ads ran without a disclaimer,≤100,1
802090139805877,Tony Marioghae,These ads ran without a disclaimer,≤100,1
108029368421139,Best Solar Pvt. Ltd.,These ads ran without a disclaimer,≤100,1
389438921109161,Touseef Abbasi,Touseef Abbasi,≤100,1
112863153772594,Sardar Salahuddin Akmal Leghari,These ads ran without a disclaimer,≤100,1
105845278717473,Auraton aur Mardon ke Masail,These ads ran without a disclaimer,≤100,1
109256524011547,Friends of Palestine,These ads ran without a disclaimer,≤100,1
102345232933735,Srdfs,These ads ran without a disclaimer,≤100,1
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
171195311682401,ParentzTalk - Activities,These ads ran without a disclaimer,≤100,1
1027626217435226,Richouses,These ads ran without a disclaimer,≤100,1
114112935077556,Iulhjf,These ads ran without a disclaimer,≤100,2
1096538887134446,Reuters Plus,These ads ran without a disclaimer,≤100,1
111113447867154,The Daily Dose,These ads ran without a disclaimer,≤100,1
880192282095073,مرصد السياسات الاجتماعية والاقتصادية-Social and Economic Policies Monitor,These ads ran without a disclaimer,≤100,1
103381275294829,Apna Dadyal,These ads ran without a disclaimer,≤100,1
