Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
256546887847232,עיריית רמת גן,עיריית רמת גן,2067,8
107217383988190,מגזין אפוק,Epoch Magazine,1506,34
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,1296,3
190032861033009,השומר החדש,השומר החדש,1283,4
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,1081,8
109523830757998,דמוקרטtv,דרכנו,1050,11
325131448440639,מפלגת נעם,מפלגת נעם,973,16
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",945,20
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,911,4
1073548259341247,לובי 99,לובי 99,897,5
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,768,3
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,679,8
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,600,3
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,589,16
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,522,4
356859544473040,קירות שקופים,רועי שפרניק,517,5
682178658591430,נחמה בוגין,נחמה בוגין,516,2
248723598607259,ארגון בזכות,Bizchut,515,2
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,507,40
204780362875106,מקור ראשון,מקור ראשון,494,70
182916765074767,אדם טבע ודין,אדם טבע ודין,472,3
500238833397356,ציפי ברנד,ציפי ברנד,444,2
103183301914371,כוח של אמא,Nataly Milner,437,2
193264714026809,Emunah אמונה,ארגון אמונה,412,2
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,411,6
104743111658191,Ron Ben Shushan,רון בן שושן,396,4
604890186681585,מור ויצמן,Mor Weitzman,392,1
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,392,2
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,379,4
790149967713981,דרכנו,דרכנו,376,12
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,365,2
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,344,28
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,340,17
325048350950892,רמי גרינברג,עיריית פתח תקוה,338,3
124894077550811,ישראל חופשית,ישראל חופשית,331,6
194200557275526,לשכת העיתונות הממשלתית,לשכת העיתונות הממשלתית,327,3
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,324,10
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,321,3
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",321,16
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,310,3
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,300,3
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,300,12
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,288,3
108787681841168,רישיון נשק בקליק,Michael Michel Levi,282,2
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,279,1
1429610370619240,פרו אסטרטגיה - Pro Strategy,פרו אסטרטגיה,270,3
361464970647064,זהר בלום,זהר בלום,267,1
1541559162728136,רדיו תשעים,רדיו תשעים,266,6
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,261,4
118809290032075,הבורבאים בדרכים - Borba Family,Itay Borba,259,2
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,238,2
100419622598446,מועצה דתית כפר סבא,מועצה דתית כפר סבא,236,2
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,232,2
100301088671913,Tal Hershkovitz,Tal Hershkovitz,231,1
213801788683219,עיריית ראש העין,עיריית ראש העין,226,2
468634849844348,עיריית אור יהודה,עיריית אור יהודה,224,10
100978407934166,תנועה ישראלית,Israeli Movement,222,5
1662907067255622,איגוד הגז הטבעי,Unik,221,6
306522369420053,פורום המכללות הטכנולוגיות,פורום המכללות הטכנולוגיות,221,1
2006017239720182,שחרור מוחלט,רועי שפרניק,217,1
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",195,8
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,191,2
340069009019,ice אייס,ice אייס,182,7
284842737603,Yesh Din  ييش دين  יש דין,יש דין ארגון מתנדבים לזכויות אדם,176,2
427614157753794,מוטי ששון - moti sasson,מוטי ששון,173,2
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",170,7
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,170,17
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,164,1
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",161,2
104728241521436,האגודה לתרבות הדיור,האגודה לתרבות הדיור,157,15
1372218169585611,"איתי מתיתיהו - סגן ראש עיריית ראשון לציון, מחזיק תיק הצעירים והנוער",Itay Matityahu,150,1
103851895179872,אמהות לביאות,Nataly Milner,149,2
190496434307366,חירייה | המרכז לחינוך סביבתי | Hiriya,חירייה - המרכז לחינוך סביבתי,148,2
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",141,6
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,138,1
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,138,6
174270389949755,ישראל גנץ - Israel Ganz,מועצת בנימין,135,1
108433902545902,Geneva Initiative,יוזמת ז'נבה,135,3
137449656335533,Amnesty International Israel,Amnesty International Israel,132,5
1197610913585169,אורנה ברביבאי - Orna Barbivay,Or Ben Dori,129,1
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,128,2
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,127,1
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,122,3
252249218636564,אג'יק أجيك Ajeec Nisped,אג'יק أجيك Ajeec Nisped,121,2
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,119,4
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,118,1
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,118,1
641514279247588,עיריית שדרות,עיריית שדרות,115,2
1531002607150465,יפעת שאשא ביטון - Yifat Shasha Biton,יפעת שאשא ביטון - Yifat Shasha Biton,107,1
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,107,1
2051373538305014,"קרן שח""ף","קרן שח""ף",107,3
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,107,2
109708842392860,מרכז השלטון המקומי בישראל,מרכז השלטון המקומי בישראל,107,1
100150135880863,תכלית - המכון למדיניות ישראלית,Tachlith,105,2
261316053980744,בת מלך Bat Melech,בת מלך Bat Melech,≤100,1
119925112062377,חדשות האנרגיה הירוקה,Eitan Parnass,≤100,1
126099790738165,אנימלס,אנימלס,≤100,3
105073575118245,מצילים את הצין,מצילים את הצין,≤100,5
1954699454767994,שי זולדן - Shay Zoldan,שי זולדן,≤100,1
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100,3
489585357777964,"המאירי - עורכי דין ונוטריון - משרד הביטחון נכי צה""ל","המאירי - עורכי דין ונוטריון - משרד הביטחון נכי צה""ל",≤100,6
172654247853282,Shenhav musanbar,Shenhav Musanbar,≤100,3
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100,4
52999780846,סינמטק ירושלים - The Jerusalem Cinematheque,Jerusalem Cinematheque,≤100,1
389004391219079,אלון דוידי - Alon Davidi,עיריית שדרות,≤100,2
347519992380551,"אביעד סיני - עו""ד, חבר מועצת פ""ח כרכור וממובילי איגוד חברי מועצות",אביעד סיני,≤100,1
108548678391085,מצעד החיים,הירואיק מדיה,≤100,3
248788905529463,Детали / новости Израиля,Детали / новости Израиля,≤100,5
107114480630055,מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה,מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה,≤100,1
519449578065080,המרכז לקידום פליטים אפריקאים (ARDC),המרכז לקידום פליטים אפריקאים (ARDC),≤100,1
1633801720194315,מועצה מקומית פרדס חנה כרכור,מועצה מקומית פרדס חנה כרכור,≤100,3
591336644556900,יגאל וינברגר - Igal Winbereger,יגאל וינברגר - Igal Winbereger,≤100,2
100849682799685,לתינוק הקטן,Omri Saada,≤100,6
156725471013811,כרמל פלור דיזיין Carmel Floor Design,כרמל פלור דיזיין Carmel Floor Design,≤100,1
110884521513269,עורכי דין לקידום מנהל תקין,עורכי דין לקידום מנהל תקין,≤100,3
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,محامون من أجل إدارة سليمة - Lawyers for Good Governance,≤100,3
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,≤100,2
645460249284616,דינמיקלאס - DynamiClass,DynamiClass,≤100,1
2087629251480875,רונן מרלי - Ronen Marelly,רונן מרלי - Ronen Marelly,≤100,1
472693929419351,עיריית כפר יונה,עיריית כפר יונה,≤100,2
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",≤100,1
1443071125939789,שיחה מקומית,שיחה מקומית,≤100,5
136456246407342,לשכת סוכני ביטוח,Tal Sanderoni,≤100,9
775262769219310,עודד פורר - Oded Forer,עודד פורר - Oded Forer,≤100,1
546024288762312,"ד""ר יחיאל לסרי",עיריית אשדוד,≤100,4
221429664638160,קדמה,קדמה,≤100,5
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,≤100,23
171948013605622,יצחק מירון תנופה לעפולה,Tnufaleafula,≤100,1
203379449685023,לוחמים לשלום,לוחמים לשלום,≤100,1
424140048151593,אזרחים ותיקים - חולון,אזרחים ותיקים - חולון,≤100,1
666263786873603,Kerem Navot - Naboth’s Vineyard,Kerem Navot - Naboth’s Vineyard,≤100,2
291808504292893,מתנת חיים - השתלות כליה,מתנת חיים,≤100,1
994811120638154,כרם נבות كرم نابوت,כרם נבות كرم نابوت,≤100,2
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,≤100,1
363179820365917,עיריית כפר סבא,עיריית כפר סבא,≤100,2
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's way,≤100,3
767262423350854,פורום הדיור הציבורי,Danny Gigi,≤100,1
371426819606751,יואל רזבוזוב - Yoel Razvozov,מפלגת יש עתיד,≤100,1
164514821050422,בועז שלמה,בועז שלמה,≤100,2
221885774492166,לשכת המסחר,לשכת המסחר,≤100,1
106801758928583,המזרח התיכון - סיקור כלי התקשורת במדינות ערב,Danel Salim,≤100,4
2145340712350945,נעמה לזימי - Naama Lazimi,נעמה לזימי - Naama Lazimi,≤100,2
2036461326389031,Nir A. Cohen,Nir A. Cohen,≤100,2
100319168743581,אקולוגז - Ecologz,קומפוסט אור,≤100,2
972821252763164,צילית יעקבסון - בת מלך,צילית יעקבסון,≤100,1
501512673192146,Авигдор Либерман,ישראל ביתנו,≤100,1
102668075081968,"Фонд премии ""Генезис""","Фонд премии ""Генезис""",≤100,2
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,≤100,3
100364191595090,הדסה - המרכז הרפואי של סוכני הביטוח,בית חולים הדסה,≤100,2
123065247744905,ידיעות ספרים שאוהבים,אבי קראוס,≤100,2
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100,3
243941715737870,אורית סטרוק- orit strouk,אורית סטרוק,≤100,2
113789568181754,איציק דנינו - ראש העיר שלי,איציק דנינו,≤100,4
102119222739647,עדיאל חדד,עדיאל חדד,≤100,2
239989316604823,יואב קעטבי,יואב קעטבי,≤100,3
103459003107598,ארגון העיתונאים והעיתונאיות בישראל,ארגון העיתונאים והעיתונאיות בישראל,≤100,2
591727857554934,פוליטיקלי קוראת,פוליטיקלי קוראת,≤100,4
514120312344782,דובי אמיתי - יו״ר נשיאות המגזר העסקי והתאחדות האיכרים,התאחדות האיכרים בישראל,≤100,2
121181764576038,ORT Israel - אורט ישראל,Ort Israel,≤100,1
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,≤100,1
306884712838280,עקיבא - Akiva,These ads ran without a disclaimer,≤100,1
318002028565721,עומר בללי - משרד לעריכת דין פלילי וצווארון לבן,Ilan Yehezkel,≤100,2
154698021323966,יוזמות אברהם  مبادرات  ابراهيم,יוזמות אברהם مبادرات ابراهيم,≤100,1
562450883897655,פורום דב לאוטמן - לוקחים את החינוך בידיים,פורום דב לאוטמן - לוקחים את החינוך בידיים,≤100,4
102978041943596,היחידה לאיכות הסביבה נגב מזרחי,היחידה האזורית לאיכות הסביבה נגב מזרחי,≤100,1
541467762720694,Shimon Sheves שמעון שבס,Shimon Sheves,≤100,1
