Page ID,Page name,Disclaimer,Amount spent (KES),Number of ads in Library
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,1997,1
100835685957727,PRO PEACE KENYA,Brenda Kananu,1631,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,985,2
149686932284314,Wisley Rotich,Wisley Kipyegon Rotich,969,1
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,445,1
1893912890646780,Stephen Mwakesi,Stephen William Mwakesi,419,1
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,390,1
1621692424754301,Minderoo Foundation,These ads ran without a disclaimer,358,2
287842647957979,EU International Partnerships,These ads ran without a disclaimer,288,1
1793544260969494,Hon. Cecily Mbarire MGH,Hon. Cecily Mbarire MGH,184,1
100321965888531,Mrembo na Kazi,Samuel Mwangi,160,1
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,151,1
133802223457730,ECLT Foundation,These ads ran without a disclaimer,145,1
1692208237695305,Button Badges,George Kingori Warui,137,1
153371894688575,World Bank,These ads ran without a disclaimer,132,1
168108886585073,Sustainable Energy for All,These ads ran without a disclaimer,113,1
101221702495109,nicksthepresident,These ads ran without a disclaimer,≤100,1
101743728562983,Kahawa Thungu,These ads ran without a disclaimer,≤100,1
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100,1
110973434544853,Nakuru City News,Samuel Mwangi,≤100,1
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100,1
106734071700397,French Flow,These ads ran without a disclaimer,≤100,1
105743361735500,New to Money Português,These ads ran without a disclaimer,≤100,1
103959811845477,Blue Gazette,These ads ran without a disclaimer,≤100,1
101822272617934,Network Booster,These ads ran without a disclaimer,≤100,1
760185027711926,Scientific Feed,These ads ran without a disclaimer,≤100,1
1179605638874368,The Social Tribune,These ads ran without a disclaimer,≤100,2
103983572995108,RoboForex,These ads ran without a disclaimer,≤100,1
100833789133103,Latest hot gist around the world,These ads ran without a disclaimer,≤100,1
273089522819834,24Media,These ads ran without a disclaimer,≤100,1
371171589575669,China.org.cn,These ads ran without a disclaimer,≤100,1
179989282086901,Warriors of the Divine,These ads ran without a disclaimer,≤100,1
114751934918631,Lin-bmd-04,These ads ran without a disclaimer,≤100,2
2316804725260574,Readyer,These ads ran without a disclaimer,≤100,1
101545415784484,Simple Tribune,These ads ran without a disclaimer,≤100,1
115007805938419,Trading Draft,These ads ran without a disclaimer,≤100,1
100769392869544,Clearlove001,These ads ran without a disclaimer,≤100,1
107977331797625,My New Trends,These ads ran without a disclaimer,≤100,2
421002731270405,swisspeace,These ads ran without a disclaimer,≤100,1
112508113945355,Glitter Gazette,These ads ran without a disclaimer,≤100,1
102342747923923,Researchpod,These ads ran without a disclaimer,≤100,1
150793518281117,Covestro,These ads ran without a disclaimer,≤100,2
101289218907718,Web News,These ads ran without a disclaimer,≤100,1
103456998701306,Dad needs a break,These ads ran without a disclaimer,≤100,2
101787968733573,New to Money,These ads ran without a disclaimer,≤100,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,1
2418643321715898,Daily Stickers,These ads ran without a disclaimer,≤100,1
115602001493333,Z-50-pro,These ads ran without a disclaimer,≤100,1
