Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,18264667,6
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,5138374,36
104940148858518,Bersama Mbak Puan,Bersama Puan,3103541,21
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,3009713,33
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,1681734,17
100748849467001,Sedulur Puan,Puan 2024,1257149,26
302826799886864,Relawan PUAN 2024,Puan 2024,1234357,22
197545083607941,Harian Kompas,Harian Kompas,1187228,30
108308008686834,G24 Golkar Jabar,Yayasan Golkar Institut SPKP,1117725,4
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,885351,11
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,772225,4
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,754649,10
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,726462,10
102122622640795,Catatan Menko Airlangga,Yayasan Golkar Institut,720509,19
105621692292591,G24 Golkar Sulsel,Yayasan Golkar Institut SPKP,621507,5
102262302515901,Henry Indraguna,Ananda Puja Wandra,578953,2
105351238986805,G24 Golkar Sumut,Yayasan Golkar Institut SPKP,544001,3
109421458610554,G24 Golkar Riau,Yayasan Golkar Institute SPKP,485209,5
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,437807,21
173776079818775,Saiful Mujani,Saidiman,385486,2
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,371956,2
101428652793656,Readktif,Aditia Ramdani,345925,20
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,339425,5
110777495104378,Teman Puan,Puan 2024,335606,10
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,333616,2
100493776029547,SiCaleg - Aplikasi Pemilihan Legislatif,SiCaleg,313644,4
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,299446,4
105567345649477,G24 Golkar Sumsel,Yayasan Golkar Institut SPKP,293129,4
102766839263043,G24 Golkar Kaltim,Yayasan Golkar Institut SPKP,288416,7
101389706093580,G24 Golkar Lampung,Yayasan Golkar Institute SPKP,286823,5
103610389181419,G24 Golkar Jambi,Yayasan Golkar Institut SPKP,284124,9
101932009361489,G24 Golkar Aceh,Golkar Institute SPKP,281705,4
