Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,308,10
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,22
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,24
162926690478548,Oslobodjenje,Oslobodjenje,≤100,2
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,11
111544041335161,Antikorupcija info,Antikorupcija info,≤100,16
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,8
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100,1
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,3
102667249419191,GenChange,Arijana Trle,≤100,5
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,2
1494057107558990,Javna rasprava,Javna rasprava,≤100,12
1473660889517303,Irfan Čengić,Irfan Cengic,≤100,1
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100,3
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,2
147315858633088,Istinomjer,Istinomjer,≤100,6
120481645203741,Dragan Bursać,Dragan Bursać,≤100,2
151296002169571,Jelena Trivic,Jelena Trivic,≤100,2
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,2
506759763041477,Čapljina u srcu,Pero Previšić,≤100,1
2401351939921390,Raport.ba,Raport Media Group,≤100,1
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,2
9659541299,Radio Sarajevo,These ads ran without a disclaimer,≤100,1
753740401664958,Omer Berbić - vijećnik u GV Tuzla,Omer Berbic,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,3
103027944875536,Маја Драгојевић Стојић - Maja Dragojević Stojić,Предраг Кукољ,≤100,1
274629142729439,OO SDP Bugojno,OO SDP BiH Bugojno,≤100,1
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100,1
2430163100537312,Spin Info,Spin Media,≤100,1
1407894932868655,Omladinski Pokret Revolt,Omladinski pokret Revolt,≤100,1
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100,1
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100,1
163080080447411,Републичка странка Српске,Filip Lučić,≤100,1
85069283164,Admir Čavalić,Admir Čavalić,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
72149536933,SKF,These ads ran without a disclaimer,≤100,1
1607622842896752,interview.ba,These ads ran without a disclaimer,≤100,1
110980888642151,Twibbon April,These ads ran without a disclaimer,≤100,4
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
