Page ID,Page name,Disclaimer,Amount spent (MYR),Number of ads in Library
693929714007978,Hj Nicholas Sylvester Muhammad Abdullah,Portal Mudah,697,3
101600168784659,Aid4Palestine,Aid4Palestine,432,6
343347583411734,歡樂大東家,These ads ran without a disclaimer,380,3
263387758481,Mediacorp,These ads ran without a disclaimer,241,3
87363369882,Sinar Harian,Sinar Harian,236,4
122913508099,Parti Gerakan Rakyat Malaysia,PGRM,211,3
103501664865011,Pondok Tazkiyatun Nafs Al-Munir,Pondok Tazkiyatun Nafs Al-Munir,189,10
169284053121990,Pemuda PAS Bangi,Pemuda PAS Bangi,178,5
103627275288286,Lumi News Malaysia,These ads ran without a disclaimer,171,1
221159141657466,Newswav,Newswav - Malaysia Latest News,171,40
195105060510135,Kementerian Dalam Negeri (KDN),Aiman Hakim Bin Mohd Yusof,163,1
101193781637538,sumbangan.com,sumbangan.com,156,4
223180581163143,Jagdeep Singh Deo 'Serving the People',Usha A/p Balakrishnan,≤100,1
517210464961612,刘华才博士,PGRM,≤100,5
262044791166,TV3 Malaysia,TV3 Malaysia,≤100,1
109530075225317,Rezeki Infaq,Rezeki Infaq,≤100,2
474963719253432,Yayasan Ikhlas,Yayasan Ikhlas,≤100,2
439243252783688,Ustaz Nazmi Karim (Original),These ads ran without a disclaimer,≤100,2
109978830534400,Dr Dominic Lau Hoe Chai,PGRM,≤100,2
149208308580838,Fuziah Salleh,Keadilan Rakyat,≤100,5
401788663279891,Yayasan Sofa Negeri Sembilan,Yayasan Sofa,≤100,1
353040178697449,Tabung Pahlawan Veteran ATM,Tabung Pahlawan Veteran ATM,≤100,4
138361272876308,马华公会,马华公会,≤100,1
560429700762980,PAS SHAH ALAM,PAS SHAH ALAM,≤100,5
164492150267814,Dewan Muslimat PAS Melaka,Dewan Muslimat PAS Melaka,≤100,3
401340596873929,The True Net,Yoke Har Ng,≤100,5
100569215711534,Sinar Daily,Sinar Daily,≤100,2
221365178280323,88razzi.com,88razzi.com,≤100,1
104503677562115,YB Summugam Rengasamy,Kusyary Bin Che Rus,≤100,3
340011824765,Rodziah Ismail,Parti Keadilan Rakyat,≤100,3
105095057904484,William Leong 梁自坚,Swee Sheun Lee,≤100,1
1806878996256128,Shatiri Bin Mansor,Kusyary Bin Che Rus,≤100,3
360318124441619,Zamri Yusuf,Parti Keadilan Rakyat,≤100,3
142523182588387,Dato' Hj Abdul Halim Hussain,Abdul Halim Bin Hussain,≤100,3
332368703579842,Syed Ibrahim Syed Noh,Parti Keadilan Rakyat,≤100,3
159556865294,Nik Nazmi,Nik Nazmi,≤100,3
1481225741958270,YB Arafat - Pusat Khidmat Rakyat ADUN Hulu Kinta,Parti Keadilan Rakyat,≤100,3
281290385396864,Nik Saiful Adli,Nik Saiful Adli Burhan @ Jaohari,≤100,1
107382207626058,R.Yuneswaran,Yuneswaran A/L Ramaraj,≤100,2
100351665367822,Kwan Say Hong 官世峰,Kwan Say Hong,≤100,1
1176135099088625,Thong Chi Wah - Kepong Commissioner for Oaths,Thong Chi Wah,≤100,1
102539338254900,Ibrahim Hj.Mohd Salleh Ajabat,Ibrahim Hj.Mohd Salleh Ajabat,≤100,1
1893380910908918,Kesavan Subramaniam,Parti Keadilan Rakyat,≤100,2
134750209898122,Chang Lih Kang,Parti Keadilan Rakyat,≤100,2
524923837546004,Simon Ooi Tze Min,parti keadilan rakyat,≤100,2
1730319457288424,Global Ehsan Relief Malaysia,Global Ehsan Relief Malaysia,≤100,4
302289583485368,Chua Wei Kiat,PARTI KEADILAN RAKYAT CABANG SELAYANG,≤100,2
144912392365553,Dato' Ahmad Yakob,Dato' Ahmad Yakob,≤100,1
135664546520463,Penang Institute,Penang Institute,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,8
100882136162079,Perikatan Nasional Wilayah Persekutuan,Shahira Fazira Talib,≤100,2
213511465652713,rentsale.my,rentsale.my,≤100,1
101039798654792,Pusat Khidmat Rakyat Parlimen Sungai Buloh,Pusat Khidmat Rakyat Parlimen Sungai Buloh,≤100,2
358755581658775,Benny Kuok 郭嘉荣 - 易经导师,Chan Weng Kuok,≤100,1
513240148874838,Lim Yi Wei 林怡威,Lim Yi Wei,≤100,1
121965797827303,Parti Sosialis Malaysia,Parti Sosialis Malaysia,≤100,1
157791694829873,Manndzri,Manndzri,≤100,2
127187187348820,Kaspersky,These ads ran without a disclaimer,≤100,1
159655254060987,zChocolat.com,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
800660560021071,Hong Kong Free Press HKFP,These ads ran without a disclaimer,≤100,2
217065798665069,Bob's Hideout,These ads ran without a disclaimer,≤100,1
724693277719823,Drivepedia,These ads ran without a disclaimer,≤100,1
500243826689996,Wisdom of Solomon's Proverbs,These ads ran without a disclaimer,≤100,2
190230058471029,Ofer Cohen,These ads ran without a disclaimer,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
345840486219924,Energy China,These ads ran without a disclaimer,≤100,1
101684119381451,Trend Worthy,These ads ran without a disclaimer,≤100,1
1909154786072245,Verkada,These ads ran without a disclaimer,≤100,1
107703155980813,EarlyRise,These ads ran without a disclaimer,≤100,1
198966677219713,Ustaz Faisal ADUN Trong,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
115714223158581,Jurnal Koh Wang Xin,These ads ran without a disclaimer,≤100,1
190026614460112,MBATUBE,These ads ran without a disclaimer,≤100,1
