Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
103907495935157,צו חירום,צו חירום,5209,39
128641160502301,גלובס - Globes,גלובס - Globes,1533,6
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,1489,4
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,1093,3
325048350950892,רמי גרינברג,עיריית פתח תקוה,960,4
204780362875106,מקור ראשון,מקור ראשון,838,84
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,796,1
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,772,8
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,756,5
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,727,2
100160129076368,רפי סער - ראש העיר כפר סבא,רפי סער - ראש העיר כפר סבא,721,2
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,610,4
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,556,44
413997108637911,עיריית ירושלים,עיריית ירושלים,530,3
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,500,7
113065595006048,ענת כינורי לראשות העיר חולון 2023,ענת כנורי,494,31
106136394376777,Idan Yakov,Rama Yarimi,468,4
401687276639883,רז קינסטליך - ראש עיריית ראשון לציון,רז קינסטליך - ראש עיריית ראשון לציון,462,1
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,447,10
213801788683219,עיריית ראש העין,עיריית ראש העין,434,3
604890186681585,מור ויצמן,Mor Weitzman,433,1
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",422,5
115028251920872,זהבה גלאון Zehava Galon,צו חירום,407,4
2241550506131359,שמואל בוקסר,שמואל בוקסר,398,4
389004391219079,אלון דוידי - Alon Davidi,עיריית שדרות,392,4
534335679927121,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,377,3
102371638090830,רדיקל,רדיקל - בית לרעיונות,368,3
1534982756793690,Foodvisor,These ads ran without a disclaimer,360,5
767262423350854,פורום הדיור הציבורי,Danny Gigi,348,2
599453993544831,نساء ضد العنف  Women Against Violence,Women Against Violence,343,14
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,335,1
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",324,5
107796574338168,אמיר ברוט,אמיר ברוט,322,8
108787681841168,רישיון נשק בקליק,Michael Michel Levi,305,2
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,303,27
302462399897419,המקום הכי חם בגיהנום,המקום הכי חם בגיהנום,300,2
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,297,2
263337740379308,Ran Rahav,Ran Rahav Communications & Public Relations LTD,288,4
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,محامون من أجل إدارة سليمة - Lawyers for Good Governance,285,20
104743111658191,Ron Ben Shushan,רון בן שושן,283,2
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,280,2
427614157753794,מוטי ששון - moti sasson,מוטי ששון,275,2
121181764576038,ORT Israel - אורט ישראל,ORT Israel - אורט ישראל,267,2
100301088671913,Tal Hershkovitz,Tal Hershkovitz,258,1
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,251,2
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,240,4
224993517556428,Da'am Party - מפלגת דעם - حزب دعم,Da'am Party - מפלגת דעם - حزب دعم,237,2
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",235,8
129851697143493,"עמותת ליל""ך-לחיות ולמות בכבוד",Lilach - The Israeli Society to Live and Die With Dignity,233,1
100978407934166,תנועה ישראלית,Israeli Movement,232,3
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,229,10
103428925850338,אבי סלמה - נתניה,Avi Slama,227,1
172654247853282,Shenhav musanbar,Shenhav Musanbar,226,5
114355804884727,רונן דגמי לראשות המועצה האזורית יואב,digibird,221,7
103624452596775,קידר פינגולד - לראשות המועצה האזורית יואב,יוניק מדיה,219,3
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,209,2
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,206,2
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,206,23
159416337497662,Nir Barkat - ניר ברקת,Nir Barkat - ניר ברקת,203,1
370270343005611,ישראל ביתנו,ישראל ביתנו,197,3
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,197,4
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,188,2
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",186,4
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",186,4
377161539406940,רפי סער,רפי סער,186,2
100570949591846,שניר פרידמן - לראשות מועצה אזורית הגלבוע,שניר פרידמן,185,5
106750535660138,ליכוד חזק - מאיר כהן,Meir Cohen,185,1
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,185,4
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,184,7
221429664638160,קדמה,קדמה,183,4
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",181,1
109523830757998,דמוקרטtv,דרכנו,178,2
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,177,4
790149967713981,דרכנו,דרכנו,177,4
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,175,14
501512673192146,Авигдор Либерман,ישראל ביתנו,175,3
168898066479983,עיריית עכו,עיריית עכו,173,3
358391697641207,מחוז דרום - לשכת עורכי הדין,מחוז דרום - לשכת עורכי הדין,167,2
169056346924201,פנימה,פנימה,166,2
210968782252395,פתחון לב,פתחון לב,166,1
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,166,4
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,163,2
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,162,3
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,162,31
124894077550811,ישראל חופשית,ישראל חופשית,161,4
100663859328863,עופרי סיידה,עופרי סיידה,158,4
113410581644966,אורית גוטמן,אורית גוטמן,157,4
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,156,1
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",152,5
116194014677604,עופר סלע. ממשיכים את התנופה ביואב,Ofer Sela,151,5
512355185513534,ראש העיר מיכאל וידל,מיכאל וידל - הדף הרשמי,151,2
143563882388180,עיריית אשקלון,עיריית אשקלון,148,4
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,148,11
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's way,147,5
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,147,3
103183301914371,כוח של אמא,Nataly Milner,146,1
182916765074767,אדם טבע ודין,אדם טבע ודין,141,1
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,140,1
546024288762312,"ד""ר יחיאל לסרי",עיריית אשדוד,135,2
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,131,3
116793865137528,בנייני האומה,בנייני האומה ICC Jerusalem,131,4
340069009019,ice אייס,ice אייס,130,10
113789568181754,איציק דנינו - ראש העיר שלי,איציק דנינו,130,4
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,128,3
622545034511462,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,127,3
107110828789769,רוני בריק,רוני בריק,127,2
1395918227341473,עיריית חדרה,עיריית חדרה,125,1
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",124,6
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,123,3
284842737603,Yesh Din  ييش دين  יש דין,יש דין ארגון מתנדבים לזכויות אדם,120,3
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,119,2
105506525748003,המדרשה הישראלית,המדרשה הישראלית,116,2
174270389949755,ישראל גנץ - Israel Ganz,מועצת בנימין,116,1
153028785566305,Parents Against Child Detention הורים נגד מעצרי ילדים,Parents Against Child Detention הורים נגד מעצרי ילדים,109,1
239989316604823,יואב קעטבי,יואב קעטבי,106,3
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,106,1
500238833397356,ציפי ברנד,ציפי ברנד,105,1
113277668692130,גלי ישראל,גלי ישראל,105,8
296689240391934,- הדין הצרפתי - ירושות בצרפת - אזרחות צרפתית - דרכון צרפתי,Yifat Hazan,105,2
341448679281672,יריב לוין - Yariv Levin,yariv levin - יריב לוין,103,1
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,103,4
194028917292599,פסקדין - אתר המשפט הישראלי,Shay Azulay,102,1
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון",ניסן זכריה,≤100,3
849824028408565,תנועת אם תרצו,תנועת אם תרצו,≤100,21
114869678131807,משמר החינוך הממלכתי,משמר החינוך,≤100,14
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",≤100,2
655074111504644,تاغ ميئير: أمل، لا إرهاب,تاغ ميئير: أمل، لا إرهاب,≤100,1
361464970647064,זהר בלום,זהר בלום,≤100,1
203379449685023,לוחמים לשלום,לוחמים לשלום,≤100,1
222479034969365,אדיר נעמן ראש מועצה אזורית שפיר,אדיר נעמן ראש מועצה אזורית שפיר,≤100,2
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,≤100,14
137449656335533,Amnesty International Israel,Amnesty International Israel,≤100,8
106291042155217,الصفحه الرسمية للمرشح عدنان عيسى لرئاسة بلدية كفر قاسم 2023,Adnan Issa,≤100,1
411177009409267,ענת זנזורי,ענת זנזורי,≤100,2
164141753724644,מולד - המרכז להתחדשות הדמוקרטיה - Molad,מולד - המרכז להתחדשות הדמוקרטיה - Molad,≤100,1
34775063966,גדעון סער | Gideon Saar,גדעון סער | Gideon Saar,≤100,2
103851895179872,אמהות לביאות,Nataly Milner,≤100,1
544585708962925,עיריית לוד,עיריית לוד,≤100,1
387662485168743,LPY הוצאת אזרחות פולנית,LPY הוצאת אזרחות פולנית,≤100,3
1633801720194315,מועצה מקומית פרדס חנה כרכור,מועצה מקומית פרדס חנה כרכור,≤100,4
468634849844348,עיריית אור יהודה,עיריית אור יהודה,≤100,2
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,≤100,6
104451956273575,נאמני תורה ועבודה,נאמני תורה ועבודה,≤100,1
1230703323658792,מרכזים לצדק חברתי,מרכזים לצדק חברתי,≤100,5
104783631865965,תלם,קרן ברל כצנלסון,≤100,6
101572232833650,מנדי קרלנשטיין,רון בן שושן,≤100,1
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100,2
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,≤100,2
122151567825903,ארגון בטרם לבטיחות ילדים,ארגון בטרם לבטיחות ילדים,≤100,5
1971468032937556,פורום בוחרים בחיים,פורום בוחרים בחיים,≤100,1
136803203078703,להב - לשכת ארגוני העצמאים והעסקים בישראל,Amit Winder,≤100,1
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,≤100,1
136456246407342,לשכת סוכני ביטוח,Tal Sanderoni,≤100,3
1354359724719468,"הסתדרות המעו""ף","הסתדרות המעו""ף",≤100,2
100585238528895,לובי המיליון,One Million Lobby לובי המיליון,≤100,2
2036461326389031,Nir A. Cohen,Nir A. Cohen,≤100,5
331531237208747,מועצה אזורית גוש עציון,מועצה אזורית גוש עציון,≤100,1
102983604572708,איטל בציר אלשיך Ital Batzir Alsheh - חברת מועצת העיר רחובות,איטל בציר אלשיך,≤100,2
961209820632876,פרויקט ההיסטוריה הגאה החיפאית مشروع التأريخ المثليّ الحيفاويّ,These ads ran without a disclaimer,≤100,1
994811120638154,כרם נבות كرم نابوت,כרם נבות كرم نابوت,≤100,6
1619338854980208,יוסי דגן,המועצה האיזורית שומרון,≤100,1
171506896314198,מיטל להבי - Meital Lehavi,מיטל להבי,≤100,4
389810911067075,Наш дом Израиль,ישראל ביתנו,≤100,1
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,≤100,2
109913515759452,Bokra Net بُــــكرا,Bokra Net بُــــكرا,≤100,5
107114480630055,מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה,מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה,≤100,1
1029616787159895,יהודה דואה,Yehuda Dua,≤100,2
174138752627879,עצומה,עצומה,≤100,2
656983778056147,למענכם,למענכם מפליא לעשות Lemaanchem,≤100,1
1008591479294996,אופיר ליבשטיין - ראש המועצה האזורית שער הנגב,אופיר ליבשטיין,≤100,1
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,≤100,5
493870400705407,"ד""ר אלי לחמני","ד""ר אלי לחמני",≤100,3
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,≤100,1
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100,2
452342168247343,יוחנן פלסנר - Yohanan Plesner,המכון הישראלי לדמוקרטיה,≤100,5
100976279564771,יהורם מרציאנו לראשות עיריית לוד,יהורם מרציאנו לראשות עיריית לוד,≤100,1
424880447551163,מרכז צדק לנשים,מרכז צדק לנשים,≤100,9
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,≤100,1
100364191595090,הדסה - המרכז הרפואי של סוכני הביטוח,בית חולים הדסה,≤100,2
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,≤100,10
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,≤100,3
308048836418327,סיעת הילה שלם והתושבים - קרית אתא,סיעת הילה שלם והתושבים - קרית אתא,≤100,1
123065247744905,ידיעות ספרים שאוהבים,אבי קראוס,≤100,2
104063512343698,להדליק את האור,מעיין דאר מנחם,≤100,1
114884923663318,"מקו""ם - מועצת הקבוצות והקהילות המשימתיות בישראל","מקו""ם - מועצת הקבוצות והקהילות המשימתיות בישראל",≤100,3
189064091982224,המכון הישראלי לתכנון כלכלי,המכון הישראלי לתכנון כלכלי,≤100,1
192242644687256,גל לנצ'נר חבר המועצה בגבעת שמואל,Gal Lenchner,≤100,1
108815978739436,רמי יוסף - יחד ננצח,Neria Yosef,≤100,3
106757038771700,Новая Газета Хайфа Яфа,Haifa Yafa,≤100,1
105744449044010,Алон Азулай,Алон Азулай,≤100,1
126099790738165,אנימלס,אנימלס,≤100,2
914741188600735,עומדים ביחד نقف معًا,עומדים ביחד نقف معًا,≤100,3
227073477334754,אופיר שפיגל - יחסי ציבור,אופיר שפיגל תקשורת וקשרי ממשל,≤100,6
172002696179214,דודו קוכמן לראשות המועצה האזורית יואב,דודו קוכמן,≤100,1
2203643443204096,יהודה בן יוסף-Yehuda Ben Yosef,Haim Dilaroza,≤100,2
163856705752478,Частное Мнение,Team Media Group,≤100,1
106683774070265,Gal Marciano,Gal Marciano,≤100,1
115256976973278,НиКК - Привет Израиль Что нового? Какие Новости?,אלכסנדר לוצנקו,≤100,11
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,≤100,1
1678753882355496,איגוד העובדות והעובדים הסוציאליים,איגוד העובדות והעובדים הסוציאליים,≤100,1
110974955253816,קמפיינר - ניהול מערכות בחירות מתקדמות וחכמות,אלירן נימרוד סבח,≤100,3
116726184624195,Партия Ноам,מפלגת נעם,≤100,3
179266922268816,שלמה מליחי - Shlomo Malihi,שלמה מליחי,≤100,1
127447887317998,מועצה אזורית בני שמעון,מועצה אזורית בני שמעון,≤100,1
551688281583235,יד לוי אשכול - Yad Levi Eshkol,"אסטרטג טכנולוגיות בע""מ",≤100,1
101545285387643,Beegreen ביגרין  - קירות ירוקים,Haim Dilaroza,≤100,4
563018707177711,בידינו - למען הר הבית Beyadenu - Returning to the Temple Mount,בידינו - למען הר הבית Beyadenu - Returning to the Temple Mount,≤100,1
256546887847232,עיריית רמת גן,עיריית רמת גן,≤100,1
104984005680662,משמר הראיסים,משמר הראיסים מאת דוד סוויסה,≤100,2
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,≤100,4
101529666123079,אוהד טל - Ohad Tal,אוהד טל - Ohad Tal,≤100,1
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,≤100,1
261316053980744,בת מלך Bat Melech,בת מלך Bat Melech,≤100,1
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,≤100,2
2025495104334525,"חביב חורי ושות', משרד עורכי דין",Yifat Hazan,≤100,2
450583275090800,אלי כהן - Eli Cohen,Eli Cohen,≤100,1
1073460539346074,אלון שוסטר - Alon Schuster,מפלגת כחול לבן,≤100,5
412916482543700,שוקי אוחנה Shuki Ohana,שוקי אוחנה,≤100,3
100319168743581,אקולוגז - Ecologz,קומפוסט אור,≤100,1
1781739578575358,אלון אלימלך משרד עורכי דין Alon Elimelech Law Office,Yifat Hazan,≤100,2
175285029214345,הציונות הדתית,ציונות דתית,≤100,1
117581211636979,קול רבני לזכויות אדם,שומרי משפט - רבנים למען זכויות אדם,≤100,1
1443071125939789,שיחה מקומית,שיחה מקומית,≤100,1
1578176972413229,Yoav Kisch - יואב קיש,Yoav Kisch,≤100,1
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,≤100,1
425125127838975,צריך עיון,iyun,≤100,2
124333777706475,עיריית רמלה,עיריית רמלה - העמוד הרשמי,≤100,3
1710352505687844,משה ליבר - Moshe Liber,משה ליבר,≤100,2
111604720373428,הפורום הישראלי למשפט וחירות,הפורום הישראלי למשפט וחירות,≤100,2
281384345213838,"אירם גל - גל משרד עורכי דין, מומחים לנדל""ן במושבים ובקיבוצים",Yifat Hazan,≤100,2
271660011645,"אריק שלו ושות', משרד עורכי דין",Yifat Hazan,≤100,2
100562421691809,"דובר - קריגר - אדרי, משרד עורכי דין",Yifat Hazan,≤100,2
332700480267046,מועצה אזורית מטה אשר,מועצה אזורית מטה אשר,≤100,4
259585924100042,Regavim,Regavim,≤100,1
368008289967391,יואל גמליאל,Yoel Gamliel,≤100,1
102684482764860,داني عطار لرئاسة المجلس الإقليمي جلبوع,Daniel Atar,≤100,1
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,≤100,1
107864540916006,אורן סרויה,אורן סרויה,≤100,7
106801758928583,המזרח התיכון - סיקור כלי התקשורת במדינות ערב,Danel Salim,≤100,1
106300734078807,"יוסף משעל עו""ד",Yifat Hazan,≤100,2
1483049258659703,تواصل الكرمل والجليل الصفحة الرسمية,تواصل الكرمل والجليل الصفحة الرسمية,≤100,1
666263786873603,Kerem Navot - Naboth’s Vineyard,Kerem Navot - Naboth’s Vineyard,≤100,3
334640329998323,בני ביטון,בני ביטון,≤100,2
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי,≤100,1
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100,5
1372218169585611,"איתי מתיתיהו - סגן ראש עיריית ראשון לציון, מחזיק תיק הצעירים והנוער",Itay Matityahu,≤100,1
104335504350632,כרמים - המינהלת להתחדשות עירונית פתח תקווה,כרמים,≤100,2
2194295440852649,טוב במושבה,טוב במושבה,≤100,2
390174201363786,Eli Nacht • אלי נכט,אלי נכט,≤100,2
105903455474742,המרכז ליהדות ומדינה  - Judaism and state policy center  - JSPC,המרכז ליהדות ומדינה  - Judaism and state policy center  - JSPC,≤100,1
1954699454767994,שי זולדן - Shay Zoldan,שי זולדן,≤100,3
990000487755398,עמפלי  -  עריכת דין מיסים      Ampeli - Tax Law Office,Yifat Hazan,≤100,2
1900748410047113,סיגל שאלתיאל הלוי - sigal shaltiel halevi,Sigal Shaltiel Halevi,≤100,1
1023211607703525,ההסתדרות במרחב אשקלון,Sharon Atiya,≤100,1
894177217390024,"ליאור ברקנפלד-משרד עו""ד",Yifat Hazan,≤100,2
102365135203513,דורית בן אברהם - משרד עורכי דין וגישור,Yifat Hazan,≤100,2
373759213124752,הזמן הזה,מכון ון ליר בירושלים,≤100,1
424140048151593,אזרחים ותיקים - חולון,אזרחים ותיקים - חולון,≤100,1
100333626297666,هآرتس بالعربي,Orly Dumitrescu,≤100,1
139320722917886,מרכז יצחק רבין,מרכז יצחק רבין,≤100,1
214159139131382,יובב גוניקמן לראשות יהוד מונוסון,יובב גוניקמן לראשות יהוד מונוסון,≤100,1
709216422557802,ז'קי לוי,ז'קי לוי,≤100,1
