Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,151274,35
608975645850217,Vattenfall,Vattenfall Sverige,38504,39
126567104406,Hyresgästföreningen,Hyresgästföreningen,27266,53
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,22411,34
151159271594797,Systembolaget,Systembolaget,20563,4
111630258867610,Röda Korset,Röda Korset,13448,23
161213770567846,Operation Smile Sverige,Operation Smile Sverige,12147,4
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6977,30
95735961890,Greenpeace Sverige,Greenpeace Sverige,6795,79
643137272398136,Sverige för UNHCR,Sverige för UNHCR,6514,22
382243262003,Plan International Sverige,Plan International Sverige,6069,7
109886133732943,RESCUE - Sverige,RESCUE - Sverige,5608,2
114262485262083,Konsumentverket,Konsumentverket,5448,3
576845979156129,Techarenan,Techarenan,5035,24
578953655567499,Jörgen Astonson,ETC Media AB,5000,2
72659261793,Rädda Barnen,Rädda Barnen,4957,61
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4352,6
59324455950,UNICEF Sverige,UNICEF Sverige,4076,24
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3534,38
101341883359561,Matsmart Sverige,Matsmart,2888,3
186513678039755,Fortum,Fortum Sverige,2753,17
369582590803,Dagens ETC,ETC-tidningarna,2626,39
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2575,27
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2192,38
194584990588253,Vattenfall,Vattenfall,1935,1
440459709390224,Hitachi Energy,KSMG,1876,3
42676805259,Diakonia,Diakonia,1841,28
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1717,2
369122343101775,e.on,These ads ran without a disclaimer,1707,1
153270724787,Amnesty International Sverige,Amnesty International Sverige,1569,22
314872662206,Ekonomifakta,Ekonomifakta,1491,80
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1472,8
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1465,41
230255653832332,Al-Ayn for Social Care Sweden,Al Ayn For Social Care Sweden,1396,5
506685746198996,DebattNytt,Bror Carl Jakobsson,1342,2
231705333633358,Göteborgs stift Svenska kyrkan,Göteborgs stift Svenska kyrkan,1255,4
735108653195373,Vänsterpartiet Haninge,Olofsson Lars-Johan Patrik,1231,5
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,1188,5
257888154669865,Conscia Sverige,Conscia Sverige AB,992,6
614939535271869,Tobias Baudin,Socialdemokraterna,978,4
195379633820701,Svenskt Kött,Svenskt Kött,963,6
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,956,24
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,920,28
200480966638039,Supremacy 1914,These ads ran without a disclaimer,895,3
61602439009,NCC,NCC,842,7
107898832590939,European Commission,European Commission,799,4
103296115466644,Skattenytta,Kommissionen för Skattenytta,789,8
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,709,22
103065692733960,Öis,Skövde kommun,657,7
249195615122371,Sara Skyttedal,Sara Skyttedal Dihang,651,1
