Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,5272,33
107758219306090,OLX Polska,OLX Polska,2403,4
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,2076,6
228168274881,wysokieobcasy,wysokieobcasy,1359,11
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,959,14
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,918,12
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,854,16
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,784,24
1683534065241470,OKO.press,OKO.press,702,21
339855706171439,Dobra Fabryka,Dobra Fabryka,684,16
513969188677442,Compassion Polska,Compassion Polska,586,13
406758116099067,Fundacja Kasisi,Fundacja Kasisi,574,2
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,479,7
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,457,5
203627442993022,Portal Oświatowy,Wiedza i Praktyka,456,6
273827962690526,Otwarte Klatki,Otwarte Klatki,428,6
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),386,11
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,354,91
475584852475176,Pozytron,Bartłomiej Jan Ginter,331,11
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,313,2
142614625077,WWF Polska,WWF Polska,294,6
110073751840906,Network of the Three Seas Regions,Network of the Three Seas Regions,286,5
50063176484,TVN24,TVN,274,14
57544755889,Amnesty International Polska,Amnesty International Polska,270,10
432445257544169,Global City Community,These ads ran without a disclaimer,262,10
1227194230675141,Pratia,Pratia SA,233,7
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,209,11
111778487054045,TOGETAIR,Kamil Magot,197,1
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,194,16
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,190,10
930978763646427,Stanisław Tyszka,Biuro Poselskie Posła na Sejm RP Stanisława Tyszki,189,1
108567461681538,"Polska Katolicka, nie Laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,187,1
107396187476330,LUX MED Stomatologia,"LUX MED Sp. z o.o.,",184,9
173086948664,Infor.pl,Infor.pl,181,7
111536078074010,Strefa Logopedy,Wiedza i Praktyka,171,2
312204349288060,Mariusz Gosek,Mariusz Gosek,153,3
126221077483593,Teatr Powszechny,Teatr Powszechny,151,2
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,150,8
54779960819,United Nations,United Nations with Facebook Ad Credits,146,9
267686749910602,Piotr Müller,Piotr Müller - Poseł na Sejm RP,142,6
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,134,5
129626970836,inFakt,inFakt,133,9
820723261309968,Czysta Bydgoszcz,Czysta Bydgoszcz,129,18
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,128,4
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,123,16
178415208919146,Solidarna Polska,Solidarna Polska,117,1
101914232049394,Idee przez wieś,Polska Fundacja Społeczeństwa Przedsiębiorczego,113,1
148183311971804,Stanisław Żółtek,Stanislaw Zoltek,113,1
