Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
126567104406,Hyresgästföreningen,Hyresgästföreningen,37065,112
608975645850217,Vattenfall,Vattenfall Sverige,33873,67
151159271594797,Systembolaget,Systembolaget,25696,5
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,15777,12
382243262003,Plan International Sverige,Plan International Sverige,9861,31
114526821939129,Arla,Arla,9277,5
161213770567846,Operation Smile Sverige,Operation Smile Sverige,8756,7
111630258867610,Röda Korset,Röda Korset,6846,9
162985227114132,Skellefteå Kraft,Skellefteå Kraft,6822,6
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,6750,26
207676515922828,Västtrafik,Västtrafik AB,6544,9
237146235237,Timbro,Tankesmedjan Timbro,6535,40
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6388,28
643137272398136,Sverige för UNHCR,Sverige för UNHCR,6260,11
95735961890,Greenpeace Sverige,Greenpeace Sverige,5690,82
101341883359561,Matsmart Sverige,Matsmart,5630,17
369582590803,Dagens ETC,ETC-tidningarna,4690,32
59324455950,UNICEF Sverige,UNICEF Sverige,3872,8
72659261793,Rädda Barnen,Rädda Barnen,3404,25
186513678039755,Fortum,Fortum Sverige,3310,36
19746853632,Djurens Rätt,Djurens Rätt,3036,2
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,3029,3
279974638809211,Oxfam Sverige,Oxfam Sverige,3019,5
109886133732943,RESCUE - Sverige,RESCUE - Sverige,2820,1
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,2729,55
24574889995,Charlie Weimers MEP,Charlie Weimers,2699,1
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2400,46
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,2308,2
256148111215223,Länsförsäkringar Älvsborg,Scream Mediabyrå AB,2245,4
175656912484553,Unionen,Unionen,2082,10
131103013625213,Statens institutionsstyrelse,Statens institutionsstyrelse - SiS,2059,6
8040892957,Socialdemokraterna,Socialdemokraterna,1682,29
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1574,8
314872662206,Ekonomifakta,Ekonomifakta,1550,67
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1341,3
42676805259,Diakonia,Diakonia,1326,9
106970811728785,Sandro Condía,These ads ran without a disclaimer,1230,11
101314752343226,Malin Ragnegård,Kommunal,1152,2
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,1130,15
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,1053,29
1633181116933852,SvD Junior,SvD Junior (SvD),993,20
153270724787,Amnesty International Sverige,Amnesty International Sverige,907,10
212604496324,Fackförbundet ST,Fackförbundet ST,881,47
671522289558142,Riksidrottsförbundet,Riksidrottsförbundet,836,1
379686162129542,Svea Bank,Svea Ekonomi,787,5
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,684,27
160693913967879,Meltybrains?,These ads ran without a disclaimer,632,8
166406746310,Resumé,Resumé,617,2
112225970344,Räddningsmissionen,Räddningsmissionen,611,20
273053169937029,ClimateHero,ClimateHero,605,7
306914332842630,Energimyndigheten,Energimyndigheten,597,4
103296115466644,Skattenytta,Kommissionen för Skattenytta,582,4
249195615122371,Sara Skyttedal,Sara Skyttedal,576,1
1531320107133721,Syre,Dagens O2 AB,554,4
328754490337,Vårdförbundet,Vårdförbundet,554,29
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,553,5
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,550,9
537053146327418,Readly,These ads ran without a disclaimer,547,1
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,521,19
1402657726653154,Hallå konsument,Konsumentverket,518,1
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,515,18
239855722130,Nyhetsmagasinet Fokus,Fokus,505,6
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,490,2
45101268520,SSU,SSU,485,11
126245644082634,Malmömoderaterna,Malmömoderaterna,452,4
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,447,5
965458110149319,Byggindustrin,Byggindustrin,430,3
123739584343055,Social Media Rekrytering,Social Media Rekrytering,421,4
134242206613193,WSG - Warsaw Sports Group,These ads ran without a disclaimer,418,2
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,408,5
116625915833782,DailySweden,Mased Media News AB,397,4
223302541061447,Nema Problema,Nema Problema,391,3
302201957541,Medelhavsmuseet,Världskulturmuseerna,377,1
539297539496434,Dagens Samhälle,Dagens Samhälle,340,1
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,339,9
312084019369,Dagens Medicin,Dagens Medicin,337,1
102414309949126,Socialdemokraterna i Skåne,Socialdemokraterna i Skåne,334,2
133498356708433,Cementa,Cementa,332,2
103945879157509,Nordea Fonder,Nordea Funds AB,326,2
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,311,1
313423270889,Djurskyddet Sverige,Djurskyddet Sverige,310,1
163305633746125,Karneval förlag,Holviks,307,1
1292941027470473,Tillsammans för regionens utveckling,Region Västerbotten,305,2
335332543421,Försvarshögskolan,Försvarshögskolan,305,2
543001059169987,Yann'Sine,These ads ran without a disclaimer,303,2
613483698714322,Suicide Zero,Suicide Zero,301,2
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,292,4
160736919403,Företagarförbundet,Företagarförbundet Fria Företagare,292,2
440459709390224,Hitachi Energy,KSMG,289,2
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,279,2
382066395683576,Dustin,Dustin,274,1
175843834306,WaterAid Sverige,WaterAid Sverige,263,11
104902269544771,SLU,"SLU, Sveriges lantbruksuniversitet",260,1
179931025357058,Kommunal,Kommunal,256,5
237287320360804,Omtanke.today,Jenny Fors,253,5
116787001729336,Linköpings kommun,Linköpings kommun,249,1
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,247,1
109969847586061,Morgon-Tidningen,AIP Media,244,1
178362315106,European Parliament,European Parliament,230,8
87535551716,Världskulturmuseet,Världskulturmuseerna,229,2
296423575695,Afrikagrupperna,Afrikagrupperna,221,4
690167674732029,Lena Hallengren,Socialdemokraterna,217,2
640780126093378,Norstedts Juridik,Norstedts Juridik,217,2
100523520034965,Region Uppsala,KSMG,216,1
170211353124087,Centerpartiet i Stockholm,Centerpartiet i Stockholm,212,2
253510692370,Arbetaren,Arbetaren,209,1
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,205,8
712230305617939,Uniper i Sverige,Uniper i Sverige,203,6
329452290816078,Tidningen Market,Tidningen Market,203,1
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,202,1
120216874723147,Svenskt Sigill,Svenskt Sigill,200,15
185230521507744,Kommunalarbetaren,Kommunalarbetaren,194,2
122512491125750,Ängelholms kommun,Ängelholms kommun,194,4
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,190,6
120633071295935,Fairtrade Sverige,Fairtrade Sverige,187,11
106579105171694,ETC nyhetsmagasin,ETC Media AB,185,1
122291934457124,Handelshögskolan vid Göteborgs universitet,Handelshögskolan vid Göteborgs universitet,183,1
323156205347,Vänsterpartiet,Vänsterpartiet,175,6
267640803634611,Moderaterna i Västerbotten,Moderaterna i Västerbotten,175,1
1089666701084947,Timbro förlag,Timbro Förlag,173,2
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,161,4
358786473035,Fagerhult,Fagerhults Belysning AB,161,3
1592395117505407,Näringslivets medieinstitut,Näringslivets Medieinstitut,160,4
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,159,11
356032977210,Vi-skogen,Vi-skogen,156,6
130148200513245,Amazon Watch Sverige,Amazon Watch Sverige,154,2
178264915554076,Danske Bank Sverige,Danske Bank Sverige,152,2
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,150,8
303070626373544,Socialdemokraterna i Helsingborg,Socialdemokraterna Helsingborg,150,3
107104919328517,Miljöpartiet de Gröna i Sundbyberg,Miljöpartiet Sundbyberg,148,1
953625484698810,Brottsofferjouren Storgöteborg,Brottsofferjouren Storgöteborg,145,1
899603916845362,JAG Personlig assistans,JAG Personlig assistans,144,3
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,142,3
112644953916525,Facklig Vänster,Vänsterpartiet,136,6
230671826970236,Uppsala konstmuseum,Uppsala kommun,130,14
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,129,2
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,127,2
303557933102892,Rädda Regnskog,Pella Thiel,126,12
342952129133948,Kultur i Malmö,Kultur i Malmö,125,1
163820136238,LO Sverige,Landsorganisationen Sverige,124,1
190164254402843,FKP Scorpio Sverige,FKP Scorpio Sverige,123,3
227025727324379,MÄN Stockholm,MÄN Stockholm,121,2
251829904829983,David Lega,David Lega - Kristdemokraterna,118,1
146593541117,nwt.se,NWT Media AB,117,2
118162038224731,Moderaterna i Stockholms stad och län,Moderaterna i Stockholms stad och län,114,1
100261020152077,Väsbymoderaterna,Väsbymoderaterna,114,2
590736644344351,Svenskt Näringsliv Jönköpings län,Svenskt Näringsliv,112,6
259234574258392,Miljöpartiet de Gröna i Nyköping,Åslund Björn Carl Einar,109,1
104464734372564,Guardian Angels Göteborg,Guardian Angels Göteborg,108,1
450481758311196,Moderaterna i Solna,Moderaterna i Solna,107,1
407290589320311,ABF Örebro län,Mikael Runesson,107,3
127757523931098,Emrahus AB,Emrahus AB,106,2
273249776157066,Vänsterpartiet Solna,Vänsterpartiet Solna,103,2
158161947576383,Skolverket,Josefin Zachrisson,103,1
113710601984970,Barnfonden,Barnfonden,102,1
196203337117224,Humanisterna,David John Ronnegard,102,1
273402369438867,By Billgren,By Billgren AB,102,2
112338252157105,Viskadalen,Viskadalen,101,1
108579507301489,Akavia,Akavia,≤100,2
476856229095087,Sverigedemokraterna Nyköping,ZETTERSTROM THOM KARL-ERIK,≤100,1
114207471980575,Brightnestgroup,Brightnest,≤100,4
217391588404948,Katalys,Katalys,≤100,1
125777020786691,Mikael Damberg,Socialdemokraterna,≤100,4
624844364247833,Svenskt Näringsliv Värmland,Svenskt Näringsliv Värmland,≤100,5
347852331958080,En Företagares Vardag,En Företagares Vardag,≤100,2
184124841631159,Studio Acusticum,Studio Acusticum,≤100,1
1909176449301715,Svenskt Näringsliv Stockholms och Gotlands län,Svenskt Näringsliv,≤100,4
104760926229060,Uppsala kommun,Uppsala kommun,≤100,1
135062563176874,Utrikespolitiska Institutet,Utrikespolitiska Institutet,≤100,3
178392422290780,Gratis i skolan,Kunskapskraft & Media Sweden AB (KKM),≤100,1
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,≤100,1
337086006951883,Jessica Polfjärd,Moderaterna,≤100,1
352682608599,Vänsterpartiet Västerås,Vänsterpartiet,≤100,2
951217261634608,Naturvårdsverket,Naturvårdsverket,≤100,3
349041299054769,Kungl. Vetenskapsakademien,Kungl. Vetenskapsakademien,≤100,1
221023000792,Akademikerförbundet SSR,Akademikerförbundet SSR,≤100,10
188821514474911,Preem,Preem AB,≤100,2
1383867568544212,Socialdemokraterna Falkenbergs kommun,Svensson Per Johan Klas,≤100,1
91217182731,Nordiska museet,Nordiska museet,≤100,3
109765142387174,Höganäs kommun,Höganäs kommun,≤100,2
497068247081934,Näringslivets Regelnämnd NNR,Andrea Femrell,≤100,1
776663125727235,Internationalen,Socialistisk Politik,≤100,1
774792785975042,Studieförbundet Vuxenskolan,Studieförbundet Vuxenskolan,≤100,2
1534982756793690,Foodvisor,These ads ran without a disclaimer,≤100,1
788657588008189,Moderaterna i Västerås,Moderata samlingspartiet i Västerås,≤100,1
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,≤100,2
435489349877161,Moderaterna i Östergötland,Moderaterna i Östergötland,≤100,1
150909028299502,Jernkontoret,Jernkontoret,≤100,6
150453111655854,Folkbildningsrådet,Elin Sundling,≤100,1
101093151787525,Projekt Malmporten,Luleå Hamn,≤100,1
237000919761618,Stjärnjouren - Sundbybergs trans- och tjejjour,Hannah Sörbom,≤100,1
837168576425006,Prins Carl Philips och Prinsessan Sofias stiftelse,Prinsparets Stiftelse,≤100,4
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,≤100,1
1879401659007825,"Bevara Haninges skogar, skärgård och kulturlandskap",Bernhardsson Johan Fredrik Mattias,≤100,1
223053457729155,Unga Örnar,Unga Örnars Riksförbund,≤100,3
268608766607208,Svensk Tidskrift,Svensk Tidskrift,≤100,4
258169881053923,Sverigedemokraterna Åtvidaberg,Joakim Gustavsson,≤100,1
110945563616351,Elisabet Lann,Miriam Helena Lilja,≤100,2
140417992681511,Clowner utan Gränser,Clowner utan Gränser,≤100,3
417057608473946,Svenska Djurskyddsföreningen,Svenska djurskyddsföreningen,≤100,1
157076904374898,ABF Stockholm,ABF Stockholm,≤100,2
101320658099429,Renoveringsraseriet,Renoveringsraseriet,≤100,1
198991600145434,Svenskt Näringsliv Skåne,Svenskt Näringsliv Skåne,≤100,3
287880713020478,Rörelsen,Peter Gustavsson,≤100,1
887305194662637,Axess Magasin & TV,Axess Magasin & TV,≤100,1
111616771110534,Beyond Riches,These ads ran without a disclaimer,≤100,1
1399160133639756,Kristdemokraterna i Sävsjö,Kristdemokraterna i Sävsjö kommun,≤100,1
127535893942048,Folkhögskolorna,Folkhögskolorna,≤100,1
887305194662637,Axess Magasin & TV,Axess Publishing,≤100,1
709317875766999,Judisk Kultur i Sverige,Judisk Kultur i Sverige,≤100,5
115101541907729,Värmdömoderaterna,Värmdömoderaterna,≤100,2
1432591790382295,ByMartinsdotter,By Martinsdotter,≤100,10
157426134878218,Bodens kommun,Bodens kommun,≤100,4
321670347944266,Kristdemokraterna i Dalarna,Kristdemokraterna i Dalarna,≤100,1
735108653195373,Vänsterpartiet Haninge,Olofsson Lars-Johan Patrik,≤100,2
172964230195,Hallandsposten,Hallandsposten,≤100,2
1413778618876526,StreetGäris,STREETGÄRIS,≤100,1
1729304067391998,Sverigedemokraterna Stockholm,SD Stockholm,≤100,1
397232950335909,Strängnäspartiet,Strängnäspartiet,≤100,1
212284955495610,Elektrikerna,Elektrikerna,≤100,1
133681391993,Socialdemokraterna i Göteborg,Socialdemokraterna i Göteborg,≤100,1
567756783292461,Piteå Science Park,Piteå Science Park,≤100,1
341738875932179,Centerpartiet i Karlskrona,Johan Genestig,≤100,1
882970465088842,Svenskt Näringsliv Kalmar län,Svenskt Näringsliv,≤100,3
536156530105433,Demokratibygget,Demokratibygget,≤100,1
308075749348969,Svenskt Näringsliv Kronoberg,Svenskt Näringsliv,≤100,3
180578795331360,Svenskt Näringsliv Blekinge,Svenskt Näringsliv,≤100,3
84175912332,Drevvikenpartiet,Drevvikenpartiet,≤100,1
153991997955256,Liberal Debatt,Liberal Debatt,≤100,1
109765142387174,Höganäs kommun,Höganäs kommun,≤100,1
368972829945550,AP7 Statens premiepensionsfonder,AP7,≤100,2
841675695959993,Energiföretagen Sverige,These ads ran without a disclaimer,≤100,1
139375052786521,Moderata Ungdomsförbundet,Moderata Ungdomsförbundet,≤100,6
560378397406597,Socialdemokraterna i Skurup,Sylve Qvillberg,≤100,1
109151468296542,Partiet MoD,MoD Ideell förening,≤100,4
192567580603,Ttela,TTELA,≤100,3
329938067056917,Socialdemokraterna Halland,Socialdemokraterna,≤100,1
128436373901416,Sverigedemokraterna Haninge,Lindefjard Peter Christian,≤100,1
111566022258925,Vänsterpartiet Skåne,Vänsterpartiet Skåne,≤100,2
378029865703169,Liberalerna Uppsala kommun,Liberalerna Uppsala kommun,≤100,2
103312446472124,Socialdemokraterna i Mora,ANNA-CARIN NICE MATTSSON,≤100,1
114782395316367,Socialdemokraterna i Västernorrland,Socialdemokraterna i Västernorrland,≤100,1
872493709501005,Svenskt Näringsliv Gävleborg,Svenskt Näringsliv,≤100,2
104666278227661,TBA - To Be Announced,These ads ran without a disclaimer,≤100,1
171312316271928,Brottsofferjouren Värmland,Brottsofferjouren Värmland,≤100,1
108450087340992,Malmölistan,Malmölistan,≤100,1
273254886116655,Motargument,Motargument,≤100,1
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,≤100,2
614697482231093,Jämställdhetsbutiken,Carola Ågren,≤100,1
224366637358,Journalistförbundet,Journalistförbundet,≤100,1
1230018870391467,Medborgerlig Samling Uppsala,Medborgerlig Samling Uppsala Län,≤100,2
129664437103456,Medicinska fakulteten vid Lunds universitet,Medicinska fakulteten vid Lunds universitet,≤100,1
223846164300912,Socialdemokrater för tro och solidaritet,Socialdemokrater för tro och solidaritet,≤100,1
294444197371898,Byggnads Skåne,Byggnads Skåne,≤100,1
987676224611140,Demokrati utan gränser,Demokrati utan gränser,≤100,1
104315195453398,Ida Drougge - Lidingös riksdagsledamot,Ida Drougge,≤100,1
107889157547905,Nooshi Dadgostar,Vänsterpartiet,≤100,1
132143480932,Nackamoderaterna,Nackamoderaterna,≤100,1
138052426280224,RFSU Luleå,Ulrika Dane Rfsu,≤100,1
76847196995,Göteborgs stadsbibliotek,Göteborgs stadsbibliotek,≤100,1
173901972642378,Kristdemokraterna i Huddinge,Kristdemokraterna i Huddinge,≤100,2
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,≤100,1
155999571265763,Centerpartiet i Solna,Centerpartiet i Solna,≤100,1
