Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,71560,9
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,3137,48
654912251187357,Grupa PGE,Grupa PGE,2188,2
339855706171439,Dobra Fabryka,Dobra Fabryka,1380,18
102931488739,Platforma Obywatelska,Platforma Obywatelska,1315,8
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,1255,10
178362315106,European Parliament,European Parliament,1223,7
57544755889,Amnesty International Polska,Amnesty International Polska,1204,30
406758116099067,Fundacja Kasisi,Fundacja Kasisi,1191,2
228168274881,wysokieobcasy,wysokieobcasy,1114,11
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,1043,6
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,962,14
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,863,23
108773418715778,Communication Media Center,Attention Marketing Sp. z o. o.,851,8
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,808,8
513969188677442,Compassion Polska,Compassion Polska,802,20
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,764,10
105636040979969,Polska 2050,Fundacja Polska Od Nowa,645,4
273827962690526,Otwarte Klatki,Otwarte Klatki,535,6
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,527,121
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,483,10
178415208919146,Solidarna Polska,Solidarna Polska,436,4
1063990387008272,Centrum Życia i Rodziny,Centrum Życia i Rodziny,435,1
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,430,3
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,394,17
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),393,5
1683534065241470,OKO.press,OKO.press,380,22
475584852475176,Pozytron,Bartłomiej Jan Ginter,352,13
355335447987852,"Katarzyna Stachowicz - samorządowiec, działaczka społeczna",Katarzyna Karolina Stachowicz,321,3
108494929216934,Marcin Kierwiński,Marcin Kierwiński,317,3
142614625077,WWF Polska,WWF Polska,300,2
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,297,28
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,285,10
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,284,2
50063176484,TVN24,TVN,275,12
108567461681538,"Polska Katolicka, nie Laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,258,2
136884656519145,IOM Poland,International Organization for Migration,239,7
312204349288060,Mariusz Gosek,Mariusz Gosek,235,11
514735281965536,Demagog,Demagog,230,11
145329992215815,Piotr Król,Piotr Marek Król,220,1
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,198,6
173086948664,Infor.pl,Infor.pl,185,11
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,182,67
192608494083516,Queerowy Maj,Queerowy Maj,182,3
100302862419697,"Wielkopolska, tej",UMWW,178,9
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,173,2
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,172,4
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,167,8
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,166,6
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,165,3
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),162,9
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,161,7
391098174296294,Super Express,se.pl,161,2
142218132483199,Kasa Stefczyka,Kasa Stefczyka,161,4
821489871370233,Rafał Romanowski - Poseł na Sejm RP,Romanowski Rafał,156,2
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,154,6
362731483842344,Agro Trust - Skup i  #𝐖𝐢𝐚𝐝𝐨𝐦𝐨ś𝐜𝐢𝐙𝐛𝐨ż𝐨𝐰𝐞,Marcin Robert Witzling,152,1
108020281494886,Assay Group,Assay Management Sp. z o.o.,146,3
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,143,1
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,143,2
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",Łukasz Zbigniew Czerwiński,125,23
108274755500430,Kolektyw Aktywne Miasto,Stowarzyszenie Młodych Animatorów Kultury,121,3
100204939112750,TOYO TIRES,These ads ran without a disclaimer,116,6
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,116,5
104921858016507,Dzień Dobry Podatki,Michał Wilk,116,7
1465965073732774,Łukasz Kohut,Łukasz Kohut,111,1
109218848183780,Marek Woźniak,UMWW,111,10
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,110,6
203627442993022,Portal Oświatowy,Wiedza i Praktyka,109,1
572441002909311,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Toruniu,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Toruniu,109,1
2320275388297228,Marcin Romanowski,Marcin Romanowski,109,1
2152238558396822,Mariusz Kałużny,Mariusz Kałużny,107,1
1496359750659795,Michał Wójcik,Michał Wójcik,106,2
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,106,1
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,106,11
