Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,26785,74
103907495935157,צו חירום,צו חירום,23768,42
113172981678041,הביתה,הביתה,17465,42
121179420924897,,הביתה,13099,37
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,9006,6
203379449685023,לוחמים לשלום,לוחמים לשלום,1322,14
110978238589172,2323,מחזקים,1159,2
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,1110,16
1073548259341247,לובי 99,לובי 99,1024,2
124894077550811,ישראל חופשית,ישראל חופשית,987,8
482975571739120,ארגון המורים העל-יסודיים,ארגון המורים העל-יסודיים,934,1
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,Michal Even,926,4
113605434994253,,כד למועצת העיר טירת הכרמל,920,7
102209901605032,,באנו לתקן,911,2
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,890,48
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,867,2
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",705,25
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,704,17
122222764525212,הרשות לפיתוח כלכלי של המיעוטים  سلطة التطوير الاقتصادي للاقليات,המשרד לשוויון חברתי,686,1
107217383988190,מגזין אפוק,Epoch Magazine,663,29
106136394376777,Idan Yakov,Rama Yarimi,662,10
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,651,9
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,605,3
104743111658191,Ron Ben Shushan,רון בן שושן,551,10
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,549,9
204780362875106,מקור ראשון,מקור ראשון,547,91
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,533,2
100519239582052,POINT. שיווק שעובד בשבילך,POINT. שיווק שעובד בשבילך,495,3
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,494,8
106895605678077,מחאת המילואימניקים,מילואימניקים,492,10
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,479,9
190032861033009,השומר החדש,השומר החדש,458,2
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,454,3
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,447,2
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",440,2
500238833397356,ציפי ברנד,ציפי ברנד,425,7
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,400,23
604890186681585,מור ויצמן,Mor Weitzman,382,1
129851697143493,"עמותת ליל""ך-לחיות ולמות בכבוד",Lilach - The Israeli Society to Live and Die With Dignity,376,1
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,359,28
102870845957500,ערן ורדון לראשות המועצה האזורית יואב,ערן ורדון לראשות המועצה האזורית יואב,342,19
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,339,8
1824323844461002,יקיר שינדלר,יקיר שינדלר,328,1
2241550506131359,שמואל בוקסר,שמואל בוקסר,323,4
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",322,1
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,313,12
114355804884727,רונן דגמי לראשות המועצה האזורית יואב,digibird,310,3
767262423350854,פורום הדיור הציבורי,Danny Gigi,310,2
377161539406940,רפי סער,רפי סער,306,4
936130799779065,עו״ד אלברט טייב בשביל הכפר,עו״ד אלברט טייב בשביל הכפר,304,2
356859544473040,קירות שקופים,רועי שפרניק,303,2
104016161489936,Israel siton,Israel Siton,295,2
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,289,2
137449656335533,Amnesty International Israel,Amnesty International Israel,286,17
153664638161877,מתן דיל- Matan Dil,מתן דיל,285,2
108787681841168,רישיון נשק בקליק,Michael Michel Levi,277,2
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,273,3
632806616739261,איציק רוכברגר 2023,איציק רוכברגר 2023,272,1
100570949591846,שניר פרידמן - לראשות מועצה אזורית הגלבוע,שניר פרידמן,266,6
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,264,3
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,261,2
107796574338168,אמיר ברוט,אמיר ברוט,259,3
104222621115858,הביטחוניסטים,הביטחוניסטים,247,7
501512673192146,Авигдор Либерман,ישראל ביתנו,247,4
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,245,2
698427173532872,חופות - מבית השגחה פרטית,חופות,230,1
1954699454767994,שי זולדן - Shay Zoldan,שי זולדן,228,8
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,216,3
591473854236208,חזון לאומי Zionist Horizon,Dor Harlap,209,1
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,207,6
182916765074767,אדם טבע ודין,אדם טבע ודין,206,2
1372218169585611,"איתי מתיתיהו - סגן ראש עיריית ראשון לציון, מחזיק תיק הצעירים והנוער",Itay Matityahu,191,1
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,186,7
370270343005611,ישראל ביתנו,ישראל ביתנו,185,5
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,185,3
111780578510932,גבעתיים נגד הדיקטטורה,Yonatan Bar,185,4
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,184,1
112779795076593,,שי יזרעאלי,184,3
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,183,1
101529666123079,אוהד טל - Ohad Tal,אוהד טל - Ohad Tal,179,2
100663859328863,עופרי סיידה,עופרי סיידה,174,3
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,168,3
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",167,4
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,166,5
2145340712350945,נעמה לזימי - Naama Lazimi,נעמה לזימי - Naama Lazimi,164,5
239923809487038,צעירי יש עתיד,מפלגת יש עתיד,161,2
240626859400146,Gilad Kariv - גלעד קריב,Gilad Kariv - גלעד קריב,159,4
979469898759509,יוסי חביליו - Yosi Havilio,יוסי חביליו - Yosi Havilio,158,11
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",153,6
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",151,6
1662907067255622,איגוד הגז הטבעי,Unik,149,3
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,146,3
101572232833650,מנדי קרלנשטיין,רון בן שושן,146,1
124333777706475,עיריית רמלה,עיריית רמלה - העמוד הרשמי,145,6
1508923232754893,מועצה אזורית שומרון,מועצה אזורית שומרון,143,2
182055351857379,"שח""ם - ארגון השחקנים והשחקניות בישראל","שח""ם - ארגון השחקנים בישראל",143,1
1376946122530211,ניסן בן חמו - Nisan Ben Hamo,ניסן בן חמו - Nisan Ben Hamo,142,6
108193468503992,הסיטונים,Israel Siton,142,1
103686519246735,Guy Golan,These ads ran without a disclaimer,141,2
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,140,4
143563882388180,עיריית אשקלון,עיריית אשקלון,139,4
112791015410812,Danny Danon - דני דנון,Danny Danon - דני דנון,133,1
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,131,2
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,130,4
168898066479983,עיריית עכו,עיריית עכו,129,2
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,129,9
468634849844348,עיריית אור יהודה,עיריית אור יהודה,129,2
117581211636979,קול רבני לזכויות אדם,שומרי משפט - רבנים למען זכויות אדם,128,1
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",125,3
270133532996654,בית פרת - מדרשה ישראלית,בית פרת - מדרשה ישראלית,124,4
133593466685177,העין השביעית,העין השביעית,121,1
358391697641207,מחוז דרום - לשכת עורכי הדין,מחוז דרום - לשכת עורכי הדין,119,8
546024288762312,"ד""ר יחיאל לסרי",עיריית אשדוד,117,2
102703162781358,,הדס שקד - נכונה לגלבוע,112,3
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,112,2
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,111,4
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,111,1
100301088671913,Tal Hershkovitz,Tal Hershkovitz,111,1
123065247744905,ידיעות ספרים שאוהבים,אבי קראוס,110,11
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,109,4
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון",ניסן זכריה,108,3
100150135880863,תכלית - המכון למדיניות ישראלית,Tachlith,108,2
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's way,108,5
174138752627879,עצומה,עצומה,108,3
172654247853282,Shenhav musanbar,Shenhav Musanbar,107,2
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,107,1
113410581644966,אורית גוטמן,אורית גוטמן,106,6
102875512730840,רון קוגמן - Ron Kogman,Ron Kogman,103,3
280542409315,יד יצחק בן-צבי,יד יצחק בן-צבי,102,5
261316053980744,בת מלך Bat Melech,בת מלך Bat Melech,≤100,1
154698021323966,יוזמות אברהם  مبادرات  ابراهيم,יוזמות אברהם مبادرات ابراهيم,≤100,1
544585708962925,עיריית לוד,עיריית לוד,≤100,3
717156685055452,תנופה בקהילה-Tenufa Bakehila,תנופה בקהילה,≤100,1
147314178787332,אלי יריב - Eli Yariv,אלי יריב,≤100,2
724695854330692,פשעי המשטר הקומוניסטי הסיני נחשפים,Tal Babich,≤100,1
