Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
169928686425623,UFCW Local 401,UFCW Local 401,4936,18
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),4760,8
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,3840,6
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,3751,6
270323369737229,Elections Alberta,Elections Alberta,3105,42
184257548280251,Alberta NDP,Alberta's NDP,2435,76
6319213302,Heart & Stroke,Heart & Stroke,2364,18
186752164845450,Ana Bailao,Ana Bailao,2106,2
113707256426,Rachel Notley,Alberta's NDP,1817,4
232428989879,Maybelline New York,Maybelline New York,1695,12
177990002393,Ontario Nurses' Association,Ontario Nurses' Association,1679,3
118040041222760,Juan Luis Garrido,Juan Luis Garrido,1665,2
102828041144081,Here For Students,Here For Students,1579,20
922478954450376,CHBA National,CHBA National,1551,32
118314421234127,Manitoba Watch 2023,Canada Growth Council,1510,8
163261390365324,Elementary Educators,Elementary Educators,1464,65
189141609842,Ville de Gatineau,Ville de Gatineau,1447,10
303473312998028,FedEx,FedEx,1379,2
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,1204,190
154450024654,BC Teachers' Federation (BCTF),BC Teachers' Federation,1076,38
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,1041,3
104386908631938,Pathways Alliance,Pathways Alliance,1007,5
1583430205202800,City of Toronto,City of Toronto - Your Local Government,985,30
283487578481273,Énergir,Énergir,960,20
27234020592,UNICEF Canada,UNICEF Canada,936,13
689157954518219,Danielle Smith,United Conservative Party,923,9
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,795,57
154462904588700,Enbridge Gas,Enbridge Gas,786,68
261752512263,Canadian Red Cross,Canadian Red Cross,752,13
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,749,36
172675656776719,PS j'ai la SP,Sophie Berriault,719,2
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,695,68
115835521825983,UNHCR Canada,UNHCR Canada,678,46
182645321760265,Ville de Montréal,Ville de Montréal,641,5
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,637,13
186266941387011,BMO Financial Group,BMO Financial Group,635,2
439345863190331,Brad Bradford,Brad Bradford Campaign,611,9
103223222015913,Nowly,nowly,610,8
81178198523,Alberta Liberal Party,Alberta Liberal Party,595,2
625254780822339,CUPE Manitoba,CUPE MB,541,11
195608229977,BC NDP,BC NDP,525,3
24235835555,Kids Help Phone,Kids Help Phone,516,70
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,508,3
247550302115830,Elections Saskatchewan,Elections Saskatchewan,502,2
45337425068,CARE Canada,CARE Canada,501,2
453724058039992,viaSport British Columbia,viaSport British Columbia,499,18
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,491,13
281999881613,World Vision Canada,World Vision Canada,487,6
1097840090260804,National Police Federation,National Police Federation,466,131
268823146480333,Fondation INCA,INCA,461,19
43448349479,Josh Matlow,Josh Matlow Campaign,435,4
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,430,42
110905578614041,Drax Group Canada,Drax Group Canada,377,88
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,367,1
376006035816016,Storyworth,These ads ran without a disclaimer,358,12
177741812241442,SCFP-Québec,le SCFP,344,77
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,342,16
727139784093958,Marit Stiles,Ontario NDP,341,2
31912359596,University of Saskatchewan,University of Saskatchewan,338,9
143249880633,World Animal Protection Canada,World Animal Protection Canada,337,24
53321777320,Coeur + AVC,Coeur + AVC,321,8
901776976544599,RBC Wealth Management,RBC Wealth Management,313,2
154548001715248,Vijay Thanigasalam,Vijayadhithyan Thanigasalam,307,2
114849617772737,Care2 Canada,Press Pause Collective,297,11
203485052997041,Hospital Employees' Union,Hospital Employees' Union,294,7
823970554364200,Ancient Forest Alliance,Ancient Forest Alliance,292,4
9333642607,TELUS,TELUS,291,5
106917558391358,Alliance nouvelles voies,Pathways Alliance,290,2
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,285,20
183641558321110,Victoria Women's Transition House,Victoria Women's Transition House,285,20
136570420789,Homebuilders Association Vancouver - HAVAN,Homebuilders Association Vancouver,271,4
124239144255718,City of Calgary – Your Local Government,City of Calgary – Your Local Government,263,3
510183342342621,Bell MTS,Lavanya Rajaian,260,3
1711780249072322,Anthony Furey,Furey for Mayor,259,22
633812813408377,Elections Canada,Elections Canada,256,10
245013842275891,CUPE Alberta,CUPE Alberta,255,4
2157595277852262,Anthony Perruzza,Anthony Perruzza for Mayor,255,7
220906100079,Manitoba Home Builders' Association,Manitoba Home Builders' Association,254,4
454725997987367,Manitoba Association of Health Care Professionals - MAHCP,Manitoba Association of Health Care Professionals,253,8
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,240,1
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,235,26
163292090362894,Heart & Stroke Lottery,Heart & Stroke Lottery,234,2
1755517074486412,Giorgio Mammoliti,Giorgio Mammoliti Campaign,232,6
102051553222110,Canadian Federation of Nurses Unions,Canadian Federation of Nurses Unions,226,5
317158175535179,BitLife,These ads ran without a disclaimer,220,4
139019864276,Oxfam Canada,Oxfam Canada,214,3
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,206,77
105884058088671,Keep Alberta RCMP,National Police Federation,204,18
107385241806,Plan International Canada,Plan International Canada,204,46
