Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
122074554119,EU Social,EU Social,7744,9
102931488739,Platforma Obywatelska,Platforma Obywatelska,3396,29
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,2542,33
178362315106,European Parliament,European Parliament,2090,6
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1401,32
57544755889,Amnesty International Polska,Amnesty International Polska,992,37
228168274881,wysokieobcasy,wysokieobcasy,939,11
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,857,123
1683534065241470,OKO.press,OKO.press,655,23
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,617,9
339855706171439,Dobra Fabryka,Dobra Fabryka,610,5
107898832590939,European Commission,European Commission,603,2
391098174296294,Super Express,se.pl,564,11
178415208919146,Suwerenna Polska,Solidarna Polska,554,7
273827962690526,Otwarte Klatki,Otwarte Klatki,551,1
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,497,6
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,483,8
1227194230675141,Pratia,Pratia SA,473,15
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,428,8
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),423,5
102087510135950,Bogdan Klich,Biuro Senatorskie Bogdan Klich,402,2
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,395,3
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,378,13
371359310400318,Janusz Kowalski,Janusz Kowalski,364,12
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,320,10
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,304,5
513969188677442,Compassion Polska,Compassion Polska,300,8
174123027189,Instytut Spraw Publicznych,Fundacja Instytut Spraw Publicznych,298,6
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,297,30
113143203693,Santander Bank Polska,Santander Bank Polska,293,5
104623181081757,Budżet Obywatelski Mazowsza,Urząd Marszałkowski Województwa Mazowieckiego,288,21
276860619087002,Sylwester Tułajew,Sylwester Tułajew,276,4
116580465063718,Marcin Meller,Marcin Meller,273,1
1465965073732774,Łukasz Kohut,Łukasz Kohut,269,1
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,261,4
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,258,2
1646168595688590,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,255,3
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,252,1
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,248,2
286672948180163,Tomasz Trela,Poseł Tomasz Trela,235,5
102577288350341,Super Biznes,se.pl,230,6
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,230,1
618179678235315,wschód,wschód,211,2
561109754080680,Związek Miast Polskich,Związek Miast Polskich,211,3
341803579195956,Dom Współpracy Polsko-Niemieckiej,Dom Współpracy Polsko-Niemieckiej,211,1
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,204,20
325537594215432,Michał Kołtyś - Warszawski Inwestor,These ads ran without a disclaimer,196,1
940058816041174,Federacja Przedsiębiorców Polskich,Federacja Przedsiębiorców Polskich,196,2
142614625077,WWF Polska,WWF Polska,195,1
267686749910602,Piotr Müller,Piotr Müller,186,7
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,184,2
100539463843764,Klaster Innowacji Społecznych,Klaster Innowacji Społecznych,182,3
376101312892,Miasto Poznań,Miasto Poznań,177,2
398575110474591,Krzysztof Gadowski - Poseł na Sejm RP,Krzysztof Gadowski - Poseł na Sejm RP,175,1
340765409708087,Ryszard Madziar,Ryszard Madziar,174,12
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Fundacja Rozwoju Demokracji Lokalnej,172,5
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,167,4
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",166,4
514735281965536,Demagog,Stowarzyszenie Demagog,165,7
173086948664,Infor.pl,Infor.pl,163,6
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,160,7
116580465063718,Marcin Meller,Grupa Wydawnicza Foksal,159,2
1611379738955172,RODM Katowice,Klaster Innowacji Społecznych,156,3
1063990387008272,Centrum Życia i Rodziny,Centrum Życia i Rodziny,150,1
1589662404673220,DB Schenker w Polsce,These ads ran without a disclaimer,149,1
199877710116314,Patryk Jaki,Patryk Jaki,149,2
195591907176717,Grzegorz Piechowiak - Wiceminister Rozwoju i Technologii,Biuro Posła Grzegorza Piechowiaka,145,3
207653439276138,Fundusze Europejskie dla Dolnego Śląska,Fundusze Europejskie dla Dolnego Śląska,141,7
110876148028220,Izabela Bodnar,Izabela Bodnar,133,7
107553079931346,Miłosz Motyka,Miłosz Motyka Polskie Stronnictwo Ludowe,133,4
387124011444132,Wojciech Saługa Poseł na Sejm,Wojciech Saługa Poseł na Sejm,129,3
487587700423,Miasto Gdańsk,Miasto Gdańsk,129,2
101751661613203,Adam Lutkowski,Adam Lutkowski,127,2
163488137165461,E.ON Polska,E.ON Polska,125,7
1490825114573569,Anna Ewa Cicholska,Anna Ewa Cicholska,124,3
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,124,11
107009549338936,Uniwersytet WSB Merito Chorzów  - wcześniej Wyższa Szkoła Bankowa,Uniwersytet WSB Merito Chorzów  - wcześniej Wyższa Szkoła Bankowa,122,2
127619873953536,Stefczyk.info,Stefczyk.info,121,3
434225653303734,Fundusze Europejskie dla Mazowsza,Agencja Reklamowa DSK Sp z o.o.,121,4
145329992215815,Piotr Król,Piotr Król,118,1
312204349288060,Mariusz Gosek,Mariusz Gosek,117,5
2120416424876335,Grzegorz Macko - Wicemarszałek Województwa Dolnośląskiego,Grzegorz Macko - Wicemarszałek Województwa Dolnośląskiego,116,3
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,116,9
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,115,8
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,115,8
1528030200840040,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,113,1
101401595883706,Wirtualne Zabytki,These ads ran without a disclaimer,112,1
123234977337474,Відновлення добробуту_Польша,Відновлення добробуту_Польша,106,4
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,105,1
297486841148102,Ius Memoriae - Prawo Pamięci,Ius Memoriae,105,23
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro – Prawo do życia,105,8
2320275388297228,Marcin Romanowski,Marcin Romanowski,102,1
385532321805330,Pomorskie,Pomorskie,102,3
648495745485275,Adrian Witczak - radny Tomaszowa Mazowieckiego,Adrian Witczak - radny Tomaszowa Mazowieckiego,102,1
109218848183780,Marek Woźniak,UMWW,102,10
213564818806045,Marcin Jabłoński Zarząd Województwa Lubuskiego PO RP,Smartpress Radosław Sujak,101,8
108494929216934,Marcin Kierwiński,Marcin Kierwiński,≤100,1
934704640017108,PKN ORLEN,PKN ORLEN S.A.,≤100,1
1402012100098838,Twój Kurier Olsztyński - TKO.pl,WAMA Media Group sp. z o.o.,≤100,2
209963076513421,Niepodległa. Miejsce spotkań,Niepodległa,≤100,5
1486073791690826,Arkadiusz Marchewka,Poseł na Sejm RP Arkadiusz Marchewka,≤100,2
108470777303042,Robert Popkowski,Robert Popkowski,≤100,7
100302862419697,"Wielkopolska, tej",UMWW,≤100,13
355232781486,AVON Polska,These ads ran without a disclaimer,≤100,1
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100,4
110600210285711,Księgarnia Foksal,Grupa Wydawnicza Foksal,≤100,2
1432065937006559,Polski Związek Tenisa Stołowego,Polski Związek Tenisa Stołowego,≤100,1
141049865933925,Katolicka Agencja Informacyjna / KAI,Katolicka Agencja Informacyjna,≤100,1
134909373729723,Tetra Pak Polska,Tetra Pak Polska,≤100,2
258716330911,Instytut Sobieskiego,Instytut Sobieskiego,≤100,2
305950706802,Uniwersytet SWPS,These ads ran without a disclaimer,≤100,2
276474826293767,Olivia Garden,Olivia Garden,≤100,10
990533821012595,Nierealnie,Nierealnie.pl,≤100,15
190536713845,Fundacja JiM,Fundacja JiM,≤100,1
108567461681538,"Polska Katolicka, nie laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100,1
514245432058229,Piotr Kandyba - Radny Sejmiku Województwa Mazowieckiego,Piotr Kandyba - Radny Sejmiku Województwa Mazowieckiego,≤100,14
330644215221,Bankier.pl,Bankier.pl,≤100,3
108228794910894,OdNowa,Stowarzyszenie OdNowa RP,≤100,1
81885462442,Histmag.org,Histmag.org,≤100,6
765150530190943,Ireneusz Dzieszko,Ireneusz Dzieszko,≤100,1
184307304916357,Akademia Ekonomiczno-Humanistyczna w Warszawie,These ads ran without a disclaimer,≤100,1
100569026183717,W Obronie Zdrowia,W Obronie Zdrowia,≤100,14
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,≤100,2
101675557899435,Wiadomości Szczecin,Gmina Miasto Szczecin,≤100,3
115651338097958,Krzysztof Dziwisz - Starosta Powiatu Żyrardowskiego,Krzysztof Dziwisz - Starosta Powiatu Żyrardowskiego,≤100,2
1486690634950930,Jerzy Wrębiak - Burmistrz Brzegu,Jerzy Wrębiak - Burmistrz Brzegu,≤100,3
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100,8
378891755591358,Cezary Przybylski - Marszałek Województwa Dolnośląskiego,Cezary Przybylski - Marszałek Województwa Dolnośląskiego,≤100,2
222141244609992,Poseł Jakub Rutnicki,Poseł Jakub Rutnicki,≤100,2
106652912354557,Dwujęzyczna szkoła podstawowa Rise,These ads ran without a disclaimer,≤100,2
102957875576815,Krzysztof Maj - Zarząd Województwa Dolnośląskiego,Krzysztof Maj - Zarząd Województwa Dolnośląskiego,≤100,1
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100,1
1884681241647994,Anna Gembicka,Biuro Poselskie Posła Na Sejm RP Anny Gembickiej,≤100,12
323818978380073,Stanisław Derehajło,Stanisław Derehajło,≤100,2
256314858405394,Paweł Olszewski,Paweł Olszewski,≤100,5
305881826960890,M·A·C Cosmetics,These ads ran without a disclaimer,≤100,1
1608832986037147,Super Express Warszawa,Warszawa - Eska Info,≤100,1
111976168012777,Antoni Holik - Radny Rady Miejskiej w Skawinie,Antoni Holik - Radny Rady Miejskiej w Skawinie,≤100,2
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,3
471242373013751,Aleksandra Gajewska,Aleksandra Gajewska,≤100,1
110533370636562,Jacek Osuch - Wiceminister Sportu i Turystyki,Jacek Osuch - Wiceminister Sportu i Turystyki,≤100,1
202813996476257,Podlaski.info,Tygodnik Podlaski,≤100,2
1529908490607057,European Cybersecurity Forum - Cybersec,Stowarzyszenie Instytut Kościuszki,≤100,1
105745031598028,Campus Polska Przyszłości,Fundacja Campus Polska Przyszłości,≤100,3
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100,16
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100,14
107267718142639,ESKA Kalisz-Ostrów News,ESKA Kalisz-Ostrów News,≤100,1
1629946500626448,To Tylko Astma,OS3 Sp. z o.o.,≤100,1
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,≤100,3
507678159314962,Wrocław Fashion Outlet,Wrocław Fashion Outlet,≤100,6
559487610776281,Farmacja Praktyczna,These ads ran without a disclaimer,≤100,3
111310548205936,Praca.Magazynuj.to,These ads ran without a disclaimer,≤100,3
546477339126145,Gabriela Morawska-Stanecka,Biuro Senatorskie Gabriela Morawska-Stanecka,≤100,3
110731291587098,Kiełpiński Konkretnie,Kiełpiński Konkretnie,≤100,6
2184427455137322,Edukacja Globalna CEO,Centrum Edukacji Obywatelskiej,≤100,1
1821361227955255,Magazyn Aptekarski,These ads ran without a disclaimer,≤100,1
