Page ID,Page name,Disclaimer,Amount spent (UYU),Number of ads in Library
2229936167288652,Juan Sartori,Equipo Juan Sartori,735,2
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,361,4
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,119,1
316246769083069,Corruptos Radio,Juan Andrés Gómez Robaina,102,1
280128215347173,91.3 FM San Ramón,These ads ran without a disclaimer,≤100,1
2332750643467917,Yamandú Costa,José Manuel Gutiérrez Pereira Das Neves,≤100,1
106883638833589,El Cambio Posible,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
366815896693520,Milo Claure,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,2
217065798665069,Bob's Hideout,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
508745562990453,Partido Socialista PS90 Rivera,Jhonnatan Daniel Perez Da Silva,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
109121179159737,Grupo Bimbo,These ads ran without a disclaimer,≤100,1
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
