Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
151159271594797,Systembolaget,Systembolaget,20029,3
126567104406,Hyresgästföreningen,Hyresgästföreningen,17611,41
109886133732943,RESCUE - Sverige,RESCUE - Sverige,14719,2
608975645850217,Vattenfall,Vattenfall Sverige,11864,29
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,11705,14
643137272398136,Sverige för UNHCR,Sverige för UNHCR,9507,18
114526821939129,Arla,Arla,9202,8
161213770567846,Operation Smile Sverige,Operation Smile Sverige,6941,31
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,6704,30
111630258867610,Röda Korset,Röda Korset,6238,24
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,5952,16
122074554119,EU Social,EU Social,5448,7
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),5197,26
178362315106,European Parliament,European Parliament,4249,13
186513678039755,Fortum,Fortum Sverige,3678,26
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,3310,35
19746853632,Djurens Rätt,Djurens Rätt,3072,5
314872662206,Ekonomifakta,Ekonomifakta,3047,76
382243262003,Plan International Sverige,Plan International Sverige,3004,11
890888971075662,Stockholm Exergi AB,Stockholm Exergi,2780,2
59324455950,UNICEF Sverige,UNICEF Sverige,2719,28
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,2628,5
72659261793,Rädda Barnen,Rädda Barnen,2556,30
95735961890,Greenpeace Sverige,Greenpeace Sverige,2482,33
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2297,24
178193355556765,Nordström Assistans AB,Nordström Assistans AB,1977,4
379686162129542,Svea Bank,Svea Ekonomi,1917,15
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,1827,3
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1588,3
42676805259,Diakonia,Diakonia,1512,12
195379633820701,Svenskt Kött,Svenskt Kött,1459,19
279974638809211,Oxfam Sverige,Oxfam Sverige,1457,7
1757191391203190,Proethos fond,Proethos AB,1431,8
1419307421424959,Demokraterna,Demokraterna,1028,1
153270724787,Amnesty International Sverige,Amnesty International Sverige,1008,9
219410318157271,Läkarmissionen,Läkarmissionen,997,1
8040892957,Socialdemokraterna,Socialdemokraterna,987,9
809338299217333,Svenska Epoch Times,Svenska Epoch Times,884,3
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,883,10
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,779,18
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,768,12
170211353124087,Centerpartiet i Stockholm,Centerpartiet i Stockholm,766,5
109609604086656,Vejpkollen.se,Vejpkollen.se,757,3
212604496324,Fackförbundet ST,Fackförbundet ST,683,32
506685746198996,DebattNytt,DebattNytt,646,2
249195615122371,Sara Skyttedal,Sara Skyttedal,625,2
91217182731,Nordiska museet,Nordiska museet,622,10
518144408210153,Våra barns klimat,Våra barns klimat,607,4
166406746310,Resumé,Resumé,605,2
369582590803,Dagens ETC,ETC-tidningarna,584,12
1267325956645384,Bonzi,Bonzi,557,2
328754490337,Vårdförbundet,Vårdförbundet,557,20
103296115466644,Skattenytta,Kommissionen för Skattenytta,530,8
239855722130,Nyhetsmagasinet Fokus,Fokus,512,12
223302541061447,Nema Problema,Nema Problema,509,18
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,505,10
732284166977797,Odlarna.se,Odlarna.se,504,4
356032977210,Vi-skogen,Vi-skogen,501,11
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,495,3
1402657726653154,Hallå konsument,Konsumentverket,479,6
181590825305317,COWI Sverige,COWI Sverige,467,15
237146235237,Timbro,Tankesmedjan Timbro,457,23
312084019369,Dagens Medicin,Dagens Medicin,454,1
347852331958080,En Företagares Vardag,En Företagares Vardag,427,6
273053169937029,ClimateHero,ClimateHero,408,7
110605492300,RFSL,RFSL,394,3
412192732132640,ECPAT Sverige,ECPAT Sverige,388,16
539297539496434,Dagens Samhälle,Dagens Samhälle,383,1
1042091032500520,Kvartal,Kvartal,364,5
965458110149319,Byggindustrin,Byggindustrin,360,1
1633181116933852,SvD Junior,SvD Junior (SvD),344,20
163305633746125,Karneval förlag,Holviks,343,2
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,331,13
899603916845362,JAG Personlig assistans,JAG Personlig assistans,328,4
87535551716,Världskulturmuseet,Världskulturmuseerna,322,2
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,309,1
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,305,1
196203337117224,Humanisterna,Humanisterna,304,2
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,304,6
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,287,8
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,268,1
161935043870264,Sverigedemokraterna Eskilstuna,Sverigedemokraterna Eskilstuna,260,1
47024738335,Hoppets Stjärna Sverige,Hoppets Stjärna,257,2
251829904829983,David Lega,David Lega - Kristdemokraterna,252,2
115219904886031,isak___karlsson,These ads ran without a disclaimer,249,1
296423575695,Afrikagrupperna,Afrikagrupperna,231,5
188841442268,Woolpower,Woolpower AB,224,2
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,221,5
103630702709718,Luleå Industripark,Vinter,217,1
217391588404948,Katalys,Katalys,210,4
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,208,6
78227917578,Bohusläningen,Bohusläningen,204,6
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,203,6
114308925025155,Nej till marknadsskolan,Vänsterpartiet Stockholms stad,196,5
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),194,3
676246449160270,Sverigedemokraterna,Sverigedemokraterna,193,4
1540294046226139,Feministsmeden,Feministsmeden,191,3
108492218918,IF Metall,IF Metall,186,2
10150161538825010,Medborgarskolan,Medborgarskolan,183,2
261417770627496,Sverigedemokraterna Karlstad,Sverigedemokraterna Karlstad,181,1
34780126150,Miljöpartiet de gröna,Miljöpartiet de gröna,169,4
210022722438484,Socialdemokraterna i Östersund,Socialdemokraterna i Östersund,157,2
320930784643530,Storasyster,Storasyster,150,1
163820136238,LO Sverige,Landsorganisationen Sverige,150,9
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,150,1
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,144,1
127757523931098,Emrahus AB,Emrahus AB,143,2
119432911402994,Socialdemokraterna i Växjö,Socialdemokraterna Växjö,143,5
273402369438867,By Billgren,By Billgren AB,141,2
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,138,3
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,138,10
329452290816078,Tidningen Market,Tidningen Market,137,1
101320658099429,Renoveringsraseriet,Renoveringsraseriet,131,3
208751565805849,Stiftelsen Expo,Stiftelsen Expo,130,1
198991600145434,Svenskt Näringsliv Skåne,Svenskt Näringsliv Skåne,130,5
118162038224731,Moderaterna i Stockholms stad och län,Moderaterna i Stockholms stad och län,129,1
287880713020478,Rörelsen,Rörelsen,127,5
342952129133948,Kultur i Malmö,Kultur i Malmö,124,1
177327255619338,Finspångs kommun,Finspångs kommun,121,1
180578795331360,Svenskt Näringsliv Blekinge,Svenskt Näringsliv,120,3
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,114,4
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,114,6
690167674732029,Lena Hallengren,Socialdemokraterna,111,1
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,109,1
290735261080438,Moderaterna i Göteborg,Moderaterna i Göteborg,103,1
142592279178601,RFSL Rådgivningen Skåne,RFSL Rådgivningen Skåne,101,1
171732326218384,Handelsanställdas förbund,Handelsanställdas förbund,101,3
105847354209034,Protect the Forest - Sweden,Skydda Skogen,101,1
1909176449301715,Svenskt Näringsliv Stockholms och Gotlands län,Svenskt Näringsliv,≤100,3
254543154597970,Miljöpartiet i Stockholms stad,Miljöpartiet i Stockholms stad,≤100,2
590736644344351,Svenskt Näringsliv Jönköpings län,Svenskt Näringsliv,≤100,4
1089666701084947,Timbro förlag,Timbro Förlag,≤100,1
1005361066218702,Norrtåg,Norrtåg,≤100,2
110752522319286,Volontärbyrån,Volontärbyrån,≤100,3
305733156201821,Vänsterpartiet Storstockholm,Vänsterpartiet Storstockholm,≤100,5
323156205347,Vänsterpartiet,Vänsterpartiet,≤100,1
304929002856002,Miljöpartiet de gröna i Järfälla,Miljöpartiet de gröna i Järfälla,≤100,14
422674604503473,Forum Betong,Svensk Betong,≤100,1
