Page ID,Page name,Disclaimer,Amount spent (SGD),Number of ads in Library
119241174807079,NTUC LearningHub,NTUC LearningHub,1461,8
103944372988172,Singapore Ministry of Manpower,Singapore Ministry of Manpower,683,3
168071043252655,Pro Enterprise Panel - PEP,"Pro-Enterprise Panel, Ministry of Trade & Industry",558,2
109555293685,Gov.sg,Gov.sg,541,4
129011692114,The Straits Times,The Straits Times,329,1
215341045518389,GIC,GIC,271,8
200480966638039,Supremacy 1914,These ads ran without a disclaimer,205,3
168442899846653,Ministry of Finance (Singapore),Ministry of Finance (Singapore),190,3
160823460655497,Lianhe Zaobao 联合早报,Lianhe Zaobao 联合早报,168,27
219541704832846,National Reading Movement,National Reading Movement,121,1
349837171746401,Ministry of Trade & Industry,"Ministry of Trade and Industry, Singapore",≤100,4
176560205832891,Our SG – Home of Forward SG,Our SG – Home of Forward SG,≤100,4
499886730606,National Youth Council Singapore,National Youth Council Singapore,≤100,2
113310782027160,UFM100.3,Nur Ashiqin Binti Jaffar,≤100,3
365481993536188,TAFEP Tripartite Alliance for Fair and Progressive Employment Practices,TAFEP,≤100,1
836689413097228,Our Grandfather Story,Our Grandfather Story,≤100,2
101963408923046,Real Estate Insight,Sim Hanwen,≤100,4
126996258015076,Global Ehsan Relief Singapore,Global Ehsan Relief Singapore,≤100,6
125279958350,GIVE.asia,These ads ran without a disclaimer,≤100,3
402331100146761,QuickHR,These ads ran without a disclaimer,≤100,1
136982159795537,Institute of Policy Studies - IPS,Institute of Policy Studies,≤100,1
467260466759436,Global Ehsan Relief,Global Ehsan Relief,≤100,2
1389010631425852,World Scientific Singapore,World Scientific Publishing Co. Pte Ltd,≤100,6
256953359544240,ExxonMobil Singapore,ExxonMobil,≤100,8
109555293685,Gov.sg,These ads ran without a disclaimer,≤100,1
1468082613467781,Nee Soon Town Council,Nee Soon Town Council,≤100,5
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
105193687974134,TWC2 Tamil,Transient Workers Count Too - TWC2,≤100,1
119499801085480,新加坡黃精鹿鞭片豐加北專賣店,These ads ran without a disclaimer,≤100,1
107381238733485,lee_shulin,These ads ran without a disclaimer,≤100,1
107555835108452,The Financialists Singapore,These ads ran without a disclaimer,≤100,1
105640164784251,Singapore United Party,Zhu Laicheng,≤100,1
106894858726624,Save the Children International,These ads ran without a disclaimer,≤100,3
106776630689061,Prabu Ramachandran addresses Real Issues in Singapore,Prabu Ramachandran,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
518758878276908,堅料網,These ads ran without a disclaimer,≤100,1
100385365859301,Mdnt.,These ads ran without a disclaimer,≤100,1
110667314191574,一点通 Yi Dian Tong,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,2
105528045792903,DailyPanda,These ads ran without a disclaimer,≤100,1
101818085824679,Kitmek,These ads ran without a disclaimer,≤100,1
301960393281716,Study International,These ads ran without a disclaimer,≤100,1
177706515594669,Azimut Yachts,These ads ran without a disclaimer,≤100,1
500998506604927,Čínský rozhlas pro zahraničí,These ads ran without a disclaimer,≤100,1
378454888947214,Roxtec Group,These ads ran without a disclaimer,≤100,1
577404882422672,Prudence Foundation,These ads ran without a disclaimer,≤100,2
109562720823279,CGTN Sports Scene,These ads ran without a disclaimer,≤100,2
345840486219924,Energy China,These ads ran without a disclaimer,≤100,1
