Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
242259253120490,Igualdad de Genero SÍ,Igualdad de Genero SÍ,1053779,6
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,278924,11
347341592056826,Sergio Estigarribia.,Sergio Estigarribia.,203488,2
103594265451560,Diana Recalde,Diana Recalde,182946,5
108779854000922,Enrique Quintana,Enrique Quintana,111823,1
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,109012,1
111266434697216,Edgar Torres Argüello,Edgar Torres Argüello,102761,2
1150055398455917,C9N Paraguay,C9N Paraguay,101744,1
107674934088892,Enex Paraguay,Enex Paraguay,86337,1
104226655226040,Revota,Revota,66059,1
103422905337202,Laura Gamarra Concejal,Laura Gamarra Concejal,43605,1
184860595385745,Ing. Roberto Jiménez - Concejal,Ing. Roberto Jiménez - Concejal,33040,1
599371683431175,Cooperativa Cumbre de la Cordillera,Cooperativa Cumbre de la Cordillera,28384,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,27365,2
119553594470754,Analia Figueroa Intendente 2023,Analia Figueroa Intendente 2023,16381,1
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,14692,1
105970068168990,Cristian Ortiz,Cristian Ortiz,11564,1
101153599655756,VAMOS A ESTAR MEJOR,These ads ran without a disclaimer,10403,1
101209788723937,Dr. Omar Gonzalez,Dr. Omar Gonzalez,10378,1
535412153216193,Cámara de Empresarios de Ciudad del Este & Alto Paraná,These ads ran without a disclaimer,9711,1
386347895204722,Fepasidias,These ads ran without a disclaimer,9268,1
100285385532872,Andrea Brizuela Concejala,Andrea Brizuela Concejala,8650,1
241457899226491,MY TAEKWON-DO SCHOOL,These ads ran without a disclaimer,4641,1
324985181285275,Ever Delvalle Intendente 2023,Ever Delvalle Intendente 2023,4557,1
304971412943967,Instituto de Zumpango en Estudios Superiores en Criminalística IZESC,These ads ran without a disclaimer,2543,1
116603861327799,alex_sa.c,These ads ran without a disclaimer,799,1
109267975517064,Panel y Capacitación de Ingenierías,These ads ran without a disclaimer,727,1
294017310722101,Senador Dupont,These ads ran without a disclaimer,680,2
881571071938611,Radar Social TV,These ads ran without a disclaimer,469,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,136,2
847944591992118,El Sentido De La Vida,These ads ran without a disclaimer,≤100,1
1621221168148375,Festival Internacional de Poesía de Medellín,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
106722117734040,Games Qwik,These ads ran without a disclaimer,≤100,1
107941432333008,Cdhg-1234,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100,2
295270284142517,Arte al Día,These ads ran without a disclaimer,≤100,1
103960426690535,Estilo Rio,These ads ran without a disclaimer,≤100,1
101526869665023,SolySemilla,These ads ran without a disclaimer,≤100,1
107239145112173,Color Me Fun,These ads ran without a disclaimer,≤100,1
552790635089157,The Secular Community,These ads ran without a disclaimer,≤100,1
349791962189803,The Bridesblush Social,These ads ran without a disclaimer,≤100,3
101391035984198,Pr Daniel Carvalho,These ads ran without a disclaimer,≤100,1
1694464947530197,Stizy,These ads ran without a disclaimer,≤100,1
116506828078044,Tabeladecor,These ads ran without a disclaimer,≤100,1
