Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
987798421233861,"Por tí, contigo MX.",Jesus Gonzalez Lozano,130209,12
245495562137150,Mitofsky,Roy Campos,49272,134
111493497446745,Sondeo Ciudadano MX,Jesus Gonzalez Lozano,43427,1
923633637651202,Morena Sí,Morena Sí,43123,185
101435299357501,Ahora #EsAdán,Con Adan Si,39824,48
123856230700096,Toyota Motor México,TOYOTA MOTOR DE MEXICO,36157,3
202456989183,Gobierno de Monterrey,Gobierno de Monterrey,35259,31
106832192386081,Sigue la Tendencia,Sigue la Tendencia,32531,160
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,30282,18
1520610478183053,Badabun,Badabun,27347,8
114871741627741,Cambio al Guinda,Cambio al Guinda,23502,269
360811057341855,PAN Nuevo León,PAN Nuevo León,19401,3
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,18121,5
362430908370,Aeromexico,Aeromexico,17587,6
465531963489973,Verónica Delgadillo,Verónica Delgadillo,17533,13
110056698770508,Vamos con Sheinbaum,Vamos con Sheinbaum,16374,28
108687728744220,Caribe Noticias,Caribe Noticias,15696,4
115866258181287,Haremos Historia,Haremos Historia,13773,23
101858486275437,Izquierda de réplica,Izquierda de réplica,13597,127
121554624276044,Claudia Va,Claudia Va,12284,22
100161226251964,El Centro Informativo,El Centro Informativo,11629,8
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,11509,5
118621424595489,Comiendo con El Carnal - Ya sabes cual,Francisco Guillén Montufar,11280,111
110802201854701,El Norte de México,El Norte de México,11209,6
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,10966,27
106689315603748,Somos Centro,Somos Centro,10782,8
106901138918730,México en Transformación,México en Transformación,10509,8
102265631123832,Gobierno de Puebla,Gobierno de Puebla,10490,9
108334872107207,El Noticioso de Occidente,El Noticioso de Occidente,10308,8
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,10290,28
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,10241,11
117578037942108,Democracia Informada,https://democraciainformada.com/,10147,64
449095701815347,Salvador Zamora,Salvador Zamora,10028,11
113432345067152,Mujeres por la Transformación de Oaxaca,Mujeres por la Transformación de Oaxaca,10014,20
