Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
608975645850217,Vattenfall,Vattenfall Sverige,40090,40
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,39064,37
151159271594797,Systembolaget,Systembolaget,29570,4
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,22301,30
126567104406,Hyresgästföreningen,Hyresgästföreningen,17236,53
161213770567846,Operation Smile Sverige,Operation Smile Sverige,14908,4
643137272398136,Sverige för UNHCR,Sverige för UNHCR,12170,31
369582590803,Dagens ETC,ETC-tidningarna,11659,24
111630258867610,Röda Korset,Röda Korset,10305,18
59324455950,UNICEF Sverige,UNICEF Sverige,9415,31
95735961890,Greenpeace Sverige,Greenpeace Sverige,7820,65
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),7721,15
382243262003,Plan International Sverige,Plan International Sverige,6335,15
239177706143268,Mobility Sweden,Mobility Sweden,6137,5
109886133732943,RESCUE - Sverige,RESCUE - Sverige,6056,1
114262485262083,Konsumentverket,Konsumentverket,5578,3
150057951690751,OKQ8,OKQ8,5039,10
130040890394815,Skånetrafiken,Skånetrafiken (Region Skåne),4451,4
72659261793,Rädda Barnen,Rädda Barnen,4338,59
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4309,6
18880778360,ActionAid Sweden,ActionAid Sweden,3889,7
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3712,40
19746853632,Djurens Rätt,Djurens Rätt,3622,4
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",3298,10
186513678039755,Fortum,Fortum Sverige,3142,18
2337692372925538,Reformisterna,Reformisterna,3053,25
101341883359561,Matsmart Sverige,Matsmart,2887,3
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,2835,14
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2654,31
440345132668081,UL,UL,2641,1
104760926229060,Uppsala kommun,Uppsala kommun,2615,14
118090278221826,Erikshjälpen,Erikshjälpen,2488,5
298545626828036,Socialdemokraterna i Botkyrka,Socialdemokraterna i Botkyrka,2308,2
440459709390224,Hitachi Energy,KSMG,2121,3
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,1849,10
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1838,36
117109165023455,Nordnet,Nordnet Bank AB,1836,2
314872662206,Ekonomifakta,Ekonomifakta,1728,93
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,1720,6
24574889995,Charlie Weimers MEP,Charlie Weimers MEP,1660,1
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1512,4
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,1372,2
107898832590939,European Commission,European Commission,1369,4
133681391993,Socialdemokraterna i Göteborg,Socialdemokraterna i Göteborg,1247,3
42676805259,Diakonia,Diakonia,1236,14
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,1223,4
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,1201,8
175843834306,WaterAid Sverige,WaterAid Sverige,1184,10
237146235237,Timbro,Tankesmedjan Timbro,1147,44
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1134,39
249195615122371,Sara Skyttedal,Sara Skyttedal Dihang,1109,1
12690894340,Centerpartiet,Centerpartiet,1099,24
8040892957,Socialdemokraterna,Socialdemokraterna,1057,7
153270724787,Amnesty International Sverige,Amnesty International Sverige,1050,41
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1028,3
155824787799,EU-kommissionen i Sverige,EU-kommissionen i Sverige,1010,3
261455205686,LRF,LRF,980,4
103296115466644,Skattenytta,Kommissionen för Skattenytta,977,9
195379633820701,Svenskt Kött,Svenskt Kött,966,5
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,946,30
343591900666,Gröna Lund,The Amazing Society,940,2
