Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100771226087265,Susie's Tips,Susie's Tips,10408,41
311627208673,WWF UK,WWF UK,9893,87
102639461303190,Fair Pay For All,Fair Pay For All,6891,245
7715002593,UNICEF UK,Unicef UK,6360,73
6233536938,War Child UK,War Child UK,4379,9
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2716,22
9250349228,Greenpeace UK,Greenpeace UK,2591,59
7214031395,Oxfam Great Britain,Oxfam Great Britain,2466,57
841894835830532,Electoral Commission UK,Electoral Commission UK,1981,59
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1798,12
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1711,15
799576543492660,The Week Junior,The Week Junior,1198,39
514212165305248,Leigh Day,Leigh Day,1172,59
25749647410,The Labour Party,The Labour Party,1137,380
7527864602,WaterAid UK,WaterAid UK,1013,109
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),These ads ran without a disclaimer,972,3
10677003998,Shelter,Shelter,942,338
139695000173,Good Energy,Good Energy,858,23
35671512696,World Animal Protection UK,World Animal Protection UK,829,41
18168505158,The Woodland Trust,Woodland Trust,740,29
121936349543,World Vision UK,World Vision UK,711,65
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,659,16
34044296391,Surfers Against Sewage,Surfers Against Sewage,657,30
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,648,8
46074836918,The Trussell Trust,Trussell Trust,643,9
103273814470,SolarAid,SolarAid,621,21
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",610,10
107310464728068,Britain Remade,BRM Futures Limited,602,32
7043497714,Christian Aid,Christian Aid,596,13
200480966638039,Supremacy 1914,These ads ran without a disclaimer,572,2
59367068326,The Ramblers,The Ramblers,549,7
177855115588808,The Week UK,The Week UK,541,21
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,527,17
40409120801,Refugee Council,Refugee Council,523,8
401847960644025,Extinction Rebellion UK,Extinction Rebellion,519,42
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,512,14
112712550420527,Ekō UK,Ekō,511,6
101958682650112,ESG UK,Energy Saving Grants,479,74
117476785190,Save the Children UK,Save the Children UK,478,20
10114144851,NSPCC,NSPCC,463,7
108951391565231,Help to Heat,Huw John Llewellyn,450,12
122052607808255,CAGE,CAGE,443,3
220543443746,International Rescue Committee - UK,International Rescue Committee UK,437,19
13047522725,Crimestoppers,Crimestoppers,432,36
143837658998810,WWT,Wildfowl and Wetlands Trust,418,12
116625838402686,FareShare,FareShare,380,19
1660600037490738,Guardian Labs,Guardian Labs,376,25
47612991154,Dignity in Dying,Dignity in Dying,368,18
195754307110390,Right To Life UK,Right To Life UK,367,17
