Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
342643596115773,Safely Home by Western Cape Government,Safely Home by Western Cape Government,2354,2
740116816003959,Western Cape Government,Western Cape Government,2014,41
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1158,2
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,1001,2
116657351312927,Pledge To Vote SA,Pledge to Vote,523,16
1742410059361710,AwakeMzansi,Awake Mzansi,422,1
2145594122138312,Action Society,Action Society,283,17
119736861394881,Financial Mail,BusinessLIVE,278,12
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,260,1
106172744063430,The Daily Friend,The Daily Friend,256,18
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,192,18
102265308016316,Al Jama-ah,Al Jama-ah,188,1
1569688113329878,Evony - The King's Return,These ads ran without a disclaimer,186,1
144985128871748,City of Cape Town,City of Cape Town,156,2
181204251979581,NEASA,National Employers' Association of South Africa,145,2
6011868110,Democratic Alliance,Democratic Alliance,116,1
817419378298114,Herman Mashaba,ActionSA,114,1
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,105,2
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100,1
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100,2
845963428868139,BlueLife Limited,These ads ran without a disclaimer,≤100,1
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,5
516336238890012,Simply South,These ads ran without a disclaimer,≤100,1
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100,1
101051196020136,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,≤100,1
286506558722350,Inside Politics,Inside Politics,≤100,1
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
113021098341496,shireenmotara_coach,These ads ran without a disclaimer,≤100,1
110375688689800,MKULU,These ads ran without a disclaimer,≤100,1
104444237650160,برنامج مع الرئيس,These ads ran without a disclaimer,≤100,1
113258091679175,DailyLion,These ads ran without a disclaimer,≤100,1
233022620980830,Ebrahim Sheik,These ads ran without a disclaimer,≤100,1
110818941452003,Morehackz Stories,These ads ran without a disclaimer,≤100,2
101016751419178,ministerzay,These ads ran without a disclaimer,≤100,1
1589154051350606,FOZ - Friends of Zion Museum,These ads ran without a disclaimer,≤100,1
110958585258730,2023 FCE 19,These ads ran without a disclaimer,≤100,1
215213502313796,Brain-Sharper,These ads ran without a disclaimer,≤100,1
100976946045172,Education Botswana Journal,These ads ran without a disclaimer,≤100,1
102552429455951,C301-41,These ads ran without a disclaimer,≤100,1
114692038230670,C301-26,These ads ran without a disclaimer,≤100,1
105977145717781,Team Absolicon Solar Collector,These ads ran without a disclaimer,≤100,1
1575158776116245,Naija Inequality News,These ads ran without a disclaimer,≤100,1
108843652138662,hazrathariz,These ads ran without a disclaimer,≤100,1
565225540184937,CGTN,These ads ran without a disclaimer,≤100,1
