Page ID,Page name,Disclaimer,Amount spent (UYU),Number of ads in Library
105372794744976,Intendencia de Paysandú,Intendencia Departamental de Paysandú,4054,1
721629447857727,567 El Espacio,Sol Ines Pereyra Zunin,1547,2
1663909410533738,Pit-Cnt - oficial,PITCNT,1136,3
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,979,16
2229936167288652,Juan Sartori,Equipo Juan Sartori,503,1
339506493370193,Richard Sander,Richard Saul Sander Darín,398,2
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,318,5
100492222711808,Somos Todos Uruguayos,Somos Todos Uruguayos,261,4
860395507438977,Compromiso con el cambio,Santiago Raffo Arias,159,1
107574220629167,Carolina Batista,Norma Valentina Pérez Nunez,111,4
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,≤100,1
227537964299216,Javier Radiccioni,Javier Radiccioni,≤100,1
1491374901085252,Braguay,These ads ran without a disclaimer,≤100,1
115895401463440,Entretenimiento,These ads ran without a disclaimer,≤100,6
113423241733053,Group Energy Solar,These ads ran without a disclaimer,≤100,1
668626516485308,Enred Frenteamplista - Enred Socialista,Partido Socialista del Uruguay,≤100,1
104764328592380,Raices Argentinas Swiss,These ads ran without a disclaimer,≤100,1
224043818346072,LEDS LAC,These ads ran without a disclaimer,≤100,1
82928774489,Panda Security,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
983135718420987,Visit Jiangsu,These ads ran without a disclaimer,≤100,1
216741958412414,Avon Worldwide,These ads ran without a disclaimer,≤100,1
8428544759,Six Degrees Records,These ads ran without a disclaimer,≤100,2
110993941170214,ChidoBook,These ads ran without a disclaimer,≤100,1
108269868283977,Audiohistorias de Israel,These ads ran without a disclaimer,≤100,1
1895436110746654,Garupa app Bagé e Região,These ads ran without a disclaimer,≤100,1
