Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
1366892303449939,Partido Republicano,Partido Republicano,1292141,99
113153381003177,Natalia Piergentili,Natalia Piergentili,482228,45
628303047364442,Dr. Marco Antonio Núñez,Marco Antonio Nuñez,433319,21
1106638076061044,Carlos Recondo,Carlos Recondo,429714,9
219605241425430,Partido Socialista de Chile,Partido Socialista de Chile,366943,156
105091012517593,Bruno Baranda,Campaña Bruno Baranda,307019,15
111831181812892,Raimundo J. Palamara Stewart,Raimundo J. Palamara Stewart,301550,7
104668318283169,El Profesor Luis Silva,El Profesor Luis Silva,300910,2
114628888236450,Andrés Palma Irarrázaval,Andres Palma Irarrazaval,268313,16
116346351346835,Valeria Cárcamo Vidal,Valeria Angélica Cárcamo Vidal,248485,5
117971414554702,Juan Sutil,Juan Sutil Candidato,244655,84
418281855197789,Democracia Cristiana,Democracia Cristiana,224374,129
115808554792561,Carlos Galleguillos Carvajal,Carlos Andres Galleguillos Carvajal,211995,17
105292082486576,Edmundo Eluchans,Edmundo Eluchans Urenda,206308,39
1059804450772270,Antonio Barchiesi,Antonio Barchiesi,176980,8
100606052976302,Gloria Hutt,Gloria Hutt,175354,77
102807928808940,Marcelo Encina Muñoz,Marcelo Ricardo Encina Muñoz,168591,5
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,160766,6
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,139661,19
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,127453,6
104820842536215,Ignacio Dülger,Ignacio Dulger,125854,11
104782822559247,Jose Antonio Urrutia - Candidato Consejo Constitucional E-18,Agustin Orrego,103056,58
119515629892632,Eduardo Cretton,Eduardo Andrés Cretton Rebolledo,100295,5
102586276093037,Sergio Bitar,Sergio Bitar,94986,14
572161723127136,Copsa Chile,COPSA Chile,85085,5
591373478191895,Samuel Galvez Derpich,Samuel Andrés Gálvez Derpich,84752,4
100942448494149,Fernanda Pinochet,Fernanda Pinochet,83243,21
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,77549,8
100629246179774,Arturo Phillips,Arturo Phillips,75443,2
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,75310,20
378598039556864,María José Puigrredón,María José Puigrredón,75116,3
101761458511272,Jorge Insunza,Jorge Insunza,74882,44
113525251672380,Republicanos ñuble,Republicanos del Ñuble,72688,23
100181076346959,Karen Araya Rojas Consejera Constituyente,Karen Araya Rojas Consejera Constituyente,70253,10
