Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,40888,16
126567104406,Hyresgästföreningen,Hyresgästföreningen,13672,112
369582590803,Dagens ETC,ETC-tidningarna,10670,17
109886133732943,RESCUE - Sverige,RESCUE - Sverige,9752,4
382243262003,Plan International Sverige,Plan International Sverige,9436,13
608975645850217,Vattenfall,Vattenfall Sverige,8939,42
162985227114132,Skellefteå Kraft,Skellefteå Kraft,7645,7
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),7551,28
643137272398136,Sverige för UNHCR,Sverige för UNHCR,7453,17
59324455950,UNICEF Sverige,UNICEF Sverige,6111,9
111630258867610,Röda Korset,Röda Korset,5339,8
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,5221,61
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,4847,30
95735961890,Greenpeace Sverige,Greenpeace Sverige,4453,93
72659261793,Rädda Barnen,Rädda Barnen,4346,46
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,3306,6
186513678039755,Fortum,Fortum Sverige,3236,33
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,3159,27
314872662206,Ekonomifakta,Ekonomifakta,2581,19
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,2495,7
161213770567846,Operation Smile Sverige,Operation Smile Sverige,2203,6
356032977210,Vi-skogen,Vi-skogen,2101,10
19746853632,Djurens Rätt,Djurens Rätt,1899,12
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1551,27
42676805259,Diakonia,Diakonia,1412,6
147547541961576,Council of the European Union,Council of the European Union,1349,3
273053169937029,ClimateHero,ClimateHero,1183,9
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1103,2
212604496324,Fackförbundet ST,Fackförbundet ST,1063,54
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,1041,5
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,961,1
