Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,20369,54
106895605678077,מחאת המילואימניקים,מילואימניקים,2390,10
256546887847232,עיריית רמת גן,עיריית רמת גן,1713,5
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,1390,7
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,1233,2
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,1179,3
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,1147,16
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,1147,8
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,1083,3
103907495935157,צו חירום,צו חירום,1074,13
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,887,20
204780362875106,מקור ראשון,מקור ראשון,800,83
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,788,1
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,775,51
100978407934166,תנועה ישראלית,Israeli Movement,763,10
325048350950892,רמי גרינברג,עיריית פתח תקוה,751,10
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",697,18
551688281583235,יד לוי אשכול - Yad Levi Eshkol,"אסטרטג טכנולוגיות בע""מ",678,6
161096657252221,שוברים שתיקה,שוברים שתיקה,676,4
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",627,6
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,614,6
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,565,9
172654247853282,Shenhav musanbar,Shenhav Musanbar,538,10
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,512,12
137449656335533,Amnesty International Israel,Amnesty International Israel,502,12
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,500,2
193264714026809,Emunah אמונה,ארגון אמונה,470,3
106136394376777,Idan Yakov,Rama Yarimi,466,4
143563882388180,עיריית אשקלון,עיריית אשקלון,465,6
377161539406940,רפי סער,רפי סער,446,6
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,439,3
604890186681585,מור ויצמן,Mor Weitzman,423,1
500238833397356,ציפי ברנד,ציפי ברנד,377,4
1034509719896684,המכון החרדי למחקרי מדיניות,מכון החרדי למחקרי מדיניות,360,2
104743111658191,Ron Ben Shushan,רון בן שושן,358,2
102870845957500,ערן ורדון לראשות המועצה האזורית יואב,ערן ורדון לראשות המועצה האזורית יואב,342,5
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,342,27
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,318,5
370270343005611,ישראל ביתנו,ישראל ביתנו,315,5
124894077550811,ישראל חופשית,ישראל חופשית,314,6
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,312,3
107217383988190,מגזין אפוק,Epoch Magazine,308,12
113065595006048,ענת כינורי לראשות העיר חולון 2023,ענת כנורי,305,34
108787681841168,רישיון נשק בקליק,Michael Michel Levi,302,2
103183301914371,כוח של אמא,Nataly Milner,300,1
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,298,2
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,297,1
546024288762312,"ד""ר יחיאל לסרי",עיריית אשדוד,296,4
153664638161877,מתן דיל- Matan Dil,מתן דיל,288,1
632806616739261,איציק רוכברגר 2023,איציק רוכברגר 2023,286,1
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,284,7
599453993544831,نساء ضد العنف  Women Against Violence,Women Against Violence,283,12
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,282,5
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,280,3
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,277,3
242112116687805,Shalom Daskal שלום דסקל,Shalom Daskal,271,2
109523830757998,דמוקרטtv,דרכנו,270,2
164141753724644,מולד - המרכז להתחדשות הדמוקרטיה - Molad,מולד - המרכז להתחדשות הדמוקרטיה - Molad,268,1
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,266,4
110897178941008,מרכז אדוה,מרכז אדוה,254,4
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,251,5
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,242,2
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,239,13
501512673192146,Авигдор Либерман,ישראל ביתנו,235,3
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",229,8
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,222,8
113410581644966,אורית גוטמן,אורית גוטמן,221,2
168898066479983,עיריית עכו,עיריית עכו,211,2
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,207,2
103624452596775,קידר פינגולד - לראשות המועצה האזורית יואב,יוניק מדיה,207,1
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,205,18
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,200,3
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,195,5
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",193,4
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,192,6
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",188,4
641514279247588,עיריית שדרות,עיריית שדרות,186,2
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,181,3
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,178,4
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,177,4
558702227875758,רוני רימון,רוני רימון,176,1
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,171,2
224993517556428,Da'am Party - מפלגת דעם - حزب دعم,Da'am Party - מפלגת דעם - حزب دعم,168,2
114355804884727,רונן דגמי לראשות המועצה האזורית יואב,digibird,168,7
340069009019,ice אייס,ice אייס,165,8
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,160,27
221429664638160,קדמה,קדמה,160,15
129851697143493,"עמותת ליל""ך-לחיות ולמות בכבוד",Lilach - The Israeli Society to Live and Die With Dignity,152,1
192242644687256,גל לנצ'נר חבר המועצה בגבעת שמואל,Gal Lenchner,150,1
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",150,5
107267941774176,רמת-גן שואלת,רמת גנים בעד רמת גן,149,1
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,148,2
101499376186375,עפרי רביב,עפרי רביב,146,1
302462399897419,המקום הכי חם בגיהנום,המקום הכי חם בגיהנום,145,4
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,144,10
411177009409267,ענת זנזורי,ענת זנזורי,142,4
123065247744905,ידיעות ספרים שאוהבים,אבי קראוס,140,4
507647555954176,Boaz Toporovsky - בועז טופורובסקי,yesh atid,139,1
1372218169585611,"איתי מתיתיהו - סגן ראש עיריית ראשון לציון, מחזיק תיק הצעירים והנוער",Itay Matityahu,139,1
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,138,2
474079052648531,יועז הנדל   Yoaz Hendel,יועז הנדל,133,1
112002200622077,הנגב ממריא מנבטים - Time4Nevatim,הנגב ממריא מנבטים - Time4Nevatim,133,2
468634849844348,עיריית אור יהודה,עיריית אור יהודה,133,2
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,130,6
159416337497662,Nir Barkat - ניר ברקת,Nir Barkat - ניר ברקת,130,1
1395918227341473,עיריית חדרה,עיריית חדרה,130,2
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,129,3
342134189487993,חיים ביבס Haim Bibas,חיים ביבס Haim Bibas,129,1
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,128,1
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",128,6
139320722917886,מרכז יצחק רבין,מרכז יצחק רבין,125,3
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,124,1
