Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,218024,7
923633637651202,Morena Sí,Morena Sí,181636,165
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,57870,38
608771779295909,Estamos Unidos. Que siga López,Estamos Unidos. Que siga López,55650,8
1520610478183053,Badabun,Badabun,50109,11
469246976533189,Santiago Creel,Santiago Creel,50000,8
105680459199480,La Nueva Nota,La Nueva Nota,44394,48
120965900993972,El Escaparate,El Escaparate,38555,64
101498485926583,El Monarca,El Monarca,37876,32
104745382187531,The Times Mexico,The Times Mexico,37600,32
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,34553,10
100106186455988,De Todo Noticias,De Todo Noticias,34149,36
107793448707132,The Guardian Mexico,The Guardian Mexico,32672,32
120145884414301,MX Al Día,Mx Al Día,32327,6
116013104730058,México en el Mundo.,México en el Mundo.,30722,8
611053902572622,Focus Mx,Focus Mx,29594,9
113204251796086,Visión México Noticias,Visión México Noticias,28512,30
108997325555128,México Actúa,México Actúa,28463,28
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,25101,10
104502545545325,El Sol de América,El Sol de America,24490,15
900777433370449,Luis Cházaro,Luis E. Cházaro,23033,39
100450146421198,Origen Noticias,Origen Noticias,22255,5
119813324392503,Latitud Cero,Latitud Cero,21472,24
120475107640369,La Realidad de hoy,La Realidad de hoy,19128,5
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,19127,95
102281232785079,Noticias del Mundo,Noticias del Mundo,18633,7
378957422257023,Bealieversmx,Bealieversmx,18089,6
112686508495467,Información libre,Información libre,17884,26
56713285274,Greenpeace México,Greenpeace México,15590,96
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,14854,17
107023921828322,Diario,Diario,14724,8
105097171575007,La LOCAL Mx,La LOCAL Mx,14654,6
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,13494,23
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,12339,3
108687728744220,Caribe Noticias,Caribe Noticias,11814,6
350508488860,Renán Barrera,Renán Barrera,11798,37
449095701815347,Salvador Zamora,Salvador Zamora,11773,15
239726076054918,Partido del Trabajo México,Partido del Trabajo México,11379,19
112737811873761,Mujeres de Guinda,Mujeres de Guinda,11274,96
465531963489973,Verónica Delgadillo,Verónica Delgadillo,11000,10
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,10076,50
242334769225146,Sergio Salomón Céspedes Peregrina,Sergio Salomón Céspedes Peregrina,9666,7
102265631123832,Gobierno de Puebla,Gobierno de Puebla,8926,8
107398185723387,Transformación y Saber,Transformación y Saber,8828,63
120923597592109,Hoy Sí Mx,Consejo de la Comunicación,8468,28
285058928236909,Mauricio Vila,Mauricio Vila,7446,59
263192040447826,Agua y Drenaje de Monterrey,"Servicios de Agua y Drenaje de Monterrey, I.P.D.",6940,2
321000808062549,Chucho Pérez Ballote,Chucho Pérez Ballote,6893,50
1613868898897076,Waldo Fernández González,Waldo Fernández González,6878,19
105388525951465,Bajío Informativo,Bajío Informativo,6775,4
102724752608138,Mexiquenses Unidos con Adán,Mexiquenses Unidos con Adán,6728,12
101267031439463,Voz de las Empresas,Consejo de la Comunicación,6515,20
115942954883881,México Rumbo 2024,México Rumbo 2024,6432,17
109634395756375,Save the Children México,Save the Children México,6154,17
115754618257305,Mx Al Instante,Mx Al Día,6094,3
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,6048,19
110202035047513,Héctor Castillo,Hector Castillo Olivares,6024,4
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,5936,11
151179508344862,Toño Ixtláhuac,Toño Ixtláhuac,5913,7
2358541921044793,El Diario - Norte,El Diario - Norte,5681,2
936003293273572,Nexo Político,Nexo Político,5631,7
102084795217656,Cuatro T,Cuatro T Noticias,5464,4
1621607258157280,Noticias - Sur de México,Noticias Sur,5460,2
112057583931467,Morena Campeche,Morena Campeche,5420,3
195400400486017,Antena San Luis,Antena San Luis S de RL de CV,5275,2
105330142544071,Amigos de Adán Augusto,Los Amigos de Adan Augusto,5227,19
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,5199,47
803041666459797,Enrique de la Madrid,Enrique de la Madrid,5108,36
149012365179945,Pelon Pelo Rico,These ads ran without a disclaimer,5064,1
408336229257978,El Ciudadano Jalisco,Movimiento Ciudadano Jalisco,4954,2
279469625434543,Paco Cienfuegos,Paco Cienfuegos,4937,33
183751562214729,David Cortés,David Cortés,4936,2
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,4633,38
107246365703676,Hechos del Presente,Hechos del Presente,4456,64
105236341926666,Meridiano News,El Meridiano News,4407,16
174058432636166,El Deforma,El Deforma,4248,3
101467245317777,Resistencia Obradorista,Resistencia Obradorista,4189,2
116422098112118,El Trópico,El Trópico,4103,32
186073704903313,México elige,México Elige,4064,18
119850181097405,Tu Capital News,Tu Capital News,4047,20
504375926270136,Noticiero Libre Chiapas,noticierolibrechiapas.com.mx,4025,2
118467594583217,Polidatamx,Polidatamx,3978,4
493453457351145,Coparmex Nacional,Coparmex Nacional,3947,100
108819392526809,Partido Acción Nacional,Partido Acción Nacional,3927,4
264773293005,Marko Cortés,Marko Cortés,3926,2
100521419729112,Conexión Política,Mx Al Día,3909,4
111094778258609,Chema Martínez,Chema Martínez,3898,12
292073374782474,Gobierno de Tlalnepantla de Baz,CORPORATIVO SIPN OM SA DE CV,3849,6
103765739476671,Alza La Voz Política,Alza La Voz Política,3776,3
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,3739,16
123856230700096,Toyota Motor México,TOYOTA MOTOR DE MEXICO,3737,4
110480358797556,Defendiendo México,Defendiendo México,3681,3
101404116150740,La Verdad Maya,La Verdad Maya,3579,4
106834998050352,Edgar Ocampo,Edgar Ocampo,3516,4
312685741710,H. Ayuntamiento de Puebla,Servicios Profesionales Casimlo,3461,36
101493003010504,La Otra Cara Caribe,La Otra Cara Caribe,3457,4
231602417391989,Janecarlo Lozano,Janecarlo Lozano,3421,3
104680124489636,Demoscopia Digital,Demoscopia Digital,3327,15
669306863144908,Alberto Esquer,Fernando Esquer,3235,7
110221077952772,Cadenas Noticias,Cadenas Noticias,3221,2
110029682181462,,Noticias32,3208,4
106322671165769,Nación Morena,MX Noticias,3199,6
122923777452275,PolyMetrics,PolyMetrics,3192,18
