Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,79118,3
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,54820,167
350920255340786,Hablemos bien de México,Hablemos bien de México,52072,9
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,40191,21
110171835367463,Portada Informativa,Portada Informativa,37926,17
437088163017257,Secretaría de Salud de Guanajuato,Secretaría de Salud de Guanajuato,35190,12
923633637651202,Morena Sí,Morena Sí,31409,134
1520610478183053,Badabun,Badabun,26664,13
102219139246608,MarceLovers,Mundo Millenial,24942,9
102121839522309,Conoce Más,Conoce Más,22304,22
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,16969,15
215155355246903,Francisco Cabeza De Vaca,Francisco Cabeza De Vaca,16864,9
103316939419690,José María Tapia,Chema Tapia,16069,15
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,15955,39
449095701815347,Salvador Zamora,Salvador Zamora,15660,15
101267031439463,Voz de las Empresas,Consejo de la Comunicación,14941,36
56713285274,Greenpeace México,Greenpeace México,14475,88
1613868898897076,Waldo Fernández González,Waldo Fernández González,14235,44
465531963489973,Verónica Delgadillo,Verónica Delgadillo,14098,12
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,14014,5
107356960929927,Las Noticias-Política,Noticias Política,13607,3
102265631123832,Gobierno de Puebla,Gobierno de Puebla,13435,11
105388525951465,Bajío Informativo,Bajío Informativo,13418,10
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,12987,6
242334769225146,Sergio Salomón Céspedes Peregrina,Sergio Salomón Céspedes Peregrina,12744,10
107246365703676,Hechos del Presente,Hechos del Presente,11724,128
362430908370,Aeromexico,Aeromexico,11633,6
108687728744220,Caribe Noticias,Caribe Noticias,11514,3
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,10928,7
123856230700096,Toyota Motor México,TOYOTA MOTOR DE MEXICO,10839,4
180533315991,Guanajuato Gobierno del Estado,Gobierno del Estado de Guanajuato,10540,11
106093322546920,Continuidad con C,Continuidad con C,10283,18
837607596288104,Eliseo Fernández Montufar,Community Manager,9735,7
